,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
0,125.0,119.0,198.33333333333331,1.9793745841650037,1.5563170215222621,0.4230575626427415,6.837381190848254e-11
1,125.02,117.0,195.0,1.9461077844311376,1.5557358810328292,0.3903719033983084,7.148398310868732e-11
2,125.04,122.0,203.33333333333331,2.0292747837658016,1.5551547405433954,0.4741200432224062,7.473259169972159e-11
3,125.06,126.0,210.0,2.095808383233533,1.5545736000539625,0.5412347831795703,7.812565895360601e-11
4,125.08,125.0,208.33333333333331,2.0791749833666,1.5539924595645291,0.5251825238020706,8.166946164018228e-11
5,125.1,128.0,213.33333333333331,2.1290751829673984,1.5534113190750962,0.5756638638923022,8.537054258390183e-11
6,125.12,130.0,216.66666666666669,2.1623419827012644,1.5528301785856624,0.609511804115602,8.923572164442194e-11
7,125.14,130.0,216.66666666666669,2.1623419827012644,1.552249038096229,0.6100929446050354,9.327210713746859e-11
8,125.16,112.0,186.66666666666669,1.8629407850964737,1.5516678976067961,0.3112728874896775,9.748710771311032e-11
9,125.18,132.0,220.0,2.1956087824351296,1.5510867571173623,0.6445220253177673,1.018884447091405e-10
10,125.2,130.0,216.66666666666669,2.1623419827012644,1.5505056166279294,0.611836366073335,1.064841649979991e-10
11,125.22,132.0,220.0,2.1956087824351296,1.549924476138496,0.6456843062966335,1.1128265434636999e-10
12,125.24,109.0,181.66666666666669,1.8130405854956757,1.5493433356490627,0.263697249846613,1.1629265130719679e-10
13,125.26,123.0,205.0,2.045908183632734,1.5487621951596293,0.49714598847310487,1.2152326166473516e-10
14,125.28,111.0,185.0,1.8463073852295409,1.548181054670196,0.2981263305593449,1.2698397345390385e-10
15,125.3,121.0,201.66666666666669,2.012641383898869,1.547599914180763,0.465041469718106,1.3268467257612236e-10
16,125.32,112.0,186.66666666666669,1.8629407850964737,1.5470187736913297,0.315922011405144,1.3863565903447426e-10
17,125.34,120.0,200.0,1.996007984031936,1.5464376332018963,0.4495703508300397,1.4484766381206239e-10
18,125.36,113.0,188.33333333333331,1.879574184963407,1.545856492712463,0.33371769225094394,1.5133186641814987e-10
19,125.38,123.0,205.0,2.045908183632734,1.5452753522230296,0.5006328314097046,1.5809991312775678e-10
20,125.4,107.0,178.33333333333334,1.7797737857618097,1.5446942117335962,0.23507957402821344,1.6516393594113457e-10
21,125.42,112.0,186.66666666666669,1.8629407850964737,1.5441130712441629,0.3188277138523108,1.72536572290667e-10
22,125.44,106.0,176.66666666666669,1.763140385894877,1.54353193075473,0.21960845514014715,1.8023098552375445e-10
23,125.46,117.0,195.0,1.9461077844311376,1.5429507902652966,0.40315699416584105,1.88260886191153e-10
24,125.48,123.0,205.0,2.045908183632734,1.5423696497758628,0.5035385338568714,1.9664055417149623e-10
25,125.5,115.0,191.66666666666669,1.9128409846972725,1.5417885092864299,0.37105247541084263,2.0538486166371463e-10
26,125.52,126.0,210.0,2.095808383233533,1.5412073687969965,0.5546010144365363,2.145092970803697e-10
27,125.54,96.0,160.0,1.596806387225549,1.5406262283075631,0.05618015891798578,2.2402998987595466e-10
28,125.56,100.0,166.66666666666669,1.6633399866932803,1.5400450878181298,0.12329489887515055,2.339637363455786e-10
29,125.58,118.0,196.66666666666669,1.9627411842980709,1.5394639473286968,0.423277236969374,2.443280264307963e-10
30,125.6,99.0,165.0,1.6467065868263473,1.5388828068392635,0.10782377998708381,2.5514107157046487e-10
