Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 13:59:29	3576.00	758.00
12/04/2018 13:59:31	3425.00	764.00
12/04/2018 13:59:33	3494.00	740.00
12/04/2018 13:59:35	3588.00	707.00
12/04/2018 13:59:37	3533.00	812.00
12/04/2018 13:59:39	3504.00	793.00
12/04/2018 13:59:41	3600.00	789.00
12/04/2018 13:59:43	3645.00	776.00
12/04/2018 13:59:45	3527.00	749.00
12/04/2018 13:59:47	3603.00	753.00
12/04/2018 13:59:49	3573.00	768.00
12/04/2018 13:59:51	3569.00	785.00
12/04/2018 13:59:53	3633.00	764.00
12/04/2018 13:59:55	3613.00	722.00
12/04/2018 13:59:57	3556.00	804.00
12/04/2018 13:59:59	3622.00	801.00
12/04/2018 14:00:01	3515.00	773.00
12/04/2018 14:00:02	3588.00	787.00
12/04/2018 14:00:04	3609.00	727.00
12/04/2018 14:00:06	3627.00	767.00
12/04/2018 14:00:08	3586.00	794.00
12/04/2018 14:00:10	3477.00	782.00
12/04/2018 14:00:12	3481.00	725.00
12/04/2018 14:00:14	3497.00	740.00
12/04/2018 14:00:16	3525.00	766.00
12/04/2018 14:00:18	3510.00	769.00
12/04/2018 14:00:19	3579.00	770.00
12/04/2018 14:00:21	3554.00	774.00
12/04/2018 14:00:23	3610.00	774.00
12/04/2018 14:00:25	3677.00	701.00
12/04/2018 14:00:27	3604.00	765.00
12/04/2018 14:00:29	3551.00	749.00
12/04/2018 14:00:31	3541.00	791.00
12/04/2018 14:00:33	3619.00	843.00
12/04/2018 14:00:35	3557.00	799.00
12/04/2018 14:00:37	3496.00	748.00
12/04/2018 14:00:39	3596.00	710.00
12/04/2018 14:00:41	3511.00	769.00
12/04/2018 14:00:43	3570.00	741.00
12/04/2018 14:00:45	3574.00	739.00
12/04/2018 14:00:47	3509.00	785.00
12/04/2018 14:00:49	3571.00	770.00
12/04/2018 14:00:50	3375.00	735.00
12/04/2018 14:00:52	3620.00	744.00
12/04/2018 14:00:54	3548.00	740.00
12/04/2018 14:00:56	3530.00	714.00
12/04/2018 14:00:58	3567.00	713.00
12/04/2018 14:01:00	3622.00	756.00
12/04/2018 14:01:02	3558.00	789.00
12/04/2018 14:01:04	3591.00	733.00
12/04/2018 14:01:06	3639.00	737.00
12/04/2018 14:01:07	3584.00	736.00
12/04/2018 14:01:09	3604.00	778.00
12/04/2018 14:01:11	3659.00	743.00
12/04/2018 14:01:14	3529.00	712.00
12/04/2018 14:01:16	3652.00	762.00
12/04/2018 14:01:18	3602.00	821.00
12/04/2018 14:01:20	3507.00	715.00
12/04/2018 14:01:22	3582.00	746.00
12/04/2018 14:01:23	3624.00	707.00
12/04/2018 14:01:25	3623.00	732.00
12/04/2018 14:01:27	3536.00	698.00
12/04/2018 14:01:29	3553.00	766.00
12/04/2018 14:01:31	3539.00	784.00
12/04/2018 14:01:33	3584.00	774.00
12/04/2018 14:01:35	3596.00	740.00
12/04/2018 14:01:37	3468.00	754.00
12/04/2018 14:01:40	3715.00	737.00
12/04/2018 14:01:41	3461.00	701.00
12/04/2018 14:01:43	3595.00	736.00
12/04/2018 14:01:45	3520.00	745.00
12/04/2018 14:01:47	3629.00	724.00
12/04/2018 14:01:49	3560.00	736.00
12/04/2018 14:01:51	3585.00	748.00
12/04/2018 14:01:52	3667.00	783.00
12/04/2018 14:01:54	3611.00	732.00
12/04/2018 14:01:56	3583.00	743.00
12/04/2018 14:01:58	3610.00	761.00
12/04/2018 14:02:00	3562.00	803.00
12/04/2018 14:02:02	3512.00	697.00
12/04/2018 14:02:04	3502.00	748.00
12/04/2018 14:02:06	3539.00	762.00
12/04/2018 14:02:08	3547.00	754.00
12/04/2018 14:02:09	3698.00	772.00
12/04/2018 14:02:11	3520.00	716.00
12/04/2018 14:02:13	3644.00	718.00
12/04/2018 14:02:15	3511.00	740.00
12/04/2018 14:02:17	3485.00	822.00
12/04/2018 14:02:18	3544.00	751.00
12/04/2018 14:02:20	3589.00	769.00
12/04/2018 14:02:23	3614.00	719.00
12/04/2018 14:02:24	3593.00	719.00
12/04/2018 14:02:26	3600.00	753.00
12/04/2018 14:02:28	3619.00	793.00
12/04/2018 14:02:30	3563.00	748.00
