,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
0,125.0,35.0,58.333333333333336,0.5840341743425443,0.6778951518782594,-0.0938609775357151,5.031906640544318e-11
1,125.02,40.0,66.66666666666667,0.6674676278200508,0.6776883090850738,-0.010220681265023068,5.2428465314980295e-11
2,125.04,39.0,65.0,0.6507809371245494,0.677481466291888,-0.02670052916733856,5.4624429617057904e-11
3,125.06,30.0,50.0,0.500600720865038,0.6772746234987024,-0.17667390263366434,5.6910432293530034e-11
4,125.08,45.0,75.0,0.750901081297557,0.6770677807055168,0.07383330059204019,5.929008233248409e-11
5,125.1,42.0,70.0,0.7008410092110532,0.6768609379123312,0.02398007129872204,6.176712991777532e-11
6,125.12,40.0,66.66666666666667,0.6674676278200508,0.6766540951191453,-0.009186467299094558,6.434547181109797e-11
7,125.14,36.0,60.0,0.6007208650380456,0.6764472523259597,-0.07572638728791414,6.70291569334959e-11
8,125.16,28.0,46.66666666666667,0.4672273394740355,0.6762404095327741,-0.2090130700587386,6.982239215351343e-11
9,125.18,45.0,75.0,0.750901081297557,0.6760335667395883,0.0748675145579687,7.272954828936631e-11
10,125.2,34.0,56.66666666666667,0.5673474836470431,0.6758267239464026,-0.10847924029935951,7.57551663328249e-11
11,125.22,48.0,80.0,0.8009611533840608,0.6756198811532168,0.12534127223084401,7.890396390276433e-11
12,125.24,44.0,73.33333333333334,0.7342143906020558,0.6754130383600312,0.05880135224202465,8.218084193656092e-11
13,125.26,33.0,55.0,0.5506607929515418,0.6752061955668454,-0.12454540261530356,8.559089162786969e-11
14,125.28,41.0,68.33333333333334,0.684154318515552,0.6749993527736597,0.00915496574189223,8.913940161953994e-11
15,125.3,39.0,65.0,0.6507809371245494,0.6747925099804741,-0.0240115728559247,9.283186546081201e-11
16,125.32,46.0,76.66666666666667,0.7675877719930583,0.6745856671872885,0.09300210480576976,9.667398933814705e-11
17,125.34,52.0,86.66666666666667,0.8677079161660659,0.6743788243941027,0.19332909177196322,1.0067170008946965e-10
18,125.36,36.0,60.0,0.6007208650380456,0.6741719816009171,-0.07345111656287151,1.0483115351185112e-10
19,125.38,48.0,80.0,0.8009611533840608,0.6739651388077315,0.12699601457632936,1.0915874297309438e-10
20,125.4,49.0,81.66666666666667,0.8176478440795621,0.6737582960145456,0.14388954806501653,1.1366110833793368e-10
21,125.42,50.0,83.33333333333334,0.8343345347750635,0.67355145322136,0.16078308155370347,1.1834514522001078e-10
22,125.44,39.0,65.0,0.6507809371245494,0.6733446104281744,-0.022563673303624965,1.2321801457117728e-10
23,125.46,44.0,73.33333333333334,0.7342143906020558,0.6731377676349886,0.061076622967067284,1.2828715261997002e-10
24,125.48,40.0,66.66666666666667,0.6674676278200508,0.672930924841803,-0.005463297021752189,1.335602811716302e-10
25,125.5,39.0,65.0,0.6507809371245494,0.6727240820486171,-0.02194314492406768,1.3904541828236441e-10
26,125.52,34.0,56.66666666666667,0.5673474836470431,0.6725172392554315,-0.10516975560838837,1.447508893210672e-10
27,125.54,40.0,66.66666666666667,0.6674676278200508,0.6723103964622457,-0.004842768642194906,1.5068533843206108e-10
28,125.56,33.0,55.0,0.5506607929515418,0.67210355366906,-0.12144276071751825,1.5685774041295736e-10
29,125.58,44.0,73.33333333333334,0.7342143906020558,0.6718967108758744,0.06231767972618141,1.632774130222375e-10
30,125.6,38.0,63.333333333333336,0.6340942464290481,0.6716898680826888,-0.03759562165364072,1.6995402973152016e-10
31,125.62,33.0,55.0,0.5506607929515418,0.671483025289503,-0.12082223233796119,1.7689763293813736e-10
