,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
74,126.48,66.0,110.0,1.0978043912175648,0.9523794590058619,0.14542493221170294,2.5863424083599584e-13
75,126.5,64.0,106.66666666666669,1.0645375914836992,0.9520391252821376,0.11249846620156156,2.7280510213215373e-13
76,126.52,82.0,136.66666666666669,1.3639387890884898,0.9516987915584134,0.41223999753007634,2.8773867136254695e-13
77,126.54,67.0,111.66666666666669,1.1144377910844976,0.9513584578346892,0.1630793332498084,3.034752357156185e-13
78,126.56,65.0,108.33333333333334,1.0811709913506322,0.951018124110965,0.13015286723966724,3.2005716863606706e-13
79,126.58,58.0,96.66666666666669,0.9647371922821024,0.9506777903872408,0.014059401894861656,3.375290356152711e-13
80,126.6,66.0,110.0,1.0978043912175648,0.950337456663517,0.1474669345540478,3.5593770522745036e-13
81,126.62,67.0,111.66666666666669,1.1144377910844976,0.9499971229397923,0.16444066814470526,3.7533246566571475e-13
82,126.64,66.0,110.0,1.0978043912175648,0.9496567892160686,0.14814760200149624,3.957651470438193e-13
83,126.66,90.0,150.0,1.497005988023952,0.9493164554923443,0.5476895325316076,4.1729024974235906e-13
84,126.68,75.0,125.0,1.24750499001996,0.9489761217686197,0.2985288682513403,4.399650790907066e-13
85,126.7,60.0,100.0,0.998003992015968,0.9486357880448959,0.04936820397107211,4.638498866901803e-13
86,126.72,62.0,103.33333333333334,1.0312707917498338,0.9482954543211717,0.08297533742866214,4.890080186981753e-13
87,126.74,61.0,101.66666666666669,1.0146373918829008,0.9479551205974475,0.06668227128545334,5.15506071407674e-13
88,126.76,67.0,111.66666666666669,1.1144377910844976,0.9476147868737232,0.16682300421077434,5.434140544726313e-13
89,126.78,76.0,126.66666666666669,1.264138389886893,0.947274453149999,0.31686393673689395,5.728055621457688e-13
90,126.8,59.0,98.33333333333334,0.9813705921490352,0.9469341194262748,0.0344364727227604,6.037579529128935e-13
91,126.82,64.0,106.66666666666669,1.0645375914836992,0.946593785702551,0.11794380578114816,6.363525379251119e-13
92,126.84,56.0,93.33333333333334,0.9314703925482368,0.9462534519788264,-0.014783059430589551,6.706747786496686e-13
93,126.86,80.0,133.33333333333334,1.3306719893546242,0.9459131182551022,0.384758871099522,7.068144941792341e-13
94,126.88,60.0,100.0,0.998003992015968,0.9455727845313784,0.052431207484589626,7.448660786604617e-13
95,126.9,77.0,128.33333333333334,1.2807717897538258,0.9452324508076537,0.33553933894617205,7.849287293232564e-13
96,126.92,69.0,115.0,1.1477045908183632,0.94489211708393,0.20281247373443323,8.271066856150872e-13
97,126.94,73.0,121.66666666666669,1.2142381902860946,0.9445517833602057,0.26968640692588886,8.715094799682463e-13
98,126.96,69.0,115.0,1.1477045908183632,0.9442114496364815,0.20349314118188166,9.18252200751414e-13
99,126.98,59.0,98.33333333333334,0.9813705921490352,0.9438711159127573,0.03749947623627792,9.674557679834295e-13
100,127.0,65.0,108.33333333333334,1.0811709913506322,0.9435307821890331,0.13764020916159914,1.019247222412985e-12
101,127.02,62.0,103.33333333333334,1.0312707917498338,0.9431904484653089,0.08808034328452496,1.073760028596705e-12
102,127.04,67.0,111.66666666666669,1.1144377910844976,0.9428501147415846,0.17158767634291294,1.1311343926359062e-12
103,127.06,64.0,106.66666666666669,1.0645375914836992,0.9425097810178604,0.12202781046583877,1.1915175952637159e-12
104,127.08,66.0,110.0,1.0978043912175648,0.9421694472941362,0.15563494392342858,1.2550643410060218e-12
105,127.1,74.0,123.33333333333334,1.2308715901530274,0.9418291135704124,0.28904247658261495,1.3219371241716906e-12
106,127.12,63.0,105.0,1.0479041916167664,0.9414887798466878,0.10641541177007863,1.3923066124636283e-12
107,127.14,70.0,116.66666666666669,1.1643379906852962,0.941148446122964,0.2231895445623322,1.4663520490370562e-12
108,127.16,66.0,110.0,1.0978043912175648,0.9408081123992398,0.156996278818325,1.5442616738705942e-12
109,127.18,82.0,136.66666666666669,1.3639387890884898,0.9404677786755151,0.42347101041297464,1.6262331653535054e-12
