Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 12:53:59	399.00	74.00
12/04/2018 12:54:01	344.00	82.00
12/04/2018 12:54:04	382.00	81.00
12/04/2018 12:54:05	341.00	90.00
12/04/2018 12:54:08	393.00	75.00
12/04/2018 12:54:09	384.00	74.00
12/04/2018 12:54:11	371.00	68.00
12/04/2018 12:54:13	359.00	84.00
12/04/2018 12:54:15	393.00	73.00
12/04/2018 12:54:17	425.00	70.00
12/04/2018 12:54:20	378.00	78.00
12/04/2018 12:54:22	373.00	60.00
12/04/2018 12:54:24	373.00	73.00
12/04/2018 12:54:26	399.00	97.00
12/04/2018 12:54:28	397.00	86.00
12/04/2018 12:54:30	339.00	69.00
12/04/2018 12:54:32	411.00	72.00
12/04/2018 12:54:35	403.00	84.00
12/04/2018 12:54:37	393.00	84.00
12/04/2018 12:54:39	370.00	66.00
12/04/2018 12:54:41	398.00	78.00
12/04/2018 12:54:43	364.00	65.00
12/04/2018 12:54:45	418.00	55.00
12/04/2018 12:54:46	373.00	84.00
12/04/2018 12:54:48	368.00	78.00
12/04/2018 12:54:50	377.00	78.00
12/04/2018 12:54:52	389.00	83.00
12/04/2018 12:54:54	401.00	69.00
12/04/2018 12:54:56	390.00	77.00
12/04/2018 12:54:58	405.00	70.00
12/04/2018 12:55:00	405.00	69.00
12/04/2018 12:55:02	394.00	86.00
12/04/2018 12:55:05	383.00	77.00
12/04/2018 12:55:07	380.00	73.00
12/04/2018 12:55:09	425.00	85.00
12/04/2018 12:55:11	352.00	75.00
12/04/2018 12:55:13	364.00	78.00
12/04/2018 12:55:15	413.00	81.00
12/04/2018 12:55:18	387.00	61.00
12/04/2018 12:55:20	422.00	65.00
12/04/2018 12:55:22	407.00	95.00
12/04/2018 12:55:24	362.00	84.00
12/04/2018 12:55:26	373.00	74.00
12/04/2018 12:55:28	398.00	76.00
12/04/2018 12:55:30	400.00	66.00
12/04/2018 12:55:32	383.00	71.00
12/04/2018 12:55:34	408.00	77.00
12/04/2018 12:55:36	377.00	76.00
12/04/2018 12:55:38	426.00	73.00
12/04/2018 12:55:40	372.00	77.00
12/04/2018 12:55:42	392.00	72.00
12/04/2018 12:55:44	374.00	73.00
12/04/2018 12:55:46	404.00	78.00
12/04/2018 12:55:48	398.00	66.00
12/04/2018 12:55:50	396.00	68.00
12/04/2018 12:55:52	380.00	78.00
12/04/2018 12:55:54	401.00	67.00
12/04/2018 12:55:56	428.00	76.00
12/04/2018 12:55:58	396.00	95.00
12/04/2018 12:56:00	401.00	88.00
12/04/2018 12:56:02	405.00	79.00
12/04/2018 12:56:04	416.00	66.00
12/04/2018 12:56:06	404.00	70.00
12/04/2018 12:56:08	381.00	89.00
12/04/2018 12:56:10	378.00	79.00
12/04/2018 12:56:12	443.00	75.00
12/04/2018 12:56:13	442.00	70.00
12/04/2018 12:56:16	405.00	62.00
12/04/2018 12:56:18	375.00	70.00
12/04/2018 12:56:20	409.00	85.00
12/04/2018 12:56:22	353.00	74.00
12/04/2018 12:56:25	376.00	78.00
12/04/2018 12:56:27	391.00	77.00
12/04/2018 12:56:29	406.00	75.00
12/04/2018 12:56:31	389.00	77.00
12/04/2018 12:56:33	427.00	73.00
12/04/2018 12:56:35	395.00	72.00
12/04/2018 12:56:38	410.00	85.00
12/04/2018 12:56:40	423.00	77.00
12/04/2018 12:56:42	419.00	86.00
12/04/2018 12:56:43	434.00	86.00
12/04/2018 12:56:45	441.00	76.00
12/04/2018 12:56:47	422.00	78.00
12/04/2018 12:56:49	454.00	72.00
12/04/2018 12:56:51	389.00	77.00
12/04/2018 12:56:53	431.00	56.00
12/04/2018 12:56:55	418.00	82.00
12/04/2018 12:56:58	409.00	60.00
12/04/2018 12:56:59	415.00	84.00
12/04/2018 12:57:01	411.00	93.00
12/04/2018 12:57:03	435.00	74.00
12/04/2018 12:57:05	409.00	78.00
