,L,counts,cps,cps_per_nA
0,134.0,4577.0,70.30721966205836,1.3960925270464328
1,134.25,4484.0,68.87864823348693,1.3677253422058564
2,134.5,4262.0,65.46850998463901,1.3000101267799646
3,134.75,4210.0,64.66973886328724,1.2841489051486743
4,135.0,4149.0,63.73271889400921,1.2655424720811996
5,135.25,4123.0,63.33333333333332,1.2576118612655545
6,135.5,3948.0,60.64516129032257,1.2042327500064054
7,135.75,3953.0,60.72196620583716,1.2057578674709524
8,136.0,3851.0,59.15514592933947,1.1746454711941912
9,136.25,3750.0,57.60368663594469,1.1438380984103393
10,136.5,3704.0,56.89708141321044,1.1298070177365058
11,136.75,3696.0,56.77419354838709,1.1273668297932304
12,137.0,3652.0,56.098310291858674,1.113945796105216
13,137.25,3471.0,53.317972350230406,1.05873654388861
14,137.5,3543.0,54.42396313364055,1.0806982353780887
15,137.75,3461.0,53.16436251920122,1.0556863089595159
16,138.0,3399.0,52.21198156682027,1.0367748523991316
17,138.25,3191.0,49.016897081413205,0.9733299658739715
18,138.5,3202.0,49.18586789554531,0.9766852242959752
19,138.75,3228.0,49.58525345622119,0.9846158351116201
20,139.0,3203.0,49.20122887864823,0.9769902477888847
21,139.25,3127.0,48.03379416282642,0.9538084623277684
22,139.5,3109.0,47.75729646697388,0.9483180394553987
23,139.75,3027.0,46.497695852534555,0.923306113036826
24,140.0,3067.0,47.1121351766513,0.935507052753203
25,140.25,3074.0,47.21966205837173,0.937642217203569
26,140.5,3017.0,46.34408602150537,0.9202558781077317
27,140.75,2981.0,45.7910906298003,0.9092750323629925
28,141.0,2977.0,45.729646697388624,0.9080549383913548
29,141.25,3057.0,46.958525345622114,0.9324568178241087
30,141.5,2988.0,45.89861751152073,0.9114101968133584
31,141.75,3129.0,48.06451612903225,0.9544185093135872
32,142.0,3054.0,46.91244239631336,0.9315417473453804
33,142.25,3098.0,47.588325652841775,0.944962781033395
34,142.5,3097.0,47.57296466973886,0.9446577575404856
35,142.75,3306.0,50.78341013824884,1.0084076675585552
36,143.0,3187.0,48.95545314900153,0.9721098719023338
37,143.25,3231.0,49.63133640552995,0.9855309055903485
38,143.5,3428.0,52.657450076804906,1.045620533693505
39,143.75,3439.0,52.826420890937015,1.0489757921155087
40,144.0,3647.0,56.02150537634408,1.1124206786406687
41,144.25,3799.0,58.356374807987706,1.1587842495629013
42,144.5,3948.0,60.64516129032257,1.2042327500064054
43,144.75,3914.0,60.12288786482334,1.1938619512474848
44,145.0,4071.0,62.53456221198156,1.2417506396342646
45,145.25,4305.0,66.12903225806451,1.3131261369750697
46,145.5,4483.0,68.86328725038402,1.3674203187129472
47,145.75,4636.0,71.21351766513055,1.414088913128089
48,146.0,4574.0,70.2611367127496,1.3951774565677046
49,146.25,4563.0,70.09216589861751,1.391822198145701
50,146.5,4647.0,71.38248847926266,1.4174441715500925
51,146.75,4483.0,68.86328725038402,1.3674203187129472
52,147.0,4279.0,65.72964669738863,1.3051955261594248
53,147.25,4048.0,62.18125960061443,1.2347350992973478
54,147.5,3897.0,59.86175115207372,1.1886765518680247
55,147.75,3690.0,56.68202764976958,1.125536688835774
56,148.0,3409.0,52.36559139784946,1.039825087328226
57,148.25,3145.0,48.31029185867895,0.9592988852001381
58,148.5,2963.0,45.51459293394777,0.9037846094906229
59,148.75,2715.0,41.70506912442396,0.8281387832490857
60,149.0,2548.0,39.13978494623655,0.777199859933212
61,149.25,2387.0,36.666666666666664,0.7280910775747947
62,149.5,2434.0,37.388632872503834,0.7424271817415377
63,149.75,2207.0,33.90168970814132,0.6731868488510985
64,150.0,2076.0,31.889400921658982,0.6332287712799639
65,150.25,2128.0,32.688172043010745,0.6490899929112539
66,150.5,1960.0,30.107526881720425,0.5978460461024707
67,150.75,1902.0,29.21658986175115,0.5801546835137242
68,151.0,2013.0,30.92165898617511,0.6140122912266702
69,151.25,1982.0,30.445468509984636,0.6045565629464781
70,151.5,1929.0,29.63133640552995,0.5883903178222786
71,151.75,1844.0,28.32565284178187,0.5624633209249775
72,152.0,1869.0,28.709677419354836,0.5700889082477132
73,152.25,1796.0,27.588325652841778,0.5478221932653252
74,152.5,1765.0,27.112135176651304,0.5383664649851331
75,152.75,1808.0,27.7726574500768,0.5514824751802383
76,153.0,1733.0,26.620583717357906,0.5286057132120315
77,153.25,1716.0,26.359447004608292,0.5234203138325714
78,153.5,1557.0,23.917050691244235,0.4749215784599729
79,153.75,1613.0,24.77726574500768,0.4920028940629007
80,154.0,1531.0,23.517665130568354,0.4669909676443279
81,154.25,1514.0,23.25652841781874,0.46180556826486774
82,154.5,1487.0,22.841781874039935,0.45356993395631323
83,154.75,1521.0,23.364055299539167,0.4639407327152337
84,155.0,1426.0,21.9047619047619,0.4349635008888384
85,155.25,1354.0,20.798771121351763,0.4130018093993599
86,155.5,1340.0,20.583717357910903,0.40873148049862795
87,155.75,1325.0,20.353302611367123,0.4041561281049866
88,156.0,1304.0,20.030721966205835,0.3977506347538887
89,156.25,1291.0,19.831029185867894,0.3937853293460662
90,156.5,1292.0,19.84639016897081,0.3940903528389756
91,156.75,1219.0,18.725038402457756,0.3718236378565877
92,157.0,1303.0,20.015360983102916,0.39744561126097927
93,157.25,1211.0,18.602150537634405,0.36938344991331223
94,157.5,1218.0,18.709677419354836,0.3715186143636782
95,157.75,1207.0,18.54070660522273,0.36816335594167454
96,158.0,1145.0,17.588325652841778,0.34925189938129025
