Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 16:41:21	675.00	4.00
12/04/2018 16:41:22	673.00	10.00
12/04/2018 16:41:24	640.00	9.00
12/04/2018 16:41:26	663.00	8.00
12/04/2018 16:41:28	608.00	5.00
12/04/2018 16:41:30	673.00	8.00
12/04/2018 16:41:32	597.00	7.00
12/04/2018 16:41:34	586.00	10.00
12/04/2018 16:41:35	625.00	10.00
12/04/2018 16:41:38	635.00	8.00
12/04/2018 16:41:40	661.00	7.00
12/04/2018 16:41:42	648.00	6.00
12/04/2018 16:41:44	669.00	9.00
12/04/2018 16:41:45	646.00	10.00
12/04/2018 16:41:47	648.00	9.00
12/04/2018 16:41:49	656.00	15.00
12/04/2018 16:41:51	632.00	12.00
12/04/2018 16:41:53	566.00	8.00
12/04/2018 16:41:55	647.00	11.00
12/04/2018 16:41:57	659.00	7.00
12/04/2018 16:41:58	636.00	6.00
12/04/2018 16:42:00	660.00	10.00
12/04/2018 16:42:02	630.00	8.00
12/04/2018 16:42:04	615.00	11.00
12/04/2018 16:42:06	655.00	7.00
12/04/2018 16:42:08	594.00	6.00
12/04/2018 16:42:10	600.00	6.00
12/04/2018 16:42:11	631.00	10.00
12/04/2018 16:42:13	629.00	9.00
12/04/2018 16:42:15	649.00	12.00
12/04/2018 16:42:17	580.00	11.00
12/04/2018 16:42:19	626.00	7.00
12/04/2018 16:42:21	625.00	8.00
12/04/2018 16:42:23	633.00	7.00
12/04/2018 16:42:25	626.00	5.00
12/04/2018 16:42:27	586.00	6.00
12/04/2018 16:42:29	657.00	11.00
12/04/2018 16:42:31	612.00	6.00
12/04/2018 16:42:33	633.00	7.00
12/04/2018 16:42:34	628.00	20.00
12/04/2018 16:42:36	653.00	7.00
12/04/2018 16:42:39	603.00	10.00
12/04/2018 16:42:41	661.00	2.00
12/04/2018 16:42:43	619.00	5.00
12/04/2018 16:42:44	649.00	10.00
12/04/2018 16:42:46	616.00	9.00
12/04/2018 16:42:48	596.00	8.00
12/04/2018 16:42:50	630.00	7.00
12/04/2018 16:42:52	629.00	9.00
12/04/2018 16:42:54	605.00	8.00
12/04/2018 16:42:56	649.00	9.00
12/04/2018 16:42:58	640.00	8.00
12/04/2018 16:43:00	666.00	7.00
12/04/2018 16:43:02	648.00	11.00
12/04/2018 16:43:04	654.00	7.00
12/04/2018 16:43:06	640.00	6.00
12/04/2018 16:43:08	624.00	4.00
12/04/2018 16:43:09	649.00	5.00
12/04/2018 16:43:11	616.00	9.00
12/04/2018 16:43:13	649.00	9.00
12/04/2018 16:43:15	597.00	6.00
12/04/2018 16:43:17	641.00	8.00
12/04/2018 16:43:19	652.00	9.00
12/04/2018 16:43:21	627.00	5.00
12/04/2018 16:43:23	617.00	4.00
12/04/2018 16:43:25	610.00	6.00
12/04/2018 16:43:27	609.00	11.00
12/04/2018 16:43:28	665.00	7.00
12/04/2018 16:43:30	608.00	9.00
12/04/2018 16:43:32	643.00	5.00
12/04/2018 16:43:34	613.00	10.00
12/04/2018 16:43:36	603.00	10.00
12/04/2018 16:43:38	681.00	8.00
12/04/2018 16:43:40	648.00	4.00
12/04/2018 16:43:42	671.00	7.00
12/04/2018 16:43:44	647.00	8.00
12/04/2018 16:43:46	608.00	7.00
12/04/2018 16:43:48	624.00	7.00
12/04/2018 16:43:50	607.00	5.00
12/04/2018 16:43:52	639.00	5.00
12/04/2018 16:43:53	637.00	7.00
12/04/2018 16:43:56	670.00	12.00
12/04/2018 16:43:58	616.00	6.00
12/04/2018 16:43:59	603.00	3.00
12/04/2018 16:44:01	687.00	7.00
12/04/2018 16:44:03	655.00	5.00
12/04/2018 16:44:05	628.00	6.00
12/04/2018 16:44:07	634.00	12.00
12/04/2018 16:44:09	682.00	4.00
12/04/2018 16:44:11	626.00	7.00
12/04/2018 16:44:13	602.00	9.00
12/04/2018 16:44:15	608.00	5.00
12/04/2018 16:44:16	648.00	9.00
12/04/2018 16:44:18	666.00	8.00
12/04/2018 16:44:21	637.00	3.00
12/04/2018 16:44:22	652.00	6.00
