,L,cps,cps_per_nA,cps_per_nA_stdev
53,130.3,27.555555555555554,2.756121418982725,1.4731926660331478
54,130.4,29.444444444444446,2.9451904497658243,1.4056559117557876
55,130.5,31.111111111111107,3.1117259150332615,1.6496399620019917
56,130.6,29.111111111111118,2.9117525883661246,1.4606739786614038
57,130.7,30.555555555555554,3.05625487642669,1.4368432225648553
58,130.8,26.22222222222223,2.622852591717977,1.3874935662374657
59,130.9,27.444444444444443,2.7451226273963134,1.149168053261702
60,131.0,23.66666666666667,2.367222552901543,1.2618409562681867
61,131.1,24.222222222222225,2.4227225213243475,1.2765673222170484
62,131.2,27.333333333333332,2.7339692765081494,1.2397955363845432
63,131.3,25.77777777777778,2.578419299753715,1.2680611198258267
64,131.4,23.11111111111111,2.3116036292133613,1.1054574377857027
65,131.5,24.222222222222225,2.422774785912118,1.3500237543091322
66,131.6,25.22222222222222,2.52279701369252,1.155466426092977
67,131.7,22.11111111111111,2.211635869778044,1.1581376074866565
68,131.8,27.22222222222222,2.722952689130707,1.5465742913594638
69,131.9,23.999999999999993,2.400486964216777,1.1752168302094566
70,132.0,23.999999999999996,2.4006103957549527,1.3733572811553367
71,132.1,24.111111111111107,2.4116047290905187,1.2178324678301193
72,132.2,21.666666666666668,2.1671413751750754,1.1264875784116366
73,132.3,20.777777777777775,2.0782191329377055,1.2480092848690751
74,132.4,25.222222222222218,2.522891535205908,1.193638902690718
75,132.5,22.55555555555556,2.256086987119855,1.2716429978150572
76,132.6,25.77777777777778,2.5783091784066645,1.2500955621611203
77,132.7,24.11111111111111,2.4116903479085745,1.5161913591838838
78,132.8,21.222222222222225,2.122632473188393,1.1254308135268976
79,132.9,21.666666666666668,2.167198098228761,1.0727391185705084
80,133.0,23.33333333333333,2.333881453260369,1.2144295615563887
81,133.1,23.555555555555554,2.3560213658329103,1.2501173585383463
82,133.2,22.333333333333336,2.233741345165544,1.3156391697238263
83,133.3,21.111111111111107,2.1115180368668405,1.181226068319511
84,133.4,22.111111111111107,2.211642550016149,1.1453080726010614
85,133.5,20.88888888888889,2.0892935699513,1.3249069757562124
86,133.6,21.88888888888889,2.1894625836101054,1.174766453391085
87,133.7,21.66666666666667,2.1672459395218686,1.2807087911378219
88,133.8,23.33333333333334,2.3338580895514145,1.1191124728905524
