Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 22:56:14	364.00	7.00
12/04/2018 22:56:16	330.00	13.00
12/04/2018 22:56:18	388.00	12.00
12/04/2018 22:56:20	348.00	16.00
12/04/2018 22:56:22	412.00	14.00
12/04/2018 22:56:24	388.00	12.00
12/04/2018 22:56:26	350.00	7.00
12/04/2018 22:56:28	379.00	11.00
12/04/2018 22:56:29	370.00	12.00
12/04/2018 22:56:31	383.00	11.00
12/04/2018 22:56:34	347.00	13.00
12/04/2018 22:56:35	413.00	10.00
12/04/2018 22:56:37	398.00	11.00
12/04/2018 22:56:39	391.00	10.00
12/04/2018 22:56:41	419.00	9.00
12/04/2018 22:56:43	401.00	5.00
12/04/2018 22:56:45	333.00	8.00
12/04/2018 22:56:47	376.00	16.00
12/04/2018 22:56:49	411.00	11.00
12/04/2018 22:56:51	382.00	6.00
12/04/2018 22:56:53	380.00	14.00
12/04/2018 22:56:55	353.00	12.00
12/04/2018 22:56:57	361.00	11.00
12/04/2018 22:56:59	371.00	12.00
12/04/2018 22:57:01	388.00	8.00
12/04/2018 22:57:03	386.00	7.00
12/04/2018 22:57:05	369.00	8.00
12/04/2018 22:57:07	418.00	9.00
12/04/2018 22:57:09	388.00	16.00
12/04/2018 22:57:11	412.00	13.00
12/04/2018 22:57:13	403.00	6.00
12/04/2018 22:57:15	346.00	17.00
12/04/2018 22:57:16	383.00	18.00
12/04/2018 22:57:19	373.00	12.00
12/04/2018 22:57:21	390.00	11.00
12/04/2018 22:57:23	395.00	17.00
12/04/2018 22:57:25	384.00	11.00
12/04/2018 22:57:27	405.00	8.00
12/04/2018 22:57:28	350.00	8.00
12/04/2018 22:57:31	378.00	12.00
12/04/2018 22:57:33	371.00	12.00
12/04/2018 22:57:35	388.00	10.00
12/04/2018 22:57:37	389.00	8.00
12/04/2018 22:57:39	378.00	13.00
12/04/2018 22:57:41	425.00	12.00
12/04/2018 22:57:43	385.00	13.00
12/04/2018 22:57:45	362.00	11.00
12/04/2018 22:57:47	420.00	14.00
12/04/2018 22:57:49	390.00	9.00
12/04/2018 22:57:52	389.00	10.00
12/04/2018 22:57:54	381.00	14.00
12/04/2018 22:57:55	395.00	11.00
12/04/2018 22:57:57	418.00	6.00
12/04/2018 22:57:59	342.00	7.00
12/04/2018 22:58:01	374.00	11.00
12/04/2018 22:58:03	397.00	14.00
12/04/2018 22:58:05	405.00	9.00
12/04/2018 22:58:07	382.00	8.00
12/04/2018 22:58:09	345.00	7.00
12/04/2018 22:58:11	362.00	2.00
12/04/2018 22:58:13	403.00	11.00
12/04/2018 22:58:15	414.00	6.00
12/04/2018 22:58:17	377.00	13.00
12/04/2018 22:58:19	375.00	16.00
12/04/2018 22:58:21	395.00	12.00
12/04/2018 22:58:23	378.00	11.00
12/04/2018 22:58:25	369.00	12.00
12/04/2018 22:58:27	378.00	8.00
12/04/2018 22:58:29	406.00	8.00
12/04/2018 22:58:32	383.00	16.00
12/04/2018 22:58:34	429.00	14.00
12/04/2018 22:58:35	367.00	11.00
12/04/2018 22:58:37	370.00	6.00
12/04/2018 22:58:39	394.00	6.00
12/04/2018 22:58:41	357.00	12.00
12/04/2018 22:58:43	404.00	9.00
12/04/2018 22:58:45	405.00	4.00
12/04/2018 22:58:47	366.00	11.00
12/04/2018 22:58:49	387.00	11.00
12/04/2018 22:58:51	388.00	11.00
12/04/2018 22:58:52	387.00	19.00
12/04/2018 22:58:54	394.00	11.00
12/04/2018 22:58:56	402.00	10.00
12/04/2018 22:58:58	380.00	14.00
12/04/2018 22:59:00	364.00	9.00
12/04/2018 22:59:03	375.00	14.00
12/04/2018 22:59:04	393.00	15.00
12/04/2018 22:59:06	374.00	6.00
12/04/2018 22:59:09	362.00	7.00
12/04/2018 22:59:11	385.00	7.00
12/04/2018 22:59:13	388.00	7.00
12/04/2018 22:59:15	384.00	7.00
12/04/2018 22:59:17	369.00	13.00
12/04/2018 22:59:19	406.00	4.00
12/04/2018 22:59:21	394.00	13.00
12/04/2018 22:59:22	391.00	15.00
12/04/2018 22:59:24	384.00	14.00
12/04/2018 22:59:27	404.00	9.00
