Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 21:40:06	3744.00	79.00
12/04/2018 21:40:08	3732.00	76.00
12/04/2018 21:40:10	3670.00	85.00
12/04/2018 21:40:12	3682.00	75.00
12/04/2018 21:40:14	3713.00	85.00
12/04/2018 21:40:16	3547.00	86.00
12/04/2018 21:40:18	3552.00	76.00
12/04/2018 21:40:19	3483.00	78.00
12/04/2018 21:40:21	3485.00	86.00
12/04/2018 21:40:23	3421.00	71.00
12/04/2018 21:40:25	3483.00	72.00
12/04/2018 21:40:27	3405.00	83.00
12/04/2018 21:40:29	3373.00	84.00
12/04/2018 21:40:31	3474.00	69.00
12/04/2018 21:40:33	3511.00	76.00
12/04/2018 21:40:35	3265.00	70.00
12/04/2018 21:40:37	3347.00	78.00
12/04/2018 21:40:39	3406.00	97.00
12/04/2018 21:40:41	3348.00	79.00
12/04/2018 21:40:42	3435.00	77.00
12/04/2018 21:40:44	3314.00	82.00
12/04/2018 21:40:46	3361.00	63.00
12/04/2018 21:40:48	3273.00	63.00
12/04/2018 21:40:50	3273.00	73.00
12/04/2018 21:40:52	3323.00	70.00
12/04/2018 21:40:54	3187.00	58.00
12/04/2018 21:40:56	3214.00	72.00
12/04/2018 21:40:58	3232.00	77.00
12/04/2018 21:41:00	3274.00	91.00
12/04/2018 21:41:02	3369.00	75.00
12/04/2018 21:41:04	3219.00	61.00
12/04/2018 21:41:06	3181.00	75.00
12/04/2018 21:41:08	3194.00	77.00
12/04/2018 21:41:10	3136.00	83.00
12/04/2018 21:41:12	3158.00	59.00
12/04/2018 21:41:14	3153.00	60.00
12/04/2018 21:41:16	3210.00	66.00
12/04/2018 21:41:18	3186.00	59.00
12/04/2018 21:41:20	3172.00	72.00
12/04/2018 21:41:22	3150.00	68.00
12/04/2018 21:41:24	3228.00	75.00
12/04/2018 21:41:26	3056.00	76.00
12/04/2018 21:41:28	3142.00	73.00
12/04/2018 21:41:30	3084.00	59.00
12/04/2018 21:41:32	3085.00	91.00
12/04/2018 21:41:34	3133.00	62.00
12/04/2018 21:41:36	3109.00	74.00
12/04/2018 21:41:38	3091.00	71.00
12/04/2018 21:41:39	3141.00	74.00
12/04/2018 21:41:42	3048.00	70.00
12/04/2018 21:41:43	3113.00	74.00
12/04/2018 21:41:45	3080.00	62.00
12/04/2018 21:41:47	3112.00	75.00
12/04/2018 21:41:49	2970.00	78.00
12/04/2018 21:41:51	3017.00	63.00
12/04/2018 21:41:53	3035.00	72.00
12/04/2018 21:41:55	3095.00	56.00
12/04/2018 21:41:57	3030.00	50.00
12/04/2018 21:41:59	3025.00	60.00
12/04/2018 21:42:01	3026.00	84.00
12/04/2018 21:42:02	3024.00	64.00
12/04/2018 21:42:04	2973.00	74.00
12/04/2018 21:42:06	2878.00	65.00
12/04/2018 21:42:08	2960.00	78.00
12/04/2018 21:42:10	3079.00	66.00
12/04/2018 21:42:12	3013.00	66.00
12/04/2018 21:42:14	2917.00	70.00
12/04/2018 21:42:16	2948.00	68.00
12/04/2018 21:42:18	3027.00	72.00
12/04/2018 21:42:20	2965.00	55.00
12/04/2018 21:42:22	2932.00	71.00
12/04/2018 21:42:23	3009.00	70.00
12/04/2018 21:42:25	2972.00	65.00
12/04/2018 21:42:28	2923.00	76.00
12/04/2018 21:42:29	2984.00	85.00
12/04/2018 21:42:31	2986.00	67.00
12/04/2018 21:42:33	2953.00	71.00
12/04/2018 21:42:35	2883.00	69.00
12/04/2018 21:42:37	2925.00	89.00
12/04/2018 21:42:39	2976.00	74.00
12/04/2018 21:42:41	2936.00	72.00
12/04/2018 21:42:43	2990.00	75.00
12/04/2018 21:42:45	2921.00	58.00
12/04/2018 21:42:46	2939.00	78.00
12/04/2018 21:42:49	2946.00	64.00
12/04/2018 21:42:51	2941.00	66.00
12/04/2018 21:42:52	2878.00	65.00
12/04/2018 21:42:54	2818.00	57.00
12/04/2018 21:42:57	2841.00	72.00
12/04/2018 21:42:59	2828.00	72.00
12/04/2018 21:43:01	2857.00	64.00
12/04/2018 21:43:03	2880.00	69.00
12/04/2018 21:43:05	2918.00	60.00
12/04/2018 21:43:07	2895.00	52.00
12/04/2018 21:43:09	2844.00	68.00
12/04/2018 21:43:10	2844.00	65.00
12/04/2018 21:43:12	2883.00	73.00
12/04/2018 21:43:15	2932.00	76.00
12/04/2018 21:43:16	2891.00	55.00
12/04/2018 21:43:18	2746.00	80.00
12/04/2018 21:43:20	2882.00	57.00
12/04/2018 21:43:22	2778.00	61.00
12/04/2018 21:43:24	2766.00	60.00
12/04/2018 21:43:26	2839.00	61.00
