Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 14:42:43	597.00	29.00
13/04/2018 14:42:44	517.00	17.00
13/04/2018 14:42:46	266.00	28.00
13/04/2018 14:42:48	194.00	25.00
13/04/2018 14:42:51	203.00	29.00
13/04/2018 14:42:52	195.00	32.00
13/04/2018 14:42:55	206.00	33.00
13/04/2018 14:42:57	213.00	21.00
13/04/2018 14:42:59	208.00	22.00
13/04/2018 14:43:01	202.00	30.00
13/04/2018 14:43:03	216.00	21.00
13/04/2018 14:43:05	190.00	30.00
13/04/2018 14:43:08	172.00	26.00
13/04/2018 14:43:10	214.00	25.00
13/04/2018 14:43:11	214.00	32.00
13/04/2018 14:43:13	210.00	31.00
13/04/2018 14:43:15	196.00	27.00
13/04/2018 14:43:17	199.00	31.00
13/04/2018 14:43:19	189.00	22.00
13/04/2018 14:43:21	195.00	20.00
13/04/2018 14:43:23	209.00	22.00
13/04/2018 14:43:25	192.00	30.00
13/04/2018 14:43:27	220.00	20.00
13/04/2018 14:43:29	221.00	26.00
13/04/2018 14:43:31	204.00	27.00
13/04/2018 14:43:33	198.00	28.00
13/04/2018 14:43:35	201.00	37.00
13/04/2018 14:43:37	179.00	26.00
13/04/2018 14:43:39	168.00	27.00
13/04/2018 14:43:41	191.00	30.00
13/04/2018 14:43:43	212.00	31.00
13/04/2018 14:43:45	228.00	28.00
13/04/2018 14:43:47	209.00	35.00
13/04/2018 14:43:49	219.00	18.00
13/04/2018 14:43:51	215.00	23.00
13/04/2018 14:43:52	204.00	21.00
13/04/2018 14:43:54	197.00	32.00
13/04/2018 14:43:56	193.00	24.00
13/04/2018 14:43:58	233.00	33.00
13/04/2018 14:44:00	195.00	22.00
13/04/2018 14:44:02	174.00	28.00
13/04/2018 14:44:03	193.00	24.00
13/04/2018 14:44:05	210.00	27.00
13/04/2018 14:44:08	205.00	22.00
13/04/2018 14:44:09	206.00	31.00
13/04/2018 14:44:11	187.00	32.00
13/04/2018 14:44:13	202.00	28.00
13/04/2018 14:44:15	193.00	26.00
13/04/2018 14:44:18	200.00	22.00
13/04/2018 14:44:19	200.00	24.00
13/04/2018 14:44:21	207.00	28.00
13/04/2018 14:44:23	190.00	29.00
13/04/2018 14:44:25	190.00	20.00
13/04/2018 14:44:27	192.00	15.00
13/04/2018 14:44:29	209.00	29.00
13/04/2018 14:44:31	192.00	22.00
13/04/2018 14:44:33	203.00	23.00
13/04/2018 14:44:35	205.00	28.00
13/04/2018 14:44:37	181.00	34.00
13/04/2018 14:44:39	204.00	32.00
13/04/2018 14:44:41	186.00	30.00
13/04/2018 14:44:43	202.00	36.00
13/04/2018 14:44:44	187.00	22.00
13/04/2018 14:44:46	221.00	22.00
13/04/2018 14:44:48	209.00	23.00
13/04/2018 14:44:51	180.00	31.00
13/04/2018 14:44:52	213.00	24.00
13/04/2018 14:44:54	205.00	26.00
13/04/2018 14:44:56	215.00	22.00
13/04/2018 14:44:58	202.00	24.00
13/04/2018 14:45:00	198.00	18.00
13/04/2018 14:45:02	220.00	29.00
13/04/2018 14:45:04	191.00	23.00
13/04/2018 14:45:06	213.00	25.00
13/04/2018 14:45:08	194.00	22.00
13/04/2018 14:45:10	206.00	20.00
13/04/2018 14:45:12	207.00	33.00
13/04/2018 14:45:14	206.00	27.00
13/04/2018 14:45:16	190.00	24.00
13/04/2018 14:45:18	200.00	26.00
13/04/2018 14:45:20	188.00	29.00
13/04/2018 14:45:22	199.00	17.00
13/04/2018 14:45:24	202.00	22.00
13/04/2018 14:45:26	225.00	32.00
13/04/2018 14:45:27	222.00	19.00
13/04/2018 14:45:29	196.00	18.00
13/04/2018 14:45:31	225.00	14.00
13/04/2018 14:45:33	213.00	18.00
13/04/2018 14:45:35	187.00	23.00
13/04/2018 14:45:37	219.00	27.00
13/04/2018 14:45:39	195.00	17.00
13/04/2018 14:45:41	202.00	19.00
13/04/2018 14:45:43	206.00	26.00
13/04/2018 14:45:45	230.00	27.00
13/04/2018 14:45:47	201.00	15.00
13/04/2018 14:45:49	198.00	16.00
13/04/2018 14:45:50	194.00	24.00
13/04/2018 14:45:53	206.00	19.00
13/04/2018 14:45:54	205.00	31.00
13/04/2018 14:45:56	213.00	15.00
13/04/2018 14:45:58	231.00	19.00
13/04/2018 14:46:00	211.00	14.00
13/04/2018 14:46:02	215.00	20.00
13/04/2018 14:46:04	199.00	17.00
13/04/2018 14:46:06	213.00	15.00
13/04/2018 14:46:08	209.00	21.00
13/04/2018 14:46:10	210.00	19.00
13/04/2018 14:46:11	225.00	21.00
13/04/2018 14:46:13	215.00	18.00
13/04/2018 14:46:15	207.00	17.00
13/04/2018 14:46:17	210.00	15.00
13/04/2018 14:46:19	190.00	18.00
13/04/2018 14:46:21	237.00	20.00
13/04/2018 14:46:22	225.00	13.00
13/04/2018 14:46:25	241.00	18.00
13/04/2018 14:46:27	212.00	23.00
13/04/2018 14:46:29	182.00	15.00
13/04/2018 14:46:31	220.00	16.00
13/04/2018 14:46:33	203.00	15.00
13/04/2018 14:46:34	219.00	19.00
13/04/2018 14:46:36	201.00	19.00
13/04/2018 14:46:38	223.00	14.00
13/04/2018 14:46:41	229.00	18.00
13/04/2018 14:46:43	211.00	22.00
13/04/2018 14:46:45	214.00	18.00
13/04/2018 14:46:47	205.00	13.00
13/04/2018 14:46:48	214.00	17.00
