,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
0,125.0,70.0,116.66666666666669,1.1655011655011656,1.2768959389659305,-0.1113947734647649,4.600987463413152e-08
1,125.02,76.0,126.66666666666669,1.2654012654012654,1.2765420256880025,-0.01114076028673705,4.754758790000125e-08
2,125.04,88.0,146.66666666666669,1.465201465201465,1.276188112410074,0.1890133527913911,4.9135241548986164e-08
3,125.06,75.0,125.0,1.2487512487512489,1.2758341991321456,-0.027082950380896698,5.0774407727475275e-08
4,125.08,85.0,141.66666666666669,1.4152514152514153,1.2754802858542176,0.1397711293971977,5.2466706409997525e-08
5,125.1,88.0,146.66666666666669,1.465201465201465,1.2751263725762891,0.19007509262517597,5.421380680009039e-08
6,125.12,70.0,116.66666666666669,1.1655011655011656,1.2747724592983607,-0.10927129379719513,5.6017428770491485e-08
7,125.14,78.0,130.0,1.2987012987012987,1.2744185460204323,0.024282752680866437,5.787934434369131e-08
8,125.16,87.0,145.0,1.4485514485514484,1.2740646327425043,0.1744868158089441,5.980137921394245e-08
9,125.18,82.0,136.66666666666669,1.3653013653013657,1.2737107194645758,0.09159064583678989,6.178541431180843e-08
10,125.2,71.0,118.33333333333334,1.182151182151182,1.2733568061866474,-0.09120562403546528,6.383338741239322e-08
11,125.22,76.0,126.66666666666669,1.2654012654012654,1.2730028929087194,-0.007601627507453967,6.59472947884241e-08
12,125.24,74.0,123.33333333333334,1.232101232101232,1.272648979630791,-0.04054774752955903,6.812919290935575e-08
13,125.26,86.0,143.33333333333334,1.4319014319014318,1.2722950663528625,0.15960636554856933,7.038120018773106e-08
14,125.28,83.0,138.33333333333334,1.381951381951382,1.2719411530749345,0.11001022887644751,7.270549877403799e-08
15,125.3,73.0,121.66666666666669,1.2154512154512154,1.271587239797006,-0.05613602434579068,7.510433640136243e-08
16,125.32,84.0,140.0,1.3986013986013983,1.271233326519078,0.12736807208232026,7.7580028281122e-08
17,125.34,76.0,126.66666666666669,1.2654012654012654,1.2708794132411492,-0.005478147839883762,8.013495905125216e-08
18,125.36,72.0,120.0,1.1988011988011986,1.2705254999632212,-0.07172430116202255,8.277158477820154e-08
19,125.38,87.0,145.0,1.4485514485514484,1.2701715866852927,0.17837986186615562,8.549243501417903e-08
20,125.4,82.0,136.66666666666669,1.3653013653013657,1.2698176734073643,0.09548369189400141,8.830011491106913e-08
21,125.42,80.0,133.33333333333334,1.332001332001332,1.2694637601294363,0.06253757187189568,9.119730739251126e-08
22,125.44,75.0,125.0,1.2487512487512489,1.2691098468515079,-0.020358598100258973,9.418677538568343e-08
23,125.46,71.0,118.33333333333334,1.182151182151182,1.2687559335735799,-0.08660475142239776,9.727136411431319e-08
24,125.48,82.0,136.66666666666669,1.3653013653013657,1.2684020202956514,0.09689934500571429,1.0045400345454102e-07
25,125.5,75.0,125.0,1.2487512487512489,1.268048107017723,-0.019296858266474093,1.0373771035524472e-07
26,125.52,84.0,140.0,1.3986013986013983,1.267694193739795,0.13090720486160334,1.0712559132454312e-07
27,125.54,76.0,126.66666666666669,1.2654012654012654,1.267340280461866,-0.0019390150606006795,1.1062084498414372e-07
28,125.56,74.0,123.33333333333334,1.232101232101232,1.266986367183938,-0.03488513508270619,1.1422676469331664e-07
29,125.58,75.0,125.0,1.2487512487512489,1.2666324539060096,-0.01788120515476077,1.1794674124432183e-07
30,125.6,82.0,136.66666666666669,1.3653013653013657,1.2662785406280817,0.09902282467328405,1.217842656310797e-07
31,125.62,76.0,126.66666666666669,1.2654012654012654,1.2659246273501532,-0.0005233619488878016,1.2574293189302046e-07
32,125.64,76.0,126.66666666666669,1.2654012654012654,1.2655707140722248,-0.00016944867095936011,1.2982644003601645e-07
33,125.66,82.0,136.66666666666669,1.3653013653013657,1.2652168007942968,0.10008456450706893,1.3403859903241688e-07
34,125.68,90.0,150.0,1.4985014985014984,1.2648628875163683,0.23363861098513006,1.383833299021725e-07
35,125.7,83.0,138.33333333333334,1.381951381951382,1.2645089742384399,0.11744240771294212,1.428646688771433e-07
36,125.72,82.0,136.66666666666669,1.3653013653013657,1.264155060960512,0.10114630434085381,1.4748677065075113e-07
37,125.74,87.0,145.0,1.4485514485514484,1.2638011476825834,0.1847503008688649,1.5225391171510145e-07
38,125.76,78.0,130.0,1.2987012987012987,1.263447234404655,0.03525406429664368,1.5717049378785143e-07
39,125.78,71.0,118.33333333333334,1.182151182151182,1.2630933211267266,-0.08094213897554448,1.6224104733106927e-07
40,125.8,67.0,111.66666666666669,1.1155511155511155,1.2627394078487986,-0.14718829229768304,1.6747023516448872e-07
41,125.82,76.0,126.66666666666669,1.2654012654012654,1.2623854945708701,0.0030157708303952813,1.7286285617547448e-07
42,125.84,68.0,113.33333333333334,1.1322011322011325,1.2620315812929417,-0.12983044909180919,1.7842384912821595e-07
43,125.86,71.0,118.33333333333334,1.182151182151182,1.2616776680150137,-0.0795264858638316,1.8415829657461226e-07
44,125.88,77.0,128.33333333333334,1.282051282051282,1.2613237547370852,0.020727527314196692,1.900714288694783e-07
45,125.9,75.0,125.0,1.2487512487512489,1.2609698414591568,-0.012218592707907927,1.9616862829263688e-07
46,125.92,87.0,145.0,1.4485514485514484,1.2606159281812288,0.18793552037021954,2.0245543328061752e-07
47,125.94,78.0,130.0,1.2987012987012987,1.2602620149033004,0.038439283797998325,2.0893754277076276e-07
48,125.96,73.0,121.66666666666669,1.2154512154512154,1.2599081016253724,-0.044456886174156995,2.1562082066048144e-07
