,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
0,125.0,122.0,203.33333333333331,2.033333333333333,2.118850331482447,-0.08551699814911373,3.690485446117286e-11
1,125.02,112.0,186.66666666666669,1.866666666666667,2.118168729040777,-0.25150206237411,3.863933447343983e-11
2,125.04,127.0,211.66666666666669,2.1166666666666667,2.117487126599106,-0.000820459932439288,4.0453639288919816e-11
3,125.06,121.0,201.66666666666669,2.016666666666667,2.116805524157436,-0.1001388574907689,4.2351361607820384e-11
4,125.08,121.0,201.66666666666669,2.016666666666667,2.116123921715766,-0.09945725504909886,4.4336252024887306e-11
5,125.1,117.0,195.0,1.95,2.115442319274095,-0.16544231927409503,4.641222579366749e-11
6,125.12,128.0,213.33333333333331,2.1333333333333333,2.114760716832424,0.018572616500909245,4.858336987268039e-11
7,125.14,113.0,188.33333333333331,1.8833333333333333,2.114079114390754,-0.23074578105742072,5.085395026487949e-11
8,125.16,144.0,240.0,2.4,2.113397511949084,0.2866024880509159,5.322841966227886e-11
9,125.18,121.0,201.66666666666669,2.016666666666667,2.112715909507413,-0.09604924284074601,5.571142540802193e-11
10,125.2,135.0,225.0,2.25,2.112034307065743,0.13796569293425698,5.830781778869705e-11
11,125.22,133.0,221.66666666666669,2.216666666666667,2.111352704624073,0.1053139620425938,6.102265867020588e-11
12,125.24,129.0,215.0,2.15,2.110671102182402,0.03932889781759785,6.386123049095515e-11
13,125.26,132.0,220.0,2.2,2.109989499740732,0.09001050025926816,6.68290456267443e-11
14,125.28,138.0,230.0,2.3,2.109307897299061,0.19069210270093873,6.993185614222383e-11
15,125.3,149.0,248.33333333333331,2.4833333333333334,2.108626294857391,0.37470703847594233,7.317566394443438e-11
16,125.32,117.0,195.0,1.95,2.107944692415721,-0.15794469241572107,7.656673135446118e-11
17,125.34,112.0,186.66666666666669,1.866666666666667,2.10726308997405,-0.24059642330738318,8.011159211393222e-11
18,125.36,126.0,210.0,2.1,2.10658148753238,-0.00658148753237997,8.381706284367586e-11
19,125.38,130.0,216.66666666666669,2.166666666666667,2.10589988509071,0.06076678157595694,8.769025497258826e-11
20,125.4,120.0,200.0,2.0,2.105218282649039,-0.1052182826490391,9.173858715536211e-11
21,125.42,124.0,206.66666666666669,2.066666666666667,2.104536680207369,-0.037870013540702185,9.596979819852558e-11
22,125.44,124.0,206.66666666666669,2.066666666666667,2.103855077765698,-0.03718841109903126,1.0039196051498053e-10
23,125.46,117.0,195.0,1.95,2.103173475324028,-0.15317347532402814,1.0501349412793016e-10
24,125.48,133.0,221.66666666666669,2.216666666666667,2.102491872882357,0.11417479378430961,1.0984318124598236e-10
25,125.5,128.0,213.33333333333331,2.1333333333333333,2.101810270440687,0.03152306289264617,1.1489018143196703e-10
26,125.52,142.0,236.66666666666669,2.3666666666666667,2.101128667999017,0.2655379986676496,1.201640473889505e-10
27,125.54,147.0,245.0,2.45,2.100447065557346,0.349552934442654,1.2567474138772047e-10
28,125.56,143.0,238.33333333333331,2.3833333333333333,2.099765463115676,0.28356787021765717,1.3143265236101536e-10
29,125.58,133.0,221.66666666666669,2.216666666666667,2.099083860674006,0.11758280599266069,1.3744861369075125e-10
30,125.6,120.0,200.0,2.0,2.098402258232335,-0.09840225823233517,1.4373392171538877e-10
31,125.62,125.0,208.33333333333331,2.083333333333333,2.097720655790665,-0.014387322457332097,1.503003549857339e-10
32,125.64,138.0,230.0,2.3,2.097039053348994,0.2029609466510056,1.5716019429843707e-10
33,125.66,139.0,231.66666666666669,2.316666666666667,2.096357450907324,0.2203092157593427,1.6432624353768e-10
34,125.68,136.0,226.66666666666669,2.266666666666667,2.0956758484656532,0.1709908182010138,1.7181185135653101e-10
