,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
0,125.0,157.0,261.6666666666667,2.614052614052614,2.29285220843303,0.3212004056195843,1.3896824158620575e-07
1,125.02,159.0,265.0,2.647352647352647,2.2921522409481794,0.3552004064044678,1.4363841466662713e-07
2,125.04,154.0,256.6666666666667,2.564102564102564,2.291452273463328,0.27265029063923585,1.484609901954881e-07
3,125.06,133.0,221.66666666666669,2.2144522144522143,2.2907523059784776,-0.07630009152626327,1.5344078486263163e-07
4,125.08,142.0,236.66666666666669,2.364302364302364,2.290052338493626,0.07425002580873796,1.585827623226985e-07
5,125.1,143.0,238.33333333333331,2.380952380952381,2.2893523710087758,0.09160000994360518,1.6389203750691396e-07
6,125.12,149.0,248.33333333333331,2.480852480852481,2.2886524035239244,0.1922000773285566,1.6937388105592274e-07
7,125.14,159.0,265.0,2.647352647352647,2.287952436039074,0.35940021131357325,1.750337238768542e-07
8,125.16,146.0,243.33333333333331,2.4309024309024307,2.2872524685542235,0.14364996234820726,1.8087716182798923e-07
9,125.18,157.0,261.6666666666667,2.614052614052614,2.286552501069372,0.327500112983242,1.869099605343529e-07
10,125.2,116.0,193.33333333333331,1.9314019314019315,2.2858525335845217,-0.35445060218259017,1.9313806033772765e-07
11,125.22,140.0,233.33333333333331,2.331002331002331,2.2851525660996703,0.045849764902660795,1.9956758138471505e-07
12,125.24,126.0,210.0,2.097902097902098,2.28445259861482,-0.18655050071272195,2.062048288563912e-07
13,125.26,132.0,220.0,2.197802197802197,2.2837526311299685,-0.08595043332777141,2.1305629834339027e-07
14,125.28,132.0,220.0,2.197802197802197,2.283052663645118,-0.08525046584292095,2.201286813701838e-07
15,125.3,160.0,266.6666666666667,2.664002664002664,2.2823526961602667,0.38164996784239724,2.27428871072575e-07
16,125.32,124.0,206.66666666666669,2.0646020646020644,2.2816527286754162,-0.21705066407335183,2.3496396803232776e-07
17,125.34,136.0,226.66666666666669,2.264402264402265,2.280952761190565,-0.016550496788299895,2.4274128627315534e-07
18,125.36,144.0,240.0,2.397602397602397,2.2802527937057144,0.11734960389668236,2.507683594222168e-07
19,125.38,127.0,211.66666666666669,2.1145521145521147,2.279552826220864,-0.1650007116687493,2.5905294704155875e-07
20,125.4,132.0,220.0,2.197802197802197,2.2788528587360126,-0.08105066093381552,2.6760304113383423e-07
21,125.42,145.0,241.66666666666669,2.4142524142524144,2.2781528912511613,0.13609952300125316,2.764268728268965e-07
22,125.44,130.0,216.66666666666669,2.1645021645021645,2.277452923766311,-0.11295075926414633,2.8553291924198227e-07
23,125.46,139.0,231.66666666666669,2.3143523143523144,2.2767529562814603,0.037599358070854016,2.949299105501554e-07
24,125.48,146.0,243.33333333333331,2.4309024309024307,2.276052988796609,0.15484944210582174,3.046268372219867e-07
25,125.5,134.0,223.33333333333331,2.231102231102231,2.2753530213117585,-0.04425079020952749,3.1463295747542015e-07
26,125.52,151.0,251.66666666666669,2.514152514152514,2.274653053826907,0.23949946032560687,3.2495780492705474e-07
27,125.54,149.0,248.33333333333331,2.480852480852481,2.2739530863420567,0.20689939451042427,3.35611196451976e-07
28,125.56,153.0,255.0,2.547452547452547,2.2732531188572054,0.27419942859534174,3.4660324025757737e-07
29,125.58,141.0,235.0,2.3476523476523474,2.272553151372355,0.07509919627999251,3.579443441769633e-07
30,125.6,139.0,231.66666666666669,2.3143523143523144,2.2718531838875045,0.04249913046480991,3.6964522418743623e-07
31,125.62,138.0,230.0,2.2977022977022976,2.271153216402653,0.026549081299644506,3.817169131599723e-07
32,125.64,147.0,245.0,2.4475524475524475,2.2704532489178018,0.17709919863464574,3.941707698455186e-07
33,125.66,148.0,246.66666666666669,2.464202464202464,2.2697532814329513,0.1944491827695125,4.0701848810429757e-07
34,125.68,160.0,266.6666666666667,2.664002664002664,2.2690533139481,0.394949350054564,4.202721063842016e-07
35,125.7,156.0,260.0,2.5974025974025974,2.2683533464632495,0.3290492509393479,4.339440174546673e-07
36,125.72,154.0,256.6666666666667,2.564102564102564,2.267653378978399,0.29644918512416485,4.4804697840266145e-07
37,125.74,134.0,223.33333333333331,2.231102231102231,2.2669534114935477,-0.03585118039131663,4.6259412089726256e-07
38,125.76,160.0,266.6666666666667,2.664002664002664,2.266253444008697,0.39774921999396673,4.775989617297907e-07
39,125.78,146.0,243.33333333333331,2.4309024309024307,2.265553476523846,0.16534895437858488,4.93075413636389e-07
40,125.8,137.0,228.33333333333331,2.281052281052281,2.2648535090389954,0.016198772013285456,5.09037796410346e-07
41,125.82,154.0,256.6666666666667,2.564102564102564,2.264153541554145,0.29994902254841893,5.255008483112881e-07
42,125.84,161.0,268.33333333333337,2.6806526806526807,2.2634535740692936,0.4171991065833871,5.424797377789019e-07
43,125.86,139.0,231.66666666666669,2.3143523143523144,2.2627536065844422,0.05159870776787212,5.599900754587109e-07
44,125.88,154.0,256.6666666666667,2.564102564102564,2.262053639099592,0.3020489250029721,5.780479265479759e-07
45,125.9,154.0,256.6666666666667,2.564102564102564,2.2613536716147404,0.30274889248782344,5.966698234694851e-07
46,125.92,135.0,225.0,2.247752247752248,2.26065370412989,-0.012901456377642173,6.158727788816146e-07
47,125.94,148.0,246.66666666666669,2.464202464202464,2.2599537366450395,0.2042487275574243,6.356742990331311e-07
48,125.96,128.0,213.33333333333331,2.131202131202131,2.259253769160188,-0.12805163795805719,6.560923974711652e-07
49,125.98,142.0,236.66666666666669,2.364302364302364,2.258553801675337,0.10574856262702736,6.771456091113333e-07
50,126.0,158.0,263.33333333333337,2.630702630702631,2.2578538341904864,0.37284879651214453,6.98853004678877e-07
51,126.02,156.0,260.0,2.5974025974025974,2.257153866705636,0.3402487306969615,7.212342055302749e-07
52,126.04,138.0,230.0,2.2977022977022976,2.2564538992207845,0.04124839848151307,7.443093988644783e-07
53,126.06,154.0,256.6666666666667,2.564102564102564,2.255753931735934,0.3083486323666298,7.680993533335908e-07
54,126.08,138.0,230.0,2.2977022977022976,2.2550539642510827,0.04264833345121488,7.926254350629496e-07
55,126.1,118.0,196.66666666666669,1.9647019647019648,2.2543539967662323,-0.2896520320642675,8.179096240905041e-07
56,126.12,139.0,231.66666666666669,2.3143523143523144,2.253654029281381,0.060698285070933444,8.439745312359941e-07
57,126.14,147.0,245.0,2.4475524475524475,2.2529540617965305,0.19459838575591704,8.708434154103743e-07
58,126.16,138.0,230.0,2.2977022977022976,2.25225409431168,0.045448203390617614,8.98540201376542e-07
59,126.18,145.0,241.66666666666669,2.4142524142524144,2.2515541268268287,0.16269828742558579,9.270894979721145e-07
60,126.2,144.0,240.0,2.397602397602397,2.2508541593419773,0.1467482382604195,9.565166168057022e-07
61,126.22,140.0,233.33333333333331,2.331002331002331,2.250154191857127,0.08084813914520428,9.868475914384793e-07
