,L,cps,cps_per_nA,cps_per_nA_stdev,baseline,cps_per_nA_corrected,fit
63,131.3,134.73333333333332,2.697272172044421,0.2824742531427964,2.613105225970543,0.08416694607387765,3.902013750899497e-06
64,131.4,133.2,2.6665886719805245,0.2270894422846804,2.592685486137878,0.07390318584264666,4.649151781407031e-06
65,131.5,129.0,2.582419376943172,0.2676473509639842,2.572503194974033,0.009916181969138904,5.532214923827704e-06
66,131.6,124.93333333333332,2.501104755897045,0.261850119626008,2.5525551826150035,-0.0514504267179583,6.574530622984185e-06
67,131.7,130.8,2.6185125613782896,0.2284681971803282,2.5328383197390165,0.08567424163927306,7.803166089857545e-06
68,131.8,127.19999999999996,2.546458931968909,0.2238848932202721,2.5133495173377027,0.03310941463120631,9.249480454029752e-06
69,131.9,127.26666666666668,2.547751648722781,0.2522659967431903,2.4940857264703906,0.05366592225239053,1.094975032839209e-05
70,132.0,123.99999999999996,2.482341166761652,0.2682940947702699,2.475043938002654,0.0072972287589978535,1.2945877227865655e-05
71,132.1,125.53333333333332,2.513102860761343,0.2915513283158477,2.4562211823304048,0.056881678430938276,1.5286186049990242e-05
72,132.2,121.53333333333332,2.432981646140012,0.2835406576388464,2.437614529090558,-0.00463288295054598,1.802632462997425e-05
73,132.3,124.66666666666666,2.4956704431688843,0.2484942481923693,2.41922108685934,0.0764493563095443,2.123027522308418e-05
74,132.4,122.06666666666668,2.443703608688191,0.2123589265632387,2.4010380028392784,0.04266560584891277,2.4971489639021706e-05
75,132.5,116.2,2.326202040251192,0.2295085457747265,2.383062462535738,-0.05686042228454591,2.9334160650945953e-05
76,132.6,116.26666666666668,2.3276037506949683,0.2621617443698408,2.3652916894240024,-0.03768793872903409,3.4414643219382995e-05
77,132.7,122.13333333333335,2.4449936460799777,0.296156504671082,2.347722944607685,0.09727070147229266,4.032304000049558e-05
78,132.8,112.99999999999996,2.262144355101883,0.1776925268293072,2.3303535264692914,-0.06820917136740823,4.71849665393296e-05
79,132.9,113.33333333333334,2.268833718604824,0.2307201741345877,2.3131807703137315,-0.044347051708907514,5.514351247040081e-05
80,133.0,117.33333333333331,2.3489140904422685,0.1907526325716897,2.296202048005425,0.052712042436843465,6.436141594718607e-05
81,133.1,113.26666666666664,2.2675044104438458,0.1816138045508618,2.2794147675997873,-0.011910357155941576,7.502346938340057e-05
82,133.2,113.40000000000002,2.2701721599229416,0.210169603038852,2.2628163729696604,0.007355786953281207,8.733917539536934e-05
83,133.3,112.46666666666668,2.2514504031356712,0.3408073403385231,2.246404343427338,0.0050460597083330505,0.00010154567256670441
84,133.4,111.66666666666669,2.2354809001771203,0.1839458890881619,2.230176193342773,0.00530470683434725,0.00011791095129232042
85,133.5,110.26666666666668,2.207421090916948,0.2593667016175049,2.214129471758447,-0.006708380841499384,0.00013673738047475189
86,133.6,110.8,2.218076233143708,0.2573285328681028,2.198261762001514,0.019814471142193923,0.00015836556621520522
87,133.7,107.46666666666668,2.151438199570185,0.1886992493493068,2.182570681293618,-0.03113248172343308,0.0001831785638367972
88,133.8,109.46666666666668,2.191476918626207,0.204035842713973,2.1670538803588903,0.02442303826731651,0.00021160646456685835
89,133.9,105.40000000000002,2.110035945182103,0.1824100349073612,2.151709043030542,-0.04167309784843898,0.00024413137795642427
90,134.0,100.6,2.013929451392916,0.3063750517126969,2.1365338858564282,-0.12260443446351221,0.00028129283059359216
91,134.1,111.93333333333337,2.2407859322607777,0.1994318777056156,2.1215261577040243,0.1192597745567534,0.00032369360083619374
92,134.2,104.6,2.094023949969748,0.2224022218465684,2.1066836393651167,-0.012659689395368545,0.00037200600811140345
93,134.3,106.2,2.1260527679880834,0.2176596410707739,2.092004143160561,0.03404862482752247,0.00042697867376557475
94,134.4,100.20000000000002,2.005993539630595,0.2647992968839074,2.077485512545455,-0.0714919729148602,0.0004894437684577702
95,134.5,101.93333333333332,2.040675703404013,0.2333979747609905,2.0631256217149305,-0.02244991831091747,0.0005603247586357126
96,134.6,103.06666666666663,2.063348496275445,0.2600403701091031,2.0489223752109598,0.014426121064485375,0.0006406446616727765
97,134.7,99.8,1.9979337194317048,0.2598261336203752,2.0348737075303367,-0.03693998809863186,0.0007315348157430243
98,134.8,99.93333333333332,2.000627913309696,0.2574457572481735,2.0209775827341163,-0.02034966942442029,0.0008342441664299293
99,134.9,101.0,2.0219542687236065,0.2116967446678251,2.0072319940587517,0.014722274664854762,0.0009501490673708332
100,135.0,98.86666666666665,1.9792178801975973,0.2119020630238486,1.9936349635290713,-0.014417083331474068,0.0010807635869038183
101,135.1,98.13333333333333,1.964541063442029,0.2289426599013501,1.9801845415733734,-0.015643478131344368,0.0012277503066786956
102,135.2,97.93333333333337,1.9605368073652687,0.2619909670838157,1.9668788066407643,-0.006341999275495613,0.0013929315915031082
103,135.3,104.93333333333332,2.100658827999484,0.2803052792532608,1.9537158648209219,0.14694296317856193,0.0015783013023012945
104,135.4,98.46666666666668,1.9712138678652145,0.2046150863802742,1.9406938494664534,0.030520018398761062,0.0017860369159635446
105,135.5,94.33333333333331,1.8884745831693808,0.2159549071343804,1.9278109208179448,-0.039336337648564035,0.002018512007063054
106,135.6,94.73333333333332,1.8964826372525416,0.2598510015419928,1.9150652656319023,-0.018582628379360644,0.002278309036923132
107,135.7,93.33333333333334,1.8684198327969237,0.1792260339449584,1.902455096811646,-0.034035264014722344,0.0025682323853632527
108,135.8,97.13333333333334,1.944552847427504,0.2210940583042136,1.8899786530412976,0.054574194386206365,0.0028913215496676812
109,135.9,91.26666666666668,1.827107638003756,0.206519353076637,1.8776341984229703,-0.05052656041921422,0.003250864423960078
110,136.0,89.6,1.7937158074833708,0.185362270832379,1.8654200221172048,-0.07170421463383403,0.0036504105602980603
111,136.1,95.2,1.9058137866759888,0.2111595266091239,1.853334437986803,0.05247934868918569,0.004093784300496462
112,136.2,92.13333333333333,1.8444791551511817,0.2120659293099489,1.84137578424409,0.0031033709070915627,0.004585097655055774
113,136.3,92.26666666666668,1.8470720805551972,0.2237890354652582,1.829542423101679,0.0175296574535182,0.0051287627927142825
114,136.4,87.46666666666667,1.7510534388247432,0.2105634870908256,1.8178327404268246,-0.06677930160208145,0.005729503991196584
115,136.5,90.66666666666666,1.8150744814582969,0.2267138843682223,1.8062451453993655,0.008829336058931325,0.006392368886846839
116,136.6,86.53333333333333,1.7323547111471669,0.2148361211828692,1.7947780701733718,-0.06242335902620488,0.007122738848165627
117,136.7,90.86666666666666,1.8190392498365693,0.2658086195034848,1.7834299695424898,0.035609280294079504,0.007926338286016004
118,136.8,85.46666666666667,1.7110123152256804,0.1982608483299525,1.7721993206090303,-0.06118700538334987,0.008809242701605503
119,136.9,88.13333333333331,1.7643432547105948,0.2354427860564159,1.761084622456859,0.0032586322537357937,0.009777885262511131
120,137.0,90.79999999999998,1.8177195674343811,0.2328622051770681,1.750084395828052,0.06763517160632904,0.01083906168722376
121,137.1,88.33333333333334,1.768376900310758,0.2002055673625091,1.7391971828034156,0.029179717507342273,0.01199993321016582
122,137.2,82.33333333333333,1.6482462884928786,0.1894618394835806,1.7284215464868224,-0.08017525799394387,0.01326802739216396
