Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 18:39:39	390.00	4.00
12/04/2018 18:39:41	432.00	9.00
12/04/2018 18:39:43	432.00	12.00
12/04/2018 18:39:45	422.00	7.00
12/04/2018 18:39:47	401.00	9.00
12/04/2018 18:39:49	467.00	9.00
12/04/2018 18:39:51	416.00	12.00
12/04/2018 18:39:53	423.00	11.00
12/04/2018 18:39:55	431.00	7.00
12/04/2018 18:39:57	438.00	14.00
12/04/2018 18:39:59	400.00	10.00
12/04/2018 18:40:01	392.00	10.00
12/04/2018 18:40:03	432.00	6.00
12/04/2018 18:40:05	404.00	8.00
12/04/2018 18:40:07	408.00	8.00
12/04/2018 18:40:09	359.00	12.00
12/04/2018 18:40:10	396.00	5.00
12/04/2018 18:40:12	381.00	5.00
12/04/2018 18:40:15	382.00	9.00
12/04/2018 18:40:17	377.00	13.00
12/04/2018 18:40:19	390.00	4.00
12/04/2018 18:40:21	391.00	12.00
12/04/2018 18:40:23	374.00	6.00
12/04/2018 18:40:25	412.00	14.00
12/04/2018 18:40:27	367.00	5.00
12/04/2018 18:40:29	392.00	5.00
12/04/2018 18:40:31	360.00	9.00
12/04/2018 18:40:32	387.00	8.00
12/04/2018 18:40:34	325.00	11.00
12/04/2018 18:40:36	369.00	8.00
12/04/2018 18:40:38	363.00	6.00
12/04/2018 18:40:40	362.00	8.00
12/04/2018 18:40:42	395.00	8.00
12/04/2018 18:40:44	373.00	7.00
12/04/2018 18:40:46	351.00	10.00
12/04/2018 18:40:48	351.00	9.00
12/04/2018 18:40:50	331.00	6.00
12/04/2018 18:40:51	350.00	7.00
12/04/2018 18:40:53	343.00	4.00
12/04/2018 18:40:55	336.00	11.00
12/04/2018 18:40:57	346.00	11.00
12/04/2018 18:40:59	319.00	7.00
12/04/2018 18:41:01	324.00	5.00
12/04/2018 18:41:03	328.00	10.00
12/04/2018 18:41:05	319.00	5.00
12/04/2018 18:41:07	322.00	15.00
12/04/2018 18:41:09	317.00	5.00
12/04/2018 18:41:10	337.00	8.00
12/04/2018 18:41:12	311.00	12.00
12/04/2018 18:41:14	298.00	8.00
12/04/2018 18:41:16	319.00	10.00
12/04/2018 18:41:18	321.00	8.00
12/04/2018 18:41:20	316.00	10.00
12/04/2018 18:41:22	321.00	5.00
12/04/2018 18:41:24	326.00	7.00
12/04/2018 18:41:26	296.00	9.00
12/04/2018 18:41:28	332.00	6.00
12/04/2018 18:41:29	305.00	8.00
12/04/2018 18:41:32	285.00	4.00
12/04/2018 18:41:34	273.00	6.00
12/04/2018 18:41:35	326.00	10.00
12/04/2018 18:41:37	285.00	6.00
12/04/2018 18:41:39	294.00	10.00
12/04/2018 18:41:41	312.00	7.00
12/04/2018 18:41:43	322.00	8.00
12/04/2018 18:41:45	292.00	7.00
12/04/2018 18:41:47	293.00	10.00
12/04/2018 18:41:49	320.00	5.00
12/04/2018 18:41:51	287.00	7.00
12/04/2018 18:41:54	298.00	5.00
12/04/2018 18:41:56	279.00	7.00
12/04/2018 18:41:58	311.00	6.00
12/04/2018 18:42:00	280.00	11.00
12/04/2018 18:42:01	262.00	7.00
12/04/2018 18:42:03	253.00	6.00
12/04/2018 18:42:06	273.00	13.00
12/04/2018 18:42:08	266.00	5.00
12/04/2018 18:42:10	272.00	6.00
12/04/2018 18:42:12	302.00	10.00
12/04/2018 18:42:14	290.00	6.00
12/04/2018 18:42:16	275.00	8.00
