Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 18:54:36	518.00	9.00
12/04/2018 18:54:38	498.00	9.00
12/04/2018 18:54:40	519.00	6.00
12/04/2018 18:54:42	441.00	6.00
12/04/2018 18:54:44	474.00	6.00
12/04/2018 18:54:45	473.00	14.00
12/04/2018 18:54:48	408.00	9.00
12/04/2018 18:54:50	425.00	8.00
12/04/2018 18:54:52	431.00	11.00
12/04/2018 18:54:54	444.00	9.00
12/04/2018 18:54:56	443.00	8.00
12/04/2018 18:54:58	452.00	11.00
12/04/2018 18:55:00	446.00	14.00
12/04/2018 18:55:01	425.00	8.00
12/04/2018 18:55:03	435.00	8.00
12/04/2018 18:55:06	468.00	6.00
12/04/2018 18:55:08	426.00	9.00
12/04/2018 18:55:09	450.00	7.00
12/04/2018 18:55:11	431.00	1.00
12/04/2018 18:55:14	434.00	10.00
12/04/2018 18:55:16	454.00	12.00
12/04/2018 18:55:18	401.00	8.00
12/04/2018 18:55:20	464.00	18.00
12/04/2018 18:55:22	446.00	13.00
12/04/2018 18:55:24	441.00	6.00
12/04/2018 18:55:25	429.00	11.00
12/04/2018 18:55:27	422.00	7.00
12/04/2018 18:55:29	461.00	3.00
12/04/2018 18:55:31	438.00	10.00
12/04/2018 18:55:33	425.00	5.00
12/04/2018 18:55:35	421.00	7.00
12/04/2018 18:55:37	437.00	7.00
12/04/2018 18:55:39	421.00	7.00
12/04/2018 18:55:41	452.00	10.00
12/04/2018 18:55:43	443.00	10.00
12/04/2018 18:55:45	408.00	8.00
12/04/2018 18:55:46	429.00	7.00
12/04/2018 18:55:48	410.00	15.00
12/04/2018 18:55:50	431.00	5.00
12/04/2018 18:55:52	430.00	4.00
12/04/2018 18:55:54	429.00	7.00
12/04/2018 18:55:56	449.00	8.00
12/04/2018 18:55:58	439.00	6.00
12/04/2018 18:56:00	431.00	10.00
12/04/2018 18:56:01	442.00	7.00
12/04/2018 18:56:04	418.00	5.00
12/04/2018 18:56:06	489.00	9.00
12/04/2018 18:56:08	408.00	11.00
12/04/2018 18:56:10	415.00	7.00
12/04/2018 18:56:11	453.00	9.00
12/04/2018 18:56:13	448.00	3.00
12/04/2018 18:56:15	380.00	10.00
12/04/2018 18:56:17	431.00	8.00
12/04/2018 18:56:19	426.00	5.00
12/04/2018 18:56:21	416.00	9.00
12/04/2018 18:56:23	423.00	3.00
12/04/2018 18:56:25	426.00	8.00
12/04/2018 18:56:27	430.00	7.00
12/04/2018 18:56:28	432.00	8.00
12/04/2018 18:56:30	445.00	3.00
12/04/2018 18:56:32	444.00	11.00
12/04/2018 18:56:34	425.00	6.00
12/04/2018 18:56:36	462.00	7.00
12/04/2018 18:56:38	395.00	11.00
12/04/2018 18:56:39	435.00	7.00
12/04/2018 18:56:41	442.00	8.00
12/04/2018 18:56:43	433.00	3.00
12/04/2018 18:56:46	417.00	10.00
12/04/2018 18:56:47	436.00	9.00
12/04/2018 18:56:50	414.00	6.00
12/04/2018 18:56:52	446.00	6.00
12/04/2018 18:56:54	399.00	7.00
12/04/2018 18:56:56	424.00	4.00
12/04/2018 18:56:58	417.00	9.00
12/04/2018 18:57:00	437.00	8.00
12/04/2018 18:57:02	442.00	8.00
12/04/2018 18:57:04	450.00	4.00
12/04/2018 18:57:06	451.00	7.00
12/04/2018 18:57:08	456.00	9.00
12/04/2018 18:57:10	446.00	9.00
12/04/2018 18:57:11	439.00	4.00
12/04/2018 18:57:13	456.00	5.00
12/04/2018 18:57:15	415.00	12.00
12/04/2018 18:57:17	477.00	9.00
12/04/2018 18:57:19	417.00	4.00
12/04/2018 18:57:21	455.00	3.00
12/04/2018 18:57:23	433.00	8.00
12/04/2018 18:57:25	399.00	8.00
12/04/2018 18:57:26	439.00	14.00
12/04/2018 18:57:28	424.00	5.00
12/04/2018 18:57:30	455.00	8.00
12/04/2018 18:57:32	440.00	4.00
12/04/2018 18:57:34	421.00	7.00
12/04/2018 18:57:36	431.00	9.00
12/04/2018 18:57:38	462.00	6.00
12/04/2018 18:57:40	460.00	9.00
12/04/2018 18:57:42	466.00	4.00
12/04/2018 18:57:44	465.00	2.00
12/04/2018 18:57:46	437.00	7.00
12/04/2018 18:57:48	414.00	3.00
