Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
14/04/2018 00:13:42	1507.00	48.00
14/04/2018 00:13:44	1683.00	44.00
14/04/2018 00:13:46	1521.00	40.00
14/04/2018 00:13:47	1300.00	37.00
14/04/2018 00:13:49	1280.00	41.00
14/04/2018 00:13:51	1243.00	41.00
14/04/2018 00:13:53	1071.00	37.00
14/04/2018 00:13:55	970.00	39.00
14/04/2018 00:13:57	891.00	27.00
14/04/2018 00:13:59	785.00	36.00
14/04/2018 00:14:01	786.00	48.00
14/04/2018 00:14:03	793.00	31.00
14/04/2018 00:14:05	661.00	45.00
14/04/2018 00:14:07	662.00	32.00
14/04/2018 00:14:09	595.00	40.00
14/04/2018 00:14:11	588.00	38.00
14/04/2018 00:14:13	534.00	23.00
14/04/2018 00:14:14	503.00	29.00
14/04/2018 00:14:16	530.00	34.00
14/04/2018 00:14:18	447.00	22.00
14/04/2018 00:14:20	484.00	29.00
14/04/2018 00:14:22	477.00	30.00
14/04/2018 00:14:24	429.00	35.00
14/04/2018 00:14:26	437.00	34.00
14/04/2018 00:14:28	427.00	39.00
14/04/2018 00:14:30	388.00	41.00
14/04/2018 00:14:32	376.00	29.00
14/04/2018 00:14:33	395.00	31.00
14/04/2018 00:14:35	413.00	39.00
14/04/2018 00:14:37	359.00	40.00
14/04/2018 00:14:39	406.00	43.00
14/04/2018 00:14:41	367.00	23.00
14/04/2018 00:14:43	361.00	35.00
14/04/2018 00:14:45	342.00	23.00
14/04/2018 00:14:47	339.00	43.00
14/04/2018 00:14:49	337.00	26.00
14/04/2018 00:14:51	348.00	26.00
14/04/2018 00:14:52	337.00	32.00
14/04/2018 00:14:55	355.00	37.00
14/04/2018 00:14:57	342.00	28.00
14/04/2018 00:14:59	299.00	28.00
14/04/2018 00:15:01	328.00	20.00
14/04/2018 00:15:03	337.00	24.00
14/04/2018 00:15:05	295.00	28.00
14/04/2018 00:15:07	348.00	36.00
14/04/2018 00:15:09	292.00	27.00
14/04/2018 00:15:11	287.00	24.00
14/04/2018 00:15:13	330.00	27.00
14/04/2018 00:15:14	296.00	33.00
14/04/2018 00:15:16	307.00	33.00
14/04/2018 00:15:18	311.00	24.00
14/04/2018 00:15:20	313.00	15.00
14/04/2018 00:15:22	297.00	21.00
14/04/2018 00:15:24	313.00	24.00
14/04/2018 00:15:26	307.00	30.00
14/04/2018 00:15:28	300.00	28.00
14/04/2018 00:15:30	283.00	32.00
14/04/2018 00:15:32	260.00	24.00
14/04/2018 00:15:34	304.00	33.00
14/04/2018 00:15:35	281.00	24.00
14/04/2018 00:15:37	275.00	30.00
14/04/2018 00:15:39	285.00	38.00
14/04/2018 00:15:41	312.00	16.00
14/04/2018 00:15:43	306.00	16.00
14/04/2018 00:15:45	300.00	30.00
14/04/2018 00:15:47	289.00	33.00
14/04/2018 00:15:49	302.00	28.00
14/04/2018 00:15:51	318.00	21.00
14/04/2018 00:15:53	304.00	34.00
14/04/2018 00:15:55	300.00	21.00
14/04/2018 00:15:56	274.00	22.00
14/04/2018 00:15:59	294.00	20.00
14/04/2018 00:16:00	321.00	17.00
14/04/2018 00:16:02	299.00	18.00
14/04/2018 00:16:04	284.00	20.00
14/04/2018 00:16:07	264.00	22.00
14/04/2018 00:16:09	270.00	21.00
14/04/2018 00:16:10	292.00	20.00
14/04/2018 00:16:12	308.00	24.00
14/04/2018 00:16:14	300.00	26.00
14/04/2018 00:16:16	254.00	18.00
14/04/2018 00:16:18	243.00	19.00
14/04/2018 00:16:20	283.00	23.00
14/04/2018 00:16:22	267.00	18.00
14/04/2018 00:16:24	289.00	25.00
14/04/2018 00:16:26	255.00	17.00
14/04/2018 00:16:28	283.00	25.00
14/04/2018 00:16:30	277.00	20.00
14/04/2018 00:16:33	246.00	13.00
14/04/2018 00:16:34	250.00	31.00
14/04/2018 00:16:36	266.00	18.00
14/04/2018 00:16:38	269.00	20.00
