Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
14/04/2018 00:18:06	1603.00	46.00
14/04/2018 00:18:08	1436.00	44.00
14/04/2018 00:18:10	1289.00	37.00
14/04/2018 00:18:11	1293.00	28.00
14/04/2018 00:18:13	1179.00	40.00
14/04/2018 00:18:15	1127.00	45.00
14/04/2018 00:18:17	1055.00	44.00
14/04/2018 00:18:18	1066.00	47.00
14/04/2018 00:18:20	991.00	33.00
14/04/2018 00:18:22	944.00	43.00
14/04/2018 00:18:24	930.00	42.00
14/04/2018 00:18:26	848.00	34.00
14/04/2018 00:18:28	862.00	34.00
14/04/2018 00:18:29	761.00	38.00
14/04/2018 00:18:31	796.00	27.00
14/04/2018 00:18:33	807.00	42.00
14/04/2018 00:18:36	696.00	42.00
14/04/2018 00:18:37	671.00	47.00
14/04/2018 00:18:39	685.00	31.00
14/04/2018 00:18:41	670.00	35.00
14/04/2018 00:18:43	621.00	24.00
14/04/2018 00:18:45	615.00	37.00
14/04/2018 00:18:47	604.00	39.00
14/04/2018 00:18:49	620.00	33.00
14/04/2018 00:18:51	596.00	40.00
14/04/2018 00:18:53	605.00	27.00
14/04/2018 00:18:55	565.00	28.00
14/04/2018 00:18:56	566.00	24.00
14/04/2018 00:18:58	554.00	37.00
14/04/2018 00:19:00	536.00	34.00
14/04/2018 00:19:02	531.00	41.00
14/04/2018 00:19:03	522.00	21.00
14/04/2018 00:19:05	536.00	34.00
14/04/2018 00:19:07	526.00	21.00
14/04/2018 00:19:09	491.00	39.00
14/04/2018 00:19:11	540.00	30.00
14/04/2018 00:19:12	472.00	46.00
14/04/2018 00:19:14	434.00	29.00
14/04/2018 00:19:16	468.00	38.00
14/04/2018 00:19:19	457.00	28.00
14/04/2018 00:19:21	484.00	34.00
14/04/2018 00:19:22	460.00	39.00
14/04/2018 00:19:24	449.00	37.00
14/04/2018 00:19:26	435.00	37.00
14/04/2018 00:19:28	459.00	37.00
14/04/2018 00:19:30	463.00	27.00
14/04/2018 00:19:32	441.00	30.00
14/04/2018 00:19:34	413.00	31.00
14/04/2018 00:19:36	414.00	34.00
14/04/2018 00:19:38	437.00	26.00
14/04/2018 00:19:40	428.00	38.00
14/04/2018 00:19:42	455.00	31.00
14/04/2018 00:19:44	416.00	33.00
14/04/2018 00:19:45	413.00	29.00
14/04/2018 00:19:47	435.00	40.00
14/04/2018 00:19:49	406.00	33.00
14/04/2018 00:19:51	383.00	37.00
14/04/2018 00:19:53	428.00	30.00
14/04/2018 00:19:55	411.00	31.00
14/04/2018 00:19:57	377.00	38.00
14/04/2018 00:19:59	359.00	36.00
14/04/2018 00:20:02	365.00	23.00
14/04/2018 00:20:03	420.00	24.00
14/04/2018 00:20:05	363.00	34.00
14/04/2018 00:20:08	370.00	34.00
14/04/2018 00:20:10	358.00	30.00
14/04/2018 00:20:12	386.00	26.00
14/04/2018 00:20:14	383.00	36.00
14/04/2018 00:20:16	396.00	36.00
14/04/2018 00:20:17	408.00	33.00
14/04/2018 00:20:20	352.00	22.00
14/04/2018 00:20:21	404.00	28.00
14/04/2018 00:20:23	377.00	18.00
14/04/2018 00:20:25	374.00	28.00
14/04/2018 00:20:27	371.00	38.00
14/04/2018 00:20:29	351.00	38.00
14/04/2018 00:20:31	397.00	36.00
14/04/2018 00:20:33	348.00	28.00
14/04/2018 00:20:35	361.00	35.00
14/04/2018 00:20:38	353.00	24.00
14/04/2018 00:20:40	370.00	24.00
14/04/2018 00:20:42	407.00	23.00
14/04/2018 00:20:44	343.00	21.00
14/04/2018 00:20:46	359.00	21.00
14/04/2018 00:20:48	361.00	33.00
14/04/2018 00:20:50	370.00	35.00
14/04/2018 00:20:51	381.00	27.00
14/04/2018 00:20:53	323.00	29.00
14/04/2018 00:20:56	337.00	25.00
14/04/2018 00:20:57	343.00	25.00
14/04/2018 00:20:59	380.00	26.00
14/04/2018 00:21:02	333.00	27.00
14/04/2018 00:21:04	325.00	25.00
