,mean,se,stdev,time,Time
0,21.5,1.8574175621006708,5.572252686302013,0.0,0.0
1,18.1,1.3287420951996498,3.9862262855989496,1.93,1.93
2,16.9,1.2512216252748973,3.753664875824692,3.86,3.86
3,17.6,1.6206994374857624,4.862098312457287,5.79,5.79
4,18.1,1.8941430193567161,5.682429058070149,7.72,7.72
5,16.2,1.459071241882619,4.3772137256478585,9.65,9.65
6,17.5,1.327068615826292,3.9812058474788765,11.58,11.58
7,16.8,1.412641340027806,4.237924020083418,13.51,13.51
8,18.1,1.1967548714010827,3.5902646142032486,15.44,15.44
9,15.7,1.1836853936376468,3.551056180912941,17.37,17.37
10,15.8,1.2274635093014645,3.682390527904394,19.3,19.3
11,15.1,0.8089774066341063,2.4269322199023193,21.23,21.23
12,17.7,1.316983084342561,3.9509492530276824,23.16,23.16
13,16.4,1.8749814813900307,5.624944444170093,25.09,25.09
14,17.9,1.8526257642120338,5.5578772926361015,27.02,27.02
15,18.8,1.645195023900409,4.935585071701227,28.95,28.95
16,17.6,1.16619037896906,3.49857113690718,30.88,30.88
17,18.8,1.5040685563571303,4.512205669071391,32.81,32.81
18,16.1,0.9480975102218594,2.8442925306655784,34.74,34.74
19,17.8,1.0624918300339485,3.1874754901018454,36.67,36.67
20,15.9,1.3370780746754385,4.011234224026316,38.6,38.6
21,16.8,1.1234866364235143,3.370459909270543,40.53,40.53
22,18.5,2.098941532190822,6.296824596572466,42.46,42.46
23,14.6,1.0666666666666667,3.1999999999999997,44.39,44.39
24,16.1,1.0376254944182255,3.1128764832546763,46.32,46.32
25,14.4,0.8326663997864531,2.4979991993593593,48.25,48.25
26,15.7,1.1647603473104098,3.4942810419312296,50.18,50.18
27,14.4,1.203698005684519,3.6110940170535577,52.11,52.11
28,16.4,1.0770329614269007,3.2310988842807022,54.04,54.04
29,17.6,1.8571184369578824,5.571355310873647,55.97,55.97
30,15.7,1.6333333333333333,4.9,57.9,57.9
31,17.2,1.4282856857085697,4.28485705712571,59.83,59.83
32,14.3,1.0225241100118645,3.0675723300355937,61.76,61.76
33,15.1,1.9290181728307048,5.7870545184921145,63.69,63.69
34,15.4,1.7009801096230763,5.10294032886923,65.62,65.62
35,16.3,1.5919938581679403,4.775981574503821,67.55,67.55
36,16.2,1.6519348924485155,4.955804677345547,69.48,69.48
37,18.4,1.1756794725698931,3.5270384177096794,71.41,71.41
38,14.7,1.3337499349161703,4.001249804748511,73.34,73.34
39,16.0,1.5986105077709063,4.795831523312719,75.27,75.27
40,16.0,1.7888543819998317,5.366563145999495,77.2,77.2
41,16.1,1.2151817422372122,3.645545226711637,79.13,79.13
42,17.2,1.20922380981447,3.627671429443411,81.06,81.06
43,13.8,0.8273115763993903,2.481934729198171,82.99,82.99
44,15.1,1.46401275039985,4.3920382511995495,84.92,84.92
45,16.2,1.2631530214330944,3.7894590642992836,86.85,86.85
46,17.0,1.2110601416389966,3.63318042491699,88.78,88.78
47,15.8,1.171893055416463,3.5156791662493894,90.71,90.71
48,14.5,1.3437096247164249,4.031128874149275,92.64,92.64
49,15.1,1.3203534880225571,3.961060464067672,94.57,94.57
50,16.3,1.0440306508910548,3.1320919526731648,96.5,96.5
