,mean,se,stdev,time,Time
0,777.6666666666666,13.042665031009234,18.445113776342563,0.0,0.0
1,770.3333333333334,12.810585900383758,18.116904322268255,1.93,1.93
2,789.0,20.000000000000004,28.284271247461902,3.86,3.86
3,721.6666666666666,8.412952976082641,11.897712198383164,5.79,5.79
4,790.3333333333334,11.259563836036358,15.92342788332825,7.72,7.72
5,779.3333333333334,6.359594676112971,8.993825042154695,9.65,9.65
6,780.6666666666666,10.728984626287389,15.173075568988057,11.58,11.58
7,769.0,16.010413278030438,22.642143596988927,13.51,13.51
8,779.3333333333334,18.2056157392285,25.746628689770024,15.44,15.44
9,771.6666666666666,21.72811798364302,30.728199137310703,17.37,17.37
10,777.6666666666666,18.47821540204693,26.132142830026183,19.3,19.3
11,755.6666666666666,7.055336829505576,9.977753031397176,21.23,21.23
12,766.6666666666666,4.666666666666667,6.599663291074444,23.16,23.16
13,766.0,18.556220879622373,26.242459234352765,25.09,25.09
14,741.0,17.67295485574875,24.99333244420733,27.02,27.02
15,745.3333333333334,4.910306620885413,6.944222218666553,28.95,28.95
16,763.3333333333334,19.27289403396502,27.255988129012838,30.88,30.88
17,769.6666666666666,9.06151814604546,12.814921857827391,32.81,32.81
18,766.6666666666666,1.855921454276674,2.6246692913372702,34.74,34.74
19,781.0,19.974984355438178,28.24889378365107,36.67,36.67
20,816.0,9.60902353693305,13.589211407093005,38.6,38.6
21,764.0,21.548395145191982,30.474032661705056,40.53,40.53
22,775.3333333333334,19.46221410266,27.523727137790686,42.46,42.46
23,760.6666666666666,3.9299420408505323,5.557777333511022,44.39,44.39
24,777.3333333333334,26.766479866512974,37.853518844209034,46.32,46.32
25,765.6666666666666,23.953658964295574,33.875589375766666,48.25,48.25
26,758.0,15.874507866387544,22.44994432064365,50.18,50.18
27,781.0,13.051181300301261,18.457157599876172,52.11,52.11
28,751.0,14.57166199626293,20.607442021431645,54.04,54.04
29,775.0,22.53885533916929,31.874754901018456,55.97,55.97
30,744.0,9.073771725877467,12.832251036613439,57.9,57.9
31,794.6666666666666,6.0644684662200845,8.576453553512405,59.83,59.83
32,747.6666666666666,9.134793070696482,12.918548250050733,61.76,61.76
33,785.0,14.224392195567914,20.11632835948615,63.69,63.69
34,744.0,28.005951748393294,39.60639678974429,65.62,65.62
35,748.0,25.146238950056393,35.56215216584433,67.55,67.55
36,770.0,13.503086067019398,19.096247449870006,69.48,69.48
37,778.6666666666666,12.25198396632607,17.326921891156037,71.41,71.41
38,743.3333333333334,11.464922347946562,16.21384867602041,73.34,73.34
39,764.0,11.930353445448855,16.87206764645835,75.27,75.27
40,790.3333333333334,13.86041525752786,19.601587237318874,77.2,77.2
41,749.3333333333334,8.412952976082641,11.897712198383164,79.13,79.13
42,780.3333333333334,32.824448882569904,46.420780787152744,81.06,81.06
43,756.6666666666666,8.666666666666668,12.256517540566824,82.99,82.99
44,786.0,38.157568056677825,53.96295025292817,84.92,84.92
45,796.0,13.74772708486752,19.44222209522358,86.85,86.85
46,740.3333333333334,4.255715111601235,6.018490028422597,88.78,88.78
47,744.3333333333334,4.630814663149936,6.548960901462833,90.71,90.71
48,773.3333333333334,17.32371528024838,24.499433100017278,92.64,92.64
49,778.6666666666666,2.3333333333333335,3.2998316455372216,94.57,94.57
50,769.3333333333334,17.5720738041296,24.850665092821068,96.5,96.5
51,791.0,37.072002014098636,52.42772803266099,98.42999999999999,98.42999999999999
52,761.0,17.387735140993303,24.589970855343985,100.36,100.36
53,780.3333333333334,19.32471072084766,27.329267990359508,102.28999999999999,102.28999999999999
54,744.0,15.17673658377628,21.463146709340332,104.22,104.22
55,772.3333333333334,11.551815634108971,16.336734339790464,106.14999999999999,106.14999999999999
56,760.0,6.658328118479393,9.41629792788369,108.08,108.08
57,789.3333333333334,18.550232103968703,26.23398982660133,110.00999999999999,110.00999999999999
58,751.6666666666666,13.11911243610295,18.553226733434325,111.94,111.94
59,760.0,20.404247923737188,28.855964143772194,113.86999999999999,113.86999999999999
60,790.0,5.131601439446884,7.2571803523590805,115.8,115.8
61,771.3333333333334,8.089774066341066,11.440668201153676,117.72999999999999,117.72999999999999
62,778.0,23.18045153428495,32.78210894171799,119.66,119.66
63,762.0,10.016652800877813,14.165686240583852,121.58999999999999,121.58999999999999
64,773.0,18.717193521821944,26.47010892812243,123.52,123.52
65,760.6666666666666,10.837178804672574,15.3260852434302,125.45,125.45
66,744.0,3.511884584284246,4.96655480858378,127.38,127.38
67,785.3333333333334,29.168095203111534,41.24991582482994,129.31,129.31
68,764.6666666666666,2.728450923957483,3.858612300930075,131.24,131.24
69,758.6666666666666,13.370780746754384,18.90913947157711,133.17,133.17
70,773.6666666666666,11.836853936376471,16.73983937265296,135.1,135.1
71,785.3333333333334,27.180466842528254,38.43898484033567,137.03,137.03
72,765.3333333333334,6.359594676112971,8.993825042154695,138.96,138.96
73,765.3333333333334,25.405598683054972,35.92894221778438,140.89,140.89
74,759.6666666666666,17.457885833564664,24.689178916188272,142.82,142.82
75,753.6666666666666,23.254629168786543,32.8870119584549,144.75,144.75
76,757.6666666666666,34.76268753195651,49.161864172230985,146.68,146.68
77,786.0,5.686240703077327,8.04155872120988,148.60999999999999,148.60999999999999
78,765.3333333333334,20.03607856953163,28.33529404980455,150.54,150.54
79,753.3333333333334,27.155928348050352,38.4042821686448,152.47,152.47
80,783.6666666666666,19.742790526614463,27.920522121829233,154.4,154.4
81,788.6666666666666,4.371625682868001,6.18241233033047,156.32999999999998,156.32999999999998
82,741.0,8.082903768654761,11.430952132988164,158.26,158.26
