,mean,se,stdev,time,Time
0,1109.3333333333333,28.672480030703852,40.54901012629312,0.0,0.0
1,1113.3333333333333,28.95014872347137,40.94169295745136,1.93,1.93
2,1146.0,14.742229591663987,20.848661028149188,3.86,3.86
3,1123.0,11.06044001535804,15.641824275533422,5.79,5.79
4,1111.0,20.526405757787536,29.028721409436322,7.72,7.72
5,1135.6666666666667,12.99145017993672,18.372685039360892,9.65,9.65
6,1116.3333333333333,19.64971020425266,27.78888666755511,11.58,11.58
7,1090.6666666666667,27.509594285953728,38.90444133457716,13.51,13.51
8,1119.3333333333333,20.48034287907418,28.963578661637946,15.44,15.44
9,1131.3333333333333,35.26250763125681,49.86871653540814,17.37,17.37
10,1122.3333333333333,11.92103649483178,16.858891488535722,19.3,19.3
11,1138.0,8.504900548115382,12.027745701779143,21.23,21.23
12,1102.6666666666667,10.728984626287389,15.173075568988057,23.16,23.16
13,1095.3333333333333,6.064468466220084,8.576453553512405,25.09,25.09
14,1122.3333333333333,27.8826907676509,39.43207943906698,27.02,27.02
15,1136.0,37.81974792794544,53.485200445232195,28.95,28.95
16,1115.3333333333333,24.47674633424776,34.61534662865912,30.88,30.88
17,1140.0,25.106440076867397,35.505868059613285,32.81,32.81
18,1103.0,28.290163190291665,40.00833246545858,34.74,34.74
19,1079.0,25.92939130279254,36.669696844488186,36.67,36.67
20,1127.6666666666667,23.75102336976475,33.58901936976164,38.6,38.6
21,1106.3333333333333,25.569078547686807,36.160137659521645,40.53,40.53
22,1117.0,19.974984355438178,28.24889378365107,42.46,42.46
23,1089.3333333333333,13.617798810543666,19.258475767539053,44.39,44.39
24,1114.6666666666667,22.995168574676242,32.52007926736273,46.32,46.32
25,1140.3333333333333,21.050204538462594,29.769484749021476,48.25,48.25
26,1099.0,24.00694344004112,33.95094500402996,50.18,50.18
27,1117.3333333333333,15.246128834705697,21.561282171728305,52.11,52.11
28,1107.3333333333333,9.527737285304303,13.474255287605159,54.04,54.04
29,1119.6666666666667,24.835011129004506,35.122009560324926,55.97,55.97
30,1109.3333333333333,7.838650677536565,11.08552609887726,57.9,57.9
31,1128.3333333333333,17.486502731472,24.729649321321876,59.83,59.83
32,1128.6666666666667,23.44734052675863,33.159546974522364,61.76,61.76
33,1099.0,13.527749258468683,19.131126469708992,63.69,63.69
34,1123.0,29.512709126747414,41.737273509418415,65.62,65.62
35,1125.3333333333333,13.836345053678174,19.567546828585563,67.55,67.55
36,1104.3333333333333,6.641619615057093,9.392668535736915,69.48,69.48
37,1115.6666666666667,22.191089302790985,31.382939455839523,71.41,71.41
38,1090.3333333333333,25.16832224135023,35.5933826558939,73.34,73.34
39,1088.0,19.672315572906005,27.820855486487112,75.27,75.27
40,1065.6666666666667,28.83477838382748,40.778534658431376,77.2,77.2
41,1098.6666666666667,23.97452351513535,33.9050963065371,79.13,79.13
42,1125.0,27.06165799305973,38.27096375408734,81.06,81.06
43,1116.6666666666667,10.728984626287389,15.173075568988057,82.99,82.99
44,1100.3333333333333,27.8468031279076,39.38132665222045,84.92,84.92
45,1094.0,11.503622617824933,16.268579122549905,86.85,86.85
46,1100.6666666666667,3.711842908553348,5.2493385826745405,88.78,88.78
47,1112.3333333333333,16.825905952165282,23.79542439676633,90.71,90.71
48,1103.0,13.051181300301261,18.457157599876172,92.64,92.64
49,1114.0,31.021497922139954,43.87102308661911,94.57,94.57
50,1137.6666666666667,4.371625682868,6.182412330330469,96.5,96.5
51,1115.0,8.386497083606082,11.86029791643813,98.42999999999999,98.42999999999999
52,1087.0,14.433756729740645,20.412414523193153,100.36,100.36
53,1117.0,18.330302779823363,25.92296279363144,102.28999999999999,102.28999999999999
54,1140.0,22.27105745132009,31.496031496047245,104.22,104.22
55,1108.6666666666667,13.568754958031748,19.189117286165672,106.14999999999999,106.14999999999999
56,1098.0,16.072751268321593,22.73030282830976,108.08,108.08
57,1114.0,29.501412395567325,41.72129751897305,110.00999999999999,110.00999999999999
58,1133.6666666666667,6.359594676112971,8.993825042154693,111.94,111.94
59,1113.0,6.8068592855540455,9.626352718795768,113.86999999999999,113.86999999999999
60,1088.3333333333333,25.20802341407284,35.64952859280034,115.8,115.8
61,1082.6666666666667,11.623730516108465,16.438437341250605,117.72999999999999,117.72999999999999
62,1131.3333333333333,18.976593769987048,26.83695627716046,119.66,119.66
63,1115.0,10.148891565092221,14.352700094407323,121.58999999999999,121.58999999999999
64,1094.0,23.459184413217212,33.1762967593833,123.52,123.52
65,1120.6666666666667,24.360715187457952,34.451253807211266,125.45,125.45
66,1122.0,24.331050121192877,34.40930106817051,127.38,127.38
67,1123.6666666666667,15.169413670643673,21.452790546272116,129.31,129.31
68,1104.0,25.735837529276825,36.39597047293377,131.24,131.24
69,1109.0,9.71253485622231,13.73559851869101,133.17,133.17
70,1097.0,11.532562594670797,16.30950643030009,135.1,135.1
71,1108.0,34.42867022313428,48.68949236402724,137.03,137.03
72,1093.6666666666667,14.903392604072106,21.076579946049648,138.96,138.96
73,1110.6666666666667,24.456310251366848,34.58644564308715,140.89,140.89
74,1108.6666666666667,9.279607271383371,13.123346456686352,142.82,142.82
75,1141.3333333333333,18.2056157392285,25.746628689770024,144.75,144.75
76,1100.0,9.165151389911681,12.96148139681572,146.68,146.68
77,1074.6666666666667,28.71894457980268,40.61472092179824,148.60999999999999,148.60999999999999
78,1102.6666666666667,12.914247085207013,18.263503375736967,150.54,150.54
79,1093.0,22.18858565419016,31.379398762032817,152.47,152.47
80,1066.0,3.6055512754639896,5.0990195135927845,154.4,154.4
