,mean,se,stdev,time,Time
0,6.0,2.0,2.0,0.0,0.0
1,7.0,2.9999999999999996,3.0,1.93,1.93
2,10.0,1.0,1.0,3.86,3.86
3,7.5,0.5,0.5,5.79,5.79
4,5.5,0.5,0.5,7.72,7.72
5,9.0,1.0,1.0,9.65,9.65
6,9.5,2.5,2.5,11.58,11.58
7,9.5,0.5,0.5,13.51,13.51
8,9.0,1.0,1.0,15.44,15.44
9,8.5,0.5,0.5,17.37,17.37
10,7.5,0.5,0.5,19.3,19.3
11,8.5,2.5,2.5,21.23,21.23
12,10.0,1.0,1.0,23.16,23.16
13,10.0,0.0,0.0,25.09,25.09
14,9.0,0.0,0.0,27.02,27.02
15,14.0,1.0,1.0,28.95,28.95
16,13.0,1.0,1.0,30.88,30.88
17,8.0,0.0,0.0,32.81,32.81
18,9.0,2.0,2.0,34.74,34.74
19,9.0,2.0,2.0,36.67,36.67
20,9.0,2.9999999999999996,3.0,38.6,38.6
21,9.5,0.5,0.5,40.53,40.53
22,8.5,0.5,0.5,42.46,42.46
23,6.5,4.5,4.5,44.39,44.39
24,8.5,1.4999999999999998,1.5,46.32,46.32
25,8.0,2.0,2.0,48.25,48.25
26,7.5,1.4999999999999998,1.5,50.18,50.18
27,8.5,1.4999999999999998,1.5,52.11,52.11
28,9.5,0.5,0.5,54.04,54.04
29,11.5,0.5,0.5,55.97,55.97
30,11.0,0.0,0.0,57.9,57.9
31,9.5,2.5,2.5,59.83,59.83
32,6.0,2.0,2.0,61.76,61.76
33,10.5,3.4999999999999996,3.5,63.69,63.69
34,8.5,3.4999999999999996,3.5,65.62,65.62
35,6.5,0.5,0.5,67.55,67.55
36,9.5,1.4999999999999998,1.5,69.48,69.48
37,10.0,4.0,4.0,71.41,71.41
38,7.0,0.0,0.0,73.34,73.34
39,15.0,5.0,5.0,75.27,75.27
40,8.0,1.0,1.0,77.2,77.2
41,10.5,0.5,0.5,79.13,79.13
42,4.5,2.5,2.5,81.06,81.06
43,7.5,2.5,2.5,82.99,82.99
44,11.5,1.4999999999999998,1.5,84.92,84.92
45,6.5,2.5,2.5,86.85,86.85
46,9.0,1.0,1.0,88.78,88.78
47,7.0,0.0,0.0,90.71,90.71
48,9.5,0.5,0.5,92.64,92.64
49,11.0,2.9999999999999996,3.0,94.57,94.57
50,8.5,0.5,0.5,96.5,96.5
51,8.5,0.5,0.5,98.42999999999999,98.42999999999999
52,6.0,1.0,1.0,100.36,100.36
53,7.5,3.4999999999999996,3.5,102.28999999999999,102.28999999999999
54,6.5,0.5,0.5,104.22,104.22
55,7.5,1.4999999999999998,1.5,106.14999999999999,106.14999999999999
56,4.0,0.0,0.0,108.08,108.08
57,11.0,5.999999999999999,6.0,110.00999999999999,110.00999999999999
58,10.0,1.0,1.0,111.94,111.94
59,9.5,0.5,0.5,113.86999999999999,113.86999999999999
60,6.5,0.5,0.5,115.8,115.8
61,6.5,1.4999999999999998,1.5,117.72999999999999,117.72999999999999
62,11.0,2.0,2.0,119.66,119.66
63,6.0,1.0,1.0,121.58999999999999,121.58999999999999
64,7.5,3.4999999999999996,3.5,123.52,123.52
65,4.0,2.0,2.0,125.45,125.45
66,9.0,2.0,2.0,127.38,127.38
67,8.0,1.0,1.0,129.31,129.31
68,5.5,3.4999999999999996,3.5,131.24,131.24
69,6.5,1.4999999999999998,1.5,133.17,133.17
70,8.0,2.0,2.0,135.1,135.1
71,10.5,0.5,0.5,137.03,137.03
72,5.5,2.5,2.5,138.96,138.96
73,4.0,0.0,0.0,140.89,140.89
74,7.5,0.5,0.5,142.82,142.82
75,7.0,1.0,1.0,144.75,144.75
76,6.5,0.5,0.5,146.68,146.68
77,9.0,2.0,2.0,148.60999999999999,148.60999999999999
78,4.5,0.5,0.5,150.54,150.54
79,4.0,1.0,1.0,152.47,152.47
80,6.0,1.0,1.0,154.4,154.4
81,10.0,2.0,2.0,156.32999999999998,156.32999999999998
82,8.5,2.5,2.5,158.26,158.26
83,4.0,1.0,1.0,160.19,160.19
84,9.0,2.0,2.0,162.12,162.12
85,7.0,2.0,2.0,164.04999999999998,164.04999999999998
86,6.5,0.5,0.5,165.98,165.98
87,7.5,4.5,4.5,167.91,167.91
88,3.5,0.5,0.5,169.84,169.84
89,9.0,2.0,2.0,171.76999999999998,171.76999999999998
90,9.0,0.0,0.0,173.7,173.7
91,9.5,4.5,4.5,175.63,175.63
92,9.5,0.5,0.5,177.56,177.56
93,6.0,2.0,2.0,179.48999999999998,179.48999999999998
94,8.5,5.499999999999999,5.5,181.42,181.42
95,6.0,0.0,0.0,183.35,183.35
