,mean,se,stdev,time,Time
0,141.33333333333334,15.430849332136944,21.82251640444388,0.0,0.0
1,122.33333333333333,14.948058216519112,21.139746660943903,1.93,1.93
2,143.33333333333334,16.75642497007574,23.697163449568293,3.86,3.86
3,142.66666666666666,14.666666666666668,20.741798914805393,5.79,5.79
4,138.66666666666666,11.259563836036358,15.92342788332825,7.72,7.72
5,152.0,13.316656236958787,18.83259585576738,9.65,9.65
6,142.66666666666666,13.860415257527862,19.601587237318874,11.58,11.58
7,132.33333333333334,19.029217301589448,26.911377189252548,13.51,13.51
8,123.66666666666667,8.56997342145496,12.119772641798562,15.44,15.44
9,144.33333333333334,14.992590762699349,21.202725191719,17.37,17.37
10,147.0,8.888194417315589,12.569805089976535,19.3,19.3
11,143.66666666666666,7.753135566408671,10.96458946893235,21.23,21.23
12,134.0,15.53490693030806,21.96967607104544,23.16,23.16
13,134.66666666666666,11.200198410940963,15.839472494022298,25.09,25.09
14,140.33333333333334,11.050389636167184,15.627610892974722,27.02,27.02
15,137.66666666666666,14.333333333333334,20.270394394014364,28.95,28.95
16,137.66666666666666,11.921036494831778,16.858891488535722,30.88,30.88
17,135.0,10.53565375285274,14.89966442575134,32.81,32.81
18,134.66666666666666,5.666666666666667,8.013876853447538,34.74,34.74
19,134.0,2.0,2.8284271247461903,36.67,36.67
20,146.0,17.52141546793523,24.779023386727733,38.6,38.6
21,143.33333333333334,19.220937657784663,27.182510717166817,40.53,40.53
22,135.66666666666666,9.955456348712053,14.079141387961918,42.46,42.46
23,140.66666666666666,12.719189352225943,17.98765008430939,44.39,44.39
24,138.33333333333334,14.847371634213394,20.997354330698162,46.32,46.32
25,133.66666666666666,10.525102269231297,14.884742374510738,48.25,48.25
26,132.0,4.725815626252609,6.683312551921141,50.18,50.18
27,133.66666666666666,8.950481054731702,12.657891697365017,52.11,52.11
28,136.66666666666666,15.070206073943089,21.31248981752771,54.04,54.04
29,140.66666666666666,5.044248650140519,7.133644853010899,55.97,55.97
30,146.0,10.263202878893768,14.514360704718161,57.9,57.9
31,139.66666666666666,6.960204339273701,9.843215373488935,59.83,59.83
32,136.0,8.082903768654761,11.430952132988164,61.76,61.76
33,130.66666666666666,13.131810402394807,18.571184369578827,63.69,63.69
34,151.66666666666666,15.430849332136944,21.82251640444388,65.62,65.62
35,139.0,8.621678104251709,12.192894105447921,67.55,67.55
36,136.0,18.0,25.45584412271571,69.48,69.48
37,158.66666666666666,6.173419725817378,8.73053390247253,71.41,71.41
38,146.66666666666666,20.102515044419473,28.429249413627193,73.34,73.34
39,146.0,14.224392195567914,20.11632835948615,75.27,75.27
40,149.0,12.662279942148388,17.90716802475106,77.2,77.2
41,136.0,5.033222956847167,7.118052168020874,79.13,79.13
42,136.0,3.464101615137755,4.898979485566356,81.06,81.06
43,152.0,16.041612554021288,22.686266036231405,82.99,82.99
44,153.0,9.165151389911681,12.96148139681572,84.92,84.92
45,136.0,9.865765724632494,13.9522996909709,86.85,86.85
46,141.66666666666666,11.83685393637647,16.73983937265296,88.78,88.78
47,139.33333333333334,14.768585277917149,20.885933597094056,90.71,90.71
48,128.0,15.631165450257807,22.105806175452337,92.64,92.64
49,137.0,14.153915830374764,20.016659728003237,94.57,94.57
50,137.33333333333334,4.8074017006186525,6.79869268479038,96.5,96.5
51,142.66666666666666,10.038813564250399,14.197026292697903,98.42999999999999,98.42999999999999
52,153.33333333333334,4.666666666666667,6.599663291074443,100.36,100.36
53,138.33333333333334,11.333333333333334,16.027753706895076,102.28999999999999,102.28999999999999
54,133.0,15.53490693030806,21.96967607104544,104.22,104.22
55,133.33333333333334,11.85092588975412,16.759740119968715,106.14999999999999,106.14999999999999
56,142.0,16.041612554021288,22.686266036231405,108.08,108.08
57,129.66666666666666,8.81917103688197,12.472191289246473,110.00999999999999,110.00999999999999
58,140.66666666666666,14.240006242195886,20.13840995599095,111.94,111.94
59,140.0,6.557438524302001,9.273618495495704,113.86999999999999,113.86999999999999
60,137.66666666666666,12.706079035030614,17.96910929592474,115.8,115.8
61,134.0,14.0,19.79898987322333,117.72999999999999,117.72999999999999
62,137.33333333333334,9.243616415908033,13.07244770075172,119.66,119.66
63,142.33333333333334,17.32371528024838,24.499433100017278,121.58999999999999,121.58999999999999
64,141.66666666666666,15.21329827632537,21.51485275080657,123.52,123.52
65,135.66666666666666,4.702245326555294,6.649979114420001,125.45,125.45
66,147.33333333333334,20.3824543282806,28.82514334550461,127.38,127.38
67,133.33333333333334,9.837569708915806,13.912424503139471,129.31,129.31
68,137.33333333333334,9.955456348712053,14.079141387961918,131.24,131.24
69,134.33333333333334,13.836345053678174,19.567546828585563,133.17,133.17
70,139.0,14.84362938547488,20.992061991778385,135.1,135.1
71,136.66666666666666,15.070206073943087,21.312489817527705,137.03,137.03
72,143.66666666666666,11.31861789756643,16.006942938057293,138.96,138.96
73,144.33333333333334,13.420548092798263,18.979521127315678,140.89,140.89
74,137.66666666666666,11.680943645290155,16.519348924485158,142.82,142.82
75,151.0,8.386497083606082,11.86029791643813,144.75,144.75
76,145.0,12.767145334803706,18.05547008526779,146.68,146.68
77,136.33333333333334,7.881060278357927,11.14550233153366,148.60999999999999,148.60999999999999
78,144.66666666666666,9.351173426070359,13.224556283251582,150.54,150.54
79,141.33333333333334,5.840471822645077,8.259674462242577,152.47,152.47
80,148.66666666666666,13.245544324203683,18.732028424302822,154.4,154.4
81,131.33333333333334,4.0960685758148365,5.792715732327588,156.32999999999998,156.32999999999998
82,137.0,11.67618659209133,16.51262143533445,158.26,158.26
