,mean,se,stdev,time,Time
0,20.333333333333332,1.452966314513558,2.0548046676563256,0.0,0.0
1,20.666666666666668,5.897268670984711,8.339997335464536,1.93,1.93
2,14.666666666666666,0.6666666666666667,0.9428090415820634,3.86,3.86
3,13.0,1.7320508075688774,2.449489742783178,5.79,5.79
4,12.666666666666666,1.7638342073763937,2.494438257849294,7.72,7.72
5,13.666666666666666,1.7638342073763937,2.494438257849294,9.65,9.65
6,11.0,2.5166114784235836,3.559026084010437,11.58,11.58
7,9.333333333333334,2.6666666666666665,3.7712361663282534,13.51,13.51
8,8.333333333333334,2.6034165586355518,3.681787005729087,15.44,15.44
9,8.0,1.5275252316519468,2.160246899469287,17.37,17.37
10,9.333333333333334,3.2829526005987018,4.642796092394707,19.3,19.3
11,12.666666666666666,2.728450923957483,3.858612300930075,21.23,21.23
12,11.0,1.1547005383792517,1.632993161855452,23.16,23.16
13,8.666666666666666,1.7638342073763937,2.494438257849294,25.09,25.09
14,7.0,0.5773502691896258,0.816496580927726,27.02,27.02
15,10.0,2.6457513110645907,3.7416573867739413,28.95,28.95
16,9.0,1.5275252316519468,2.160246899469287,30.88,30.88
17,7.0,0.5773502691896258,0.816496580927726,32.81,32.81
18,9.333333333333334,2.185812841434,3.0912061651652345,34.74,34.74
19,6.333333333333333,0.8819171036881969,1.247219128924647,36.67,36.67
20,6.666666666666667,2.185812841434,3.0912061651652345,38.6,38.6
21,8.0,1.0,1.4142135623730951,40.53,40.53
22,5.666666666666667,2.4037008503093267,3.39934634239519,42.46,42.46
23,3.6666666666666665,0.33333333333333337,0.4714045207910317,44.39,44.39
24,5.666666666666667,2.185812841434,3.0912061651652345,46.32,46.32
25,7.666666666666667,1.7638342073763937,2.494438257849294,48.25,48.25
26,6.666666666666667,2.0275875100994067,2.8674417556808756,50.18,50.18
27,7.333333333333333,1.7638342073763937,2.494438257849294,52.11,52.11
28,4.666666666666667,1.2018504251546631,1.699673171197595,54.04,54.04
29,7.333333333333333,1.2018504251546631,1.699673171197595,55.97,55.97
30,4.333333333333333,0.6666666666666667,0.9428090415820634,57.9,57.9
31,6.0,1.0,1.4142135623730951,59.83,59.83
32,6.0,0.5773502691896258,0.816496580927726,61.76,61.76
33,4.666666666666667,1.2018504251546631,1.699673171197595,63.69,63.69
34,4.0,1.0,1.4142135623730951,65.62,65.62
35,5.0,1.5275252316519468,2.160246899469287,67.55,67.55
36,2.3333333333333335,0.33333333333333337,0.4714045207910317,69.48,69.48
37,4.0,0.5773502691896258,0.816496580927726,71.41,71.41
38,6.0,0.0,0.0,73.34,73.34
39,4.333333333333333,0.8819171036881969,1.247219128924647,75.27,75.27
40,5.333333333333333,1.2018504251546631,1.699673171197595,77.2,77.2
41,6.666666666666667,1.2018504251546631,1.699673171197595,79.13,79.13
42,6.0,1.0,1.4142135623730951,81.06,81.06
43,4.0,1.1547005383792517,1.632993161855452,82.99,82.99
44,11.333333333333334,2.6034165586355518,3.681787005729087,84.92,84.92
45,7.0,1.5275252316519468,2.160246899469287,86.85,86.85
46,5.666666666666667,1.3333333333333333,1.8856180831641267,88.78,88.78
47,5.0,1.5275252316519468,2.160246899469287,90.71,90.71
48,3.3333333333333335,0.33333333333333337,0.4714045207910317,92.64,92.64
49,2.6666666666666665,0.8819171036881969,1.247219128924647,94.57,94.57
50,3.3333333333333335,0.6666666666666666,0.9428090415820634,96.5,96.5
51,4.666666666666667,1.2018504251546631,1.699673171197595,98.42999999999999,98.42999999999999
52,4.333333333333333,0.33333333333333337,0.4714045207910317,100.36,100.36
53,4.333333333333333,0.6666666666666667,0.9428090415820634,102.28999999999999,102.28999999999999
54,2.6666666666666665,0.8819171036881969,1.247219128924647,104.22,104.22
55,5.0,1.5275252316519468,2.160246899469287,106.14999999999999,106.14999999999999
56,5.0,1.5275252316519468,2.160246899469287,108.08,108.08
57,4.666666666666667,0.8819171036881969,1.247219128924647,110.00999999999999,110.00999999999999
58,5.333333333333333,0.33333333333333337,0.4714045207910317,111.94,111.94
59,7.0,1.0,1.4142135623730951,113.86999999999999,113.86999999999999
60,3.3333333333333335,0.6666666666666666,0.9428090415820634,115.8,115.8
61,5.0,1.0,1.4142135623730951,117.72999999999999,117.72999999999999
62,4.666666666666667,0.6666666666666667,0.9428090415820634,119.66,119.66
63,5.666666666666667,1.2018504251546631,1.699673171197595,121.58999999999999,121.58999999999999
64,3.3333333333333335,1.666666666666667,2.3570226039551585,123.52,123.52
65,2.6666666666666665,0.8819171036881969,1.247219128924647,125.45,125.45
66,5.0,1.1547005383792517,1.632993161855452,127.38,127.38
67,2.6666666666666665,0.33333333333333337,0.4714045207910317,129.31,129.31
68,7.0,1.5275252316519468,2.160246899469287,131.24,131.24
69,5.666666666666667,1.6666666666666667,2.357022603955158,133.17,133.17
70,2.6666666666666665,1.7638342073763937,2.494438257849294,135.1,135.1
71,3.3333333333333335,0.881917103688197,1.247219128924647,137.03,137.03
72,3.6666666666666665,1.2018504251546633,1.699673171197595,138.96,138.96
73,3.3333333333333335,0.8819171036881969,1.247219128924647,140.89,140.89
74,3.3333333333333335,1.2018504251546633,1.699673171197595,142.82,142.82
75,4.666666666666667,0.8819171036881969,1.247219128924647,144.75,144.75
76,3.3333333333333335,1.3333333333333335,1.8856180831641267,146.68,146.68
77,4.0,2.0816659994661326,2.943920288775949,148.60999999999999,148.60999999999999
78,3.6666666666666665,0.6666666666666666,0.9428090415820634,150.54,150.54
79,4.0,0.5773502691896258,0.816496580927726,152.47,152.47
