,mean,se,stdev,time,Time
0,64.77777777777777,2.9286789673549336,8.283555030940356,0.0,0.0
1,53.888888888888886,2.5300661192746,7.156107639157608,1.93,1.93
2,58.0,2.3213980461973533,6.5659052011974035,3.86,3.86
3,59.666666666666664,4.856267428111155,13.73559851869101,5.79,5.79
4,57.77777777777778,2.2033924461168826,6.232134961057848,7.72,7.72
5,54.77777777777778,3.139257598797037,8.879161344003132,9.65,9.65
6,53.44444444444444,4.622142093322553,13.073392071184644,11.58,11.58
7,53.666666666666664,4.0483192671637065,11.450376024878446,13.51,13.51
8,58.111111111111114,2.7560259455138802,7.795218540795726,15.44,15.44
9,52.77777777777778,3.1919072049384947,9.028076918120835,17.37,17.37
10,50.44444444444444,3.009757793462564,8.512880581945758,19.3,19.3
11,49.44444444444444,3.5438174297371248,10.02342934341681,21.23,21.23
12,48.333333333333336,2.266911751455907,6.411794687223781,23.16,23.16
13,48.44444444444444,2.000771456152123,5.659036256998596,25.09,25.09
14,46.111111111111114,1.5133153857640265,4.280302285390716,27.02,27.02
15,49.666666666666664,2.285218200133681,6.4635731432217725,28.95,28.95
16,44.44444444444444,2.6620330112690973,7.529366376043296,30.88,30.88
17,47.111111111111114,2.5410214724509497,7.187094057242769,32.81,32.81
18,44.0,2.7233557730613653,7.702813338860896,34.74,34.74
19,42.111111111111114,1.9751543149590198,5.58658003998957,36.67,36.67
20,45.111111111111114,2.117679839171769,5.98970309864158,38.6,38.6
21,46.333333333333336,2.0816659994661326,5.887840577551898,40.53,40.53
22,41.22222222222222,2.066786137526475,5.845753972429291,42.46,42.46
23,43.888888888888886,1.2297746456210363,3.478327964999673,44.39,44.39
24,47.22222222222222,3.2862414269267224,9.294894390384169,46.32,46.32
25,46.888888888888886,2.111111111111111,5.9711239300197345,48.25,48.25
26,42.888888888888886,1.358557695626387,3.8425814368423516,50.18,50.18
27,43.77777777777778,2.1523745142011683,6.087834458578989,52.11,52.11
28,42.111111111111114,0.9922539499717639,2.806517986736686,54.04,54.04
29,46.0,2.494438257849294,7.055336829505575,55.97,55.97
30,41.77777777777778,2.2838671990104964,6.459751934999392,57.9,57.9
31,45.44444444444444,2.3927617185953367,6.76775214792936,59.83,59.83
32,40.77777777777778,1.956312984628779,5.533288710217215,61.76,61.76
33,47.666666666666664,2.2852182001336816,6.4635731432217725,63.69,63.69
34,39.0,3.793268892247014,10.728984626287387,65.62,65.62
35,43.22222222222222,2.812560013077142,7.955121030963888,67.55,67.55
36,47.77777777777778,2.470817328659676,6.988526752673951,69.48,69.48
37,44.44444444444444,2.8436630871266058,8.043093809268381,71.41,71.41
38,42.44444444444444,2.27980939207591,6.448274723798626,73.34,73.34
39,42.666666666666664,2.309401076758503,6.531972647421808,75.27,75.27
40,48.333333333333336,2.598076211353316,7.3484692283495345,77.2,77.2
41,48.44444444444444,2.26759240355095,6.4137198620719165,79.13,79.13
42,45.333333333333336,2.048034287907418,5.792715732327588,81.06,81.06
43,44.0,3.118047822311618,8.819171036881968,82.99,82.99
44,45.77777777777778,2.4024164789377394,6.795059933964735,84.92,84.92
45,43.888888888888886,2.0712613202563612,5.858411700650697,86.85,86.85
46,43.888888888888886,2.781109113507517,7.866164453523492,88.78,88.78
47,37.666666666666664,0.8975274678557507,2.5385910352879697,90.71,90.71
48,41.0,2.0682789409984763,5.849976258261415,92.64,92.64
49,40.22222222222222,1.9984561942894388,5.652487707545291,94.57,94.57
50,44.111111111111114,2.4633110308217074,6.967295736262615,96.5,96.5
51,43.22222222222222,2.7727732696595067,7.842587126676131,98.42999999999999,98.42999999999999
52,39.888888888888886,1.61970885967925,4.581228472908512,100.36,100.36
53,41.888888888888886,3.1598366890133054,8.937367800973425,102.28999999999999,102.28999999999999
54,41.666666666666664,3.045944480416178,8.615231988880057,104.22,104.22
55,39.44444444444444,2.062301243696732,5.833068777069639,106.14999999999999,106.14999999999999
56,43.111111111111114,2.3596400646217,6.67406996341387,108.08,108.08
57,40.666666666666664,1.7873008824606014,5.055250296034367,110.00999999999999,110.00999999999999
58,40.55555555555556,3.037319318408143,8.590836346701204,111.94,111.94
59,41.111111111111114,1.9961382470246314,5.645931562627778,113.86999999999999,113.86999999999999
60,38.888888888888886,1.813869746368279,5.1303983913845315,115.8,115.8
61,43.111111111111114,3.4255755576595543,9.68899082515184,117.72999999999999,117.72999999999999
62,41.666666666666664,1.9364916731037083,5.477225575051661,119.66,119.66
63,40.44444444444444,1.3855515459266583,3.9189315752329774,121.58999999999999,121.58999999999999
64,49.0,1.6244657241348273,4.594682917363407,123.52,123.52
65,39.333333333333336,3.2360813064912666,9.153020145163987,125.45,125.45
66,44.333333333333336,2.3979157616563596,6.782329983125267,127.38,127.38
67,39.44444444444444,2.467067034574946,6.977919319158925,129.31,129.31
68,41.44444444444444,2.0077012221769612,5.678636595191394,131.24,131.24
69,40.888888888888886,1.4087469259006629,3.9845380171202467,133.17,133.17
70,40.77777777777778,2.203392446116882,6.232134961057848,135.1,135.1
71,39.22222222222222,3.5149592133629284,9.941805981452239,137.03,137.03
72,39.0,2.5603819159562025,7.241853660800143,138.96,138.96
73,40.888888888888886,1.7907512734762443,5.065009475573992,140.89,140.89
74,37.666666666666664,1.885618083164127,5.333333333333333,142.82,142.82
75,41.111111111111114,2.761060808842039,7.80945928480248,144.75,144.75
76,41.44444444444444,2.6093374590705287,7.380320846851384,146.68,146.68
77,39.111111111111114,2.2757443498071157,6.4367770479823285,148.60999999999999,148.60999999999999
78,41.55555555555556,2.677639461619087,7.57350808353421,150.54,150.54
