,mean,se,stdev,time,Time
0,2041.3333333333333,56.83113387728401,80.3713602942961,0.0,0.0
1,2053.0,75.50055187436271,106.77390442737713,1.93,1.93
2,2057.3333333333335,98.10255404988757,138.7379624407906,3.86,3.86
3,2054.6666666666665,55.33634529955074,78.25741001478532,5.79,5.79
4,2155.6666666666665,38.27241536378098,54.12536887223547,7.72,7.72
5,2106.6666666666665,63.750381262476466,90.15665378784986,9.65,9.65
6,2122.3333333333335,62.908222391388904,88.965661290685,11.58,11.58
7,2101.6666666666665,6.741249472052228,9.533566430716727,13.51,13.51
8,2087.3333333333335,82.54561028775412,116.73712158330595,15.44,15.44
9,2124.3333333333335,78.34184350935612,110.79209759224206,17.37,17.37
10,2111.6666666666665,65.53709721303738,92.68345171724141,19.3,19.3
11,2069.0,54.67174773134658,77.31752712031083,21.23,21.23
12,2092.6666666666665,47.484500395158186,67.1532244613433,23.16,23.16
13,2083.3333333333335,56.30965971996082,79.63388446858256,25.09,25.09
14,2077.6666666666665,59.61357041628842,84.30631978419859,27.02,27.02
15,2098.0,61.17461347105786,86.51396804370187,28.95,28.95
16,2111.0,49.00000000000001,69.29646455628166,30.88,30.88
17,2057.0,39.87898360456712,56.39739946723312,32.81,32.81
18,2167.3333333333335,49.48512683400718,69.98253750440574,34.74,34.74
19,2063.0,40.36087214122114,57.07889277132134,36.67,36.67
20,2093.0,58.85858759206964,83.23861283482965,38.6,38.6
21,2090.6666666666665,54.20434586923,76.65652106782711,40.53,40.53
22,2115.0,61.3297100379036,86.73330771201262,42.46,42.46
23,2056.6666666666665,23.946700074215748,33.86574801903671,44.39,44.39
24,2072.3333333333335,40.76899693530749,57.656068390258994,46.32,46.32
25,2049.0,41.05281151557507,58.057442818872644,48.25,48.25
26,2087.6666666666665,49.49859706204926,70.00158728359109,50.18,50.18
27,2129.0,57.81291666516518,81.75981082822211,52.11,52.11
28,2066.6666666666665,66.48391618362378,94.02245594655685,54.04,54.04
29,2108.3333333333335,44.886276051570356,63.47878035655345,55.97,55.97
30,2095.0,58.44940832321003,82.65994596336648,57.9,57.9
31,2066.3333333333335,62.85521281308161,88.89069442610713,59.83,59.83
