Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 09:59:02	3910.00	123.00
13/04/2018 09:59:04	3721.00	121.00
13/04/2018 09:59:06	3474.00	120.00
13/04/2018 09:59:08	3392.00	103.00
13/04/2018 09:59:10	3309.00	92.00
13/04/2018 09:59:12	3369.00	92.00
13/04/2018 09:59:14	3040.00	69.00
13/04/2018 09:59:16	2994.00	93.00
13/04/2018 09:59:18	2963.00	91.00
13/04/2018 09:59:20	2951.00	85.00
13/04/2018 09:59:21	2825.00	84.00
13/04/2018 09:59:24	2711.00	87.00
13/04/2018 09:59:26	2791.00	87.00
13/04/2018 09:59:27	2701.00	78.00
13/04/2018 09:59:29	2685.00	88.00
13/04/2018 09:59:31	2717.00	67.00
13/04/2018 09:59:34	2700.00	80.00
13/04/2018 09:59:36	2621.00	65.00
13/04/2018 09:59:38	2505.00	73.00
13/04/2018 09:59:40	2571.00	63.00
13/04/2018 09:59:43	2582.00	65.00
13/04/2018 09:59:45	2576.00	74.00
13/04/2018 09:59:46	2597.00	76.00
13/04/2018 09:59:48	2611.00	76.00
13/04/2018 09:59:50	2541.00	70.00
13/04/2018 09:59:52	2568.00	60.00
13/04/2018 09:59:54	2615.00	55.00
13/04/2018 09:59:56	2522.00	70.00
13/04/2018 09:59:58	2591.00	53.00
13/04/2018 10:00:00	2528.00	71.00
13/04/2018 10:00:02	2439.00	61.00
13/04/2018 10:00:04	2543.00	67.00
13/04/2018 10:00:05	2505.00	69.00
13/04/2018 10:00:07	2545.00	63.00
13/04/2018 10:00:09	2574.00	78.00
13/04/2018 10:00:11	2451.00	58.00
13/04/2018 10:00:12	2543.00	56.00
13/04/2018 10:00:14	2551.00	68.00
13/04/2018 10:00:17	2556.00	74.00
13/04/2018 10:00:19	2418.00	69.00
13/04/2018 10:00:21	2547.00	67.00
13/04/2018 10:00:23	2516.00	64.00
13/04/2018 10:00:25	2410.00	65.00
13/04/2018 10:00:26	2507.00	58.00
13/04/2018 10:00:29	2502.00	67.00
13/04/2018 10:00:30	2526.00	67.00
13/04/2018 10:00:32	2391.00	74.00
13/04/2018 10:00:34	2423.00	55.00
13/04/2018 10:00:36	2340.00	79.00
13/04/2018 10:00:38	2433.00	66.00
13/04/2018 10:00:40	2559.00	63.00
13/04/2018 10:00:42	2439.00	59.00
13/04/2018 10:00:43	2327.00	70.00
13/04/2018 10:00:45	2496.00	82.00
13/04/2018 10:00:47	2411.00	72.00
13/04/2018 10:00:49	2453.00	51.00
13/04/2018 10:00:51	2502.00	68.00
13/04/2018 10:00:53	2461.00	70.00
13/04/2018 10:00:55	2409.00	63.00
13/04/2018 10:00:57	2403.00	63.00
13/04/2018 10:00:59	2370.00	81.00
13/04/2018 10:01:01	2567.00	74.00
13/04/2018 10:01:03	2424.00	57.00
13/04/2018 10:01:04	2433.00	70.00
13/04/2018 10:01:06	2377.00	79.00
13/04/2018 10:01:08	2324.00	69.00
13/04/2018 10:01:10	2344.00	65.00
13/04/2018 10:01:12	2422.00	80.00
13/04/2018 10:01:14	2333.00	67.00
13/04/2018 10:01:15	2414.00	65.00
13/04/2018 10:01:17	2341.00	71.00
13/04/2018 10:01:19	2387.00	61.00
13/04/2018 10:01:21	2388.00	58.00
13/04/2018 10:01:23	2396.00	51.00
13/04/2018 10:01:25	2354.00	71.00
13/04/2018 10:01:27	2373.00	56.00
13/04/2018 10:01:29	2370.00	63.00
13/04/2018 10:01:31	2268.00	69.00
13/04/2018 10:01:33	2408.00	72.00
13/04/2018 10:01:35	2354.00	64.00
13/04/2018 10:01:37	2436.00	91.00
13/04/2018 10:01:38	2316.00	63.00
13/04/2018 10:01:40	2298.00	59.00
13/04/2018 10:01:42	2366.00	77.00
13/04/2018 10:01:44	2344.00	83.00
13/04/2018 10:01:46	2401.00	82.00
13/04/2018 10:01:48	2345.00	88.00
13/04/2018 10:01:50	2350.00	61.00
13/04/2018 10:01:52	2344.00	76.00
13/04/2018 10:01:54	2381.00	68.00
13/04/2018 10:01:56	2350.00	79.00
13/04/2018 10:01:58	2365.00	64.00
13/04/2018 10:02:00	2386.00	79.00
13/04/2018 10:02:02	2368.00	62.00
13/04/2018 10:02:04	2244.00	76.00
13/04/2018 10:02:06	2387.00	60.00
13/04/2018 10:02:08	2381.00	72.00
13/04/2018 10:02:10	2318.00	72.00
13/04/2018 10:02:12	2343.00	72.00
13/04/2018 10:02:14	2281.00	67.00
13/04/2018 10:02:16	2377.00	69.00
13/04/2018 10:02:18	2383.00	65.00
13/04/2018 10:02:20	2355.00	68.00
13/04/2018 10:02:22	2247.00	63.00
13/04/2018 10:02:24	2285.00	54.00
13/04/2018 10:02:25	2271.00	72.00
13/04/2018 10:02:27	2368.00	69.00
13/04/2018 10:02:29	2303.00	76.00
13/04/2018 10:02:31	2337.00	68.00
13/04/2018 10:02:33	2387.00	62.00
13/04/2018 10:02:35	2330.00	75.00
13/04/2018 10:02:37	2283.00	61.00
13/04/2018 10:02:39	2302.00	55.00
13/04/2018 10:02:41	2370.00	49.00
13/04/2018 10:02:43	2304.00	61.00
13/04/2018 10:02:45	2389.00	61.00
13/04/2018 10:02:47	2366.00	67.00
13/04/2018 10:02:49	2343.00	65.00
13/04/2018 10:02:50	2389.00	68.00
13/04/2018 10:02:52	2345.00	66.00
13/04/2018 10:02:54	2307.00	58.00
13/04/2018 10:02:56	2301.00	70.00
13/04/2018 10:02:58	2278.00	63.00
