125.00000, 43.00000
125.13000, 62.00000
125.26000, 50.00000
125.39000, 45.00000
125.52000, 50.00000
125.65000, 53.00000
125.78000, 46.00000
125.91000, 40.00000
126.04000, 65.00000
126.17000, 48.00000
126.30000, 40.00000
126.43000, 44.00000
126.56000, 33.00000
126.69000, 45.00000
126.82000, 56.00000
126.95000, 29.00000
127.08000, 51.00000
127.21000, 33.00000
127.34000, 49.00000
127.47000, 48.00000
127.60000, 40.00000
127.73000, 47.00000
127.86000, 47.00000
127.99000, 31.00000
128.12000, 52.00000
128.25000, 38.00000
128.38000, 47.00000
128.51000, 30.00000
128.64000, 43.00000
128.77000, 46.00000
128.90000, 41.00000
129.03000, 47.00000
129.16000, 48.00000
129.29000, 43.00000
129.42000, 39.00000
129.55000, 41.00000
129.68000, 31.00000
129.81000, 46.00000
129.94000, 45.00000
130.07000, 43.00000
130.20000, 36.00000
130.33000, 33.00000
130.46000, 39.00000
130.59000, 38.00000
130.72000, 50.00000
130.85000, 54.00000
130.98000, 35.00000
131.11000, 45.00000
131.24000, 39.00000
131.37000, 41.00000
131.50000, 31.00000
131.63000, 42.00000
131.76000, 39.00000
131.89000, 44.00000
132.02000, 45.00000
132.15000, 43.00000
132.28000, 35.00000
132.41000, 41.00000
132.54000, 51.00000
132.67000, 51.00000
132.80000, 46.00000
132.93000, 43.00000
133.06000, 53.00000
133.19000, 42.00000
133.32000, 32.00000
133.45000, 35.00000
133.58000, 46.00000
133.71000, 47.00000
133.84000, 45.00000
133.97000, 42.00000
134.10000, 40.00000
134.23000, 49.00000
134.36000, 53.00000
134.49000, 54.00000
134.62000, 57.00000
134.75000, 62.00000
134.88000, 40.00000
135.01000, 58.00000
135.14000, 45.00000
135.27000, 49.00000
135.40000, 59.00000
135.53000, 46.00000
135.66000, 56.00000
135.79000, 55.00000
135.92000, 57.00000
136.05000, 70.00000
136.18000, 67.00000
136.31000, 52.00000
136.44000, 68.00000
136.57000, 61.00000
136.70000, 74.00000
136.83000, 78.00000
136.96000, 58.00000
137.09000, 79.00000
137.22000, 84.00000
137.35000, 60.00000
137.48000, 78.00000
137.61000, 74.00000
137.74000, 75.00000
137.87000, 73.00000
138.00000, 91.00000
138.13000, 83.00000
138.26000, 83.00000
138.39000, 80.00000
138.52000, 86.00000
138.65000, 87.00000
138.78000, 90.00000
138.91000, 108.00000
139.04000, 96.00000
139.17000, 94.00000
139.30000, 101.00000
139.43000, 96.00000
139.56000, 107.00000
139.69000, 107.00000
139.82000, 104.00000
139.95000, 110.00000
140.08000, 119.00000
140.21000, 117.00000
140.34000, 136.00000
140.47000, 129.00000
140.60000, 124.00000
140.73000, 138.00000
140.86000, 124.00000
140.99000, 142.00000
141.12000, 145.00000
141.25000, 175.00000
141.38000, 158.00000
141.51000, 157.00000
141.64000, 198.00000
141.77000, 178.00000
141.90000, 186.00000
142.03000, 214.00000
142.16000, 188.00000
142.29000, 198.00000
142.42000, 202.00000
142.55000, 242.00000
142.68000, 235.00000
142.81000, 268.00000
142.94000, 277.00000
143.07000, 299.00000
143.20000, 333.00000
143.33000, 328.00000
143.46000, 332.00000
143.59000, 396.00000
143.72000, 412.00000
143.85000, 463.00000
143.98000, 430.00000
144.11000, 511.00000
144.24000, 564.00000
144.37000, 540.00000
144.50000, 604.00000
144.63000, 647.00000
144.76000, 724.00000
144.89000, 807.00000
145.02000, 898.00000
145.15000, 936.00000
145.28000, 1046.00000
145.41000, 1101.00000
145.54000, 1219.00000
145.67000, 1288.00000
145.80000, 1349.00000
145.93000, 1424.00000
146.06000, 1465.00000
146.19000, 1568.00000
146.32000, 1579.00000
146.45000, 1668.00000
146.58000, 1714.00000
146.71000, 1789.00000
146.84000, 1709.00000
146.97000, 1695.00000
147.10000, 1718.00000
147.23000, 1736.00000
147.36000, 1628.00000
147.49000, 1609.00000
147.62000, 1593.00000
147.75000, 1518.00000
147.88000, 1414.00000
148.01000, 1446.00000
148.14000, 1394.00000
148.27000, 1226.00000
148.40000, 1187.00000
148.53000, 1077.00000
148.66000, 1038.00000
148.79000, 992.00000
148.92000, 989.00000
149.05000, 880.00000
149.18000, 829.00000
149.31000, 798.00000
149.44000, 748.00000
149.57000, 670.00000
149.70000, 579.00000
149.83000, 557.00000
149.96000, 519.00000
150.09000, 462.00000
150.22000, 448.00000
150.35000, 415.00000
150.48000, 407.00000
150.61000, 346.00000
150.74000, 331.00000
150.87000, 300.00000
151.00000, 321.00000
151.13000, 295.00000
151.26000, 222.00000
151.39000, 231.00000
151.52000, 246.00000
151.65000, 236.00000
151.78000, 185.00000
151.91000, 216.00000
152.04000, 184.00000
152.17000, 191.00000
152.30000, 173.00000
152.43000, 142.00000
152.56000, 176.00000
152.69000, 168.00000
152.82000, 139.00000
152.95000, 130.00000
153.08000, 111.00000
153.21000, 140.00000
153.34000, 119.00000
153.47000, 112.00000
153.60000, 116.00000
153.73000, 134.00000
153.86000, 96.00000
153.99000, 87.00000
154.12000, 96.00000
154.25000, 84.00000
154.38000, 85.00000
154.51000, 89.00000
154.64000, 95.00000
154.77000, 69.00000
154.90000, 74.00000
155.03000, 73.00000
155.16000, 69.00000
155.29000, 73.00000
155.42000, 59.00000
155.55000, 74.00000
155.68000, 82.00000
155.81000, 55.00000
155.94000, 65.00000
156.07000, 60.00000
156.20000, 56.00000
156.33000, 59.00000
156.46000, 45.00000
156.59000, 57.00000
156.72000, 55.00000
156.85000, 48.00000
156.98000, 56.00000
157.11000, 42.00000
157.24000, 47.00000
157.37000, 63.00000
157.50000, 33.00000
157.63000, 42.00000
157.76000, 37.00000
157.89000, 38.00000
158.02000, 34.00000
158.15000, 44.00000
158.28000, 42.00000
158.41000, 41.00000
158.54000, 41.00000
158.67000, 45.00000
158.80000, 39.00000
158.93000, 34.00000
159.06000, 37.00000
159.19000, 55.00000
159.32000, 31.00000
159.45000, 50.00000
159.58000, 46.00000
159.71000, 40.00000
159.84000, 34.00000
159.97000, 39.00000
160.10000, 55.00000
160.23000, 30.00000
160.36000, 32.00000
160.49000, 46.00000
160.62000, 27.00000
160.75000, 38.00000
160.88000, 27.00000
161.01000, 30.00000
161.14000, 26.00000
161.27000, 32.00000
161.40000, 42.00000
161.53000, 28.00000
161.66000, 18.00000
161.79000, 32.00000
161.92000, 29.00000
162.05000, 25.00000
162.18000, 34.00000
162.31000, 27.00000
162.44000, 28.00000
162.57000, 34.00000
162.70000, 28.00000
162.83000, 23.00000
162.96000, 24.00000
163.09000, 20.00000
163.22000, 12.00000
163.35000, 19.00000
163.48000, 20.00000
163.61000, 16.00000
163.74000, 25.00000
163.87000, 20.00000
164.00000, 20.00000
164.13000, 21.00000
164.26000, 18.00000
164.39000, 25.00000
164.52000, 20.00000
164.65000, 22.00000
164.78000, 21.00000
164.91000, 19.00000
165.04000, 23.00000
