Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
14/04/2018 00:51:30	1804.00	51.00
14/04/2018 00:51:32	1722.00	51.00
14/04/2018 00:51:34	1687.00	44.00
14/04/2018 00:51:36	1658.00	51.00
14/04/2018 00:51:39	1636.00	45.00
14/04/2018 00:51:41	1608.00	48.00
14/04/2018 00:51:42	1582.00	36.00
14/04/2018 00:51:44	1561.00	52.00
14/04/2018 00:51:47	1581.00	48.00
14/04/2018 00:51:49	1565.00	36.00
14/04/2018 00:51:51	1496.00	32.00
14/04/2018 00:51:52	1556.00	29.00
14/04/2018 00:51:54	1520.00	39.00
14/04/2018 00:51:56	1589.00	39.00
14/04/2018 00:51:58	1504.00	35.00
14/04/2018 00:52:00	1507.00	48.00
14/04/2018 00:52:03	1502.00	36.00
14/04/2018 00:52:05	1501.00	38.00
14/04/2018 00:52:06	1522.00	39.00
14/04/2018 00:52:08	1460.00	54.00
14/04/2018 00:52:10	1476.00	29.00
14/04/2018 00:52:12	1485.00	33.00
14/04/2018 00:52:14	1463.00	39.00
14/04/2018 00:52:16	1466.00	30.00
14/04/2018 00:52:18	1463.00	36.00
14/04/2018 00:52:20	1473.00	31.00
14/04/2018 00:52:22	1478.00	37.00
14/04/2018 00:52:24	1485.00	41.00
14/04/2018 00:52:25	1457.00	60.00
14/04/2018 00:52:27	1470.00	32.00
14/04/2018 00:52:30	1417.00	43.00
14/04/2018 00:52:32	1482.00	25.00
14/04/2018 00:52:33	1432.00	45.00
14/04/2018 00:52:35	1436.00	28.00
14/04/2018 00:52:37	1428.00	26.00
14/04/2018 00:52:39	1357.00	32.00
14/04/2018 00:52:41	1443.00	34.00
14/04/2018 00:52:43	1372.00	39.00
14/04/2018 00:52:45	1451.00	48.00
14/04/2018 00:52:47	1389.00	36.00
14/04/2018 00:52:49	1308.00	28.00
14/04/2018 00:52:51	1400.00	24.00
14/04/2018 00:52:53	1346.00	27.00
14/04/2018 00:52:55	1302.00	29.00
14/04/2018 00:52:57	1335.00	41.00
14/04/2018 00:52:59	1358.00	44.00
14/04/2018 00:53:01	1307.00	32.00
14/04/2018 00:53:03	1285.00	42.00
14/04/2018 00:53:05	1381.00	25.00
14/04/2018 00:53:07	1317.00	46.00
14/04/2018 00:53:08	1318.00	35.00
14/04/2018 00:53:10	1326.00	49.00
14/04/2018 00:53:12	1332.00	35.00
14/04/2018 00:53:14	1343.00	31.00
14/04/2018 00:53:16	1295.00	39.00
14/04/2018 00:53:18	1325.00	30.00
14/04/2018 00:53:20	1299.00	42.00
14/04/2018 00:53:22	1349.00	33.00
14/04/2018 00:53:24	1265.00	33.00
14/04/2018 00:53:26	1307.00	32.00
14/04/2018 00:53:27	1269.00	34.00
14/04/2018 00:53:30	1316.00	45.00
14/04/2018 00:53:32	1294.00	36.00
14/04/2018 00:53:34	1251.00	28.00
14/04/2018 00:53:36	1286.00	37.00
14/04/2018 00:53:37	1246.00	33.00
14/04/2018 00:53:39	1310.00	37.00
14/04/2018 00:53:41	1280.00	39.00
14/04/2018 00:53:43	1248.00	31.00
14/04/2018 00:53:45	1306.00	32.00
14/04/2018 00:53:47	1216.00	32.00
14/04/2018 00:53:49	1245.00	35.00
14/04/2018 00:53:51	1270.00	38.00
14/04/2018 00:53:53	1234.00	30.00
14/04/2018 00:53:55	1186.00	38.00
14/04/2018 00:53:56	1272.00	38.00
14/04/2018 00:53:58	1246.00	37.00
14/04/2018 00:54:00	1230.00	36.00
14/04/2018 00:54:02	1229.00	33.00
14/04/2018 00:54:04	1284.00	43.00
14/04/2018 00:54:06	1203.00	42.00
14/04/2018 00:54:08	1226.00	32.00
14/04/2018 00:54:10	1186.00	39.00
14/04/2018 00:54:11	1188.00	40.00
14/04/2018 00:54:13	1187.00	44.00
14/04/2018 00:54:15	1191.00	25.00
14/04/2018 00:54:17	1207.00	37.00
14/04/2018 00:54:18	1219.00	31.00
14/04/2018 00:54:20	1158.00	39.00
14/04/2018 00:54:22	1165.00	30.00
14/04/2018 00:54:24	1114.00	21.00
14/04/2018 00:54:26	1113.00	48.00
14/04/2018 00:54:28	1139.00	32.00
14/04/2018 00:54:30	1181.00	36.00
14/04/2018 00:54:32	1201.00	41.00
14/04/2018 00:54:34	1156.00	31.00
14/04/2018 00:54:36	1160.00	24.00
14/04/2018 00:54:37	1137.00	42.00
14/04/2018 00:54:39	1130.00	33.00
14/04/2018 00:54:41	1152.00	34.00
14/04/2018 00:54:43	1135.00	42.00
14/04/2018 00:54:45	1132.00	31.00
14/04/2018 00:54:47	1161.00	31.00
14/04/2018 00:54:49	1111.00	29.00
14/04/2018 00:54:51	1149.00	29.00
14/04/2018 00:54:52	1149.00	36.00
14/04/2018 00:54:54	1081.00	44.00
14/04/2018 00:54:56	1088.00	33.00
14/04/2018 00:54:58	1168.00	30.00
14/04/2018 00:55:00	1115.00	43.00
14/04/2018 00:55:02	1169.00	36.00
14/04/2018 00:55:04	1105.00	36.00
14/04/2018 00:55:06	1097.00	33.00
14/04/2018 00:55:08	1126.00	25.00
14/04/2018 00:55:10	1149.00	26.00
14/04/2018 00:55:12	1048.00	34.00
14/04/2018 00:55:14	1133.00	23.00
14/04/2018 00:55:16	1095.00	38.00
14/04/2018 00:55:18	1100.00	33.00
14/04/2018 00:55:20	1075.00	28.00
14/04/2018 00:55:21	1037.00	28.00
14/04/2018 00:55:23	1093.00	39.00
14/04/2018 00:55:25	1010.00	31.00
14/04/2018 00:55:27	1074.00	28.00
14/04/2018 00:55:29	1031.00	32.00
14/04/2018 00:55:31	1087.00	32.00
14/04/2018 00:55:33	1067.00	29.00
14/04/2018 00:55:34	1035.00	27.00
14/04/2018 00:55:36	1056.00	28.00
14/04/2018 00:55:38	1055.00	31.00
14/04/2018 00:55:40	1011.00	33.00
14/04/2018 00:55:42	1035.00	25.00
14/04/2018 00:55:44	1017.00	44.00
14/04/2018 00:55:46	1018.00	30.00
14/04/2018 00:55:48	1015.00	32.00
14/04/2018 00:55:50	1057.00	38.00
14/04/2018 00:55:52	1053.00	33.00
14/04/2018 00:55:54	973.00	31.00
14/04/2018 00:55:56	1020.00	26.00
14/04/2018 00:55:57	1053.00	40.00
14/04/2018 00:55:59	1046.00	32.00
14/04/2018 00:56:01	1067.00	37.00
14/04/2018 00:56:03	1003.00	34.00
14/04/2018 00:56:05	984.00	23.00
14/04/2018 00:56:07	1035.00	34.00
14/04/2018 00:56:09	961.00	24.00
14/04/2018 00:56:11	1020.00	28.00
14/04/2018 00:56:13	1005.00	29.00
14/04/2018 00:56:15	966.00	23.00
14/04/2018 00:56:17	1010.00	28.00
14/04/2018 00:56:18	978.00	40.00
14/04/2018 00:56:20	980.00	38.00
14/04/2018 00:56:22	1014.00	28.00
14/04/2018 00:56:24	996.00	33.00
14/04/2018 00:56:26	1026.00	31.00
14/04/2018 00:56:27	1005.00	45.00
14/04/2018 00:56:30	981.00	34.00
14/04/2018 00:56:32	1029.00	28.00
14/04/2018 00:56:34	954.00	33.00
14/04/2018 00:56:36	1012.00	33.00
14/04/2018 00:56:38	968.00	26.00
14/04/2018 00:56:40	967.00	29.00
14/04/2018 00:56:41	951.00	31.00
14/04/2018 00:56:43	991.00	30.00
14/04/2018 00:56:46	1000.00	26.00
14/04/2018 00:56:47	934.00	20.00
14/04/2018 00:56:49	933.00	47.00
14/04/2018 00:56:51	948.00	32.00
14/04/2018 00:56:53	953.00	32.00
14/04/2018 00:56:55	888.00	35.00
14/04/2018 00:56:57	932.00	22.00
14/04/2018 00:56:59	895.00	26.00
14/04/2018 00:57:00	905.00	22.00
14/04/2018 00:57:02	924.00	23.00
14/04/2018 00:57:04	920.00	39.00
