Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 20:27:21	570.00	37.00
13/04/2018 20:27:23	563.00	36.00
13/04/2018 20:27:25	544.00	31.00
13/04/2018 20:27:27	548.00	39.00
13/04/2018 20:27:28	491.00	38.00
13/04/2018 20:27:30	525.00	21.00
13/04/2018 20:27:33	528.00	36.00
13/04/2018 20:27:34	506.00	26.00
13/04/2018 20:27:36	523.00	33.00
13/04/2018 20:27:38	506.00	36.00
13/04/2018 20:27:40	539.00	28.00
13/04/2018 20:27:42	569.00	31.00
13/04/2018 20:27:44	569.00	35.00
13/04/2018 20:27:46	501.00	25.00
13/04/2018 20:27:48	525.00	35.00
13/04/2018 20:27:50	548.00	33.00
13/04/2018 20:27:52	507.00	30.00
13/04/2018 20:27:54	486.00	35.00
13/04/2018 20:27:56	504.00	27.00
13/04/2018 20:27:57	538.00	41.00
13/04/2018 20:27:59	496.00	35.00
13/04/2018 20:28:01	506.00	37.00
13/04/2018 20:28:03	551.00	25.00
13/04/2018 20:28:05	519.00	29.00
13/04/2018 20:28:07	511.00	27.00
13/04/2018 20:28:08	495.00	29.00
13/04/2018 20:28:10	490.00	30.00
13/04/2018 20:28:12	456.00	33.00
13/04/2018 20:28:14	483.00	36.00
13/04/2018 20:28:16	546.00	34.00
13/04/2018 20:28:17	534.00	32.00
13/04/2018 20:28:19	508.00	35.00
13/04/2018 20:28:22	508.00	40.00
13/04/2018 20:28:23	515.00	38.00
13/04/2018 20:28:25	480.00	27.00
13/04/2018 20:28:26	480.00	37.00
13/04/2018 20:28:29	495.00	38.00
13/04/2018 20:28:31	533.00	24.00
13/04/2018 20:28:32	477.00	30.00
13/04/2018 20:28:34	502.00	35.00
13/04/2018 20:28:37	491.00	45.00
13/04/2018 20:28:38	492.00	35.00
13/04/2018 20:28:41	508.00	27.00
13/04/2018 20:28:42	495.00	31.00
13/04/2018 20:28:44	486.00	32.00
13/04/2018 20:28:46	489.00	32.00
13/04/2018 20:28:48	491.00	35.00
13/04/2018 20:28:50	507.00	34.00
13/04/2018 20:28:52	487.00	30.00
13/04/2018 20:28:54	502.00	22.00
13/04/2018 20:28:56	548.00	38.00
13/04/2018 20:28:58	504.00	25.00
13/04/2018 20:29:00	479.00	34.00
13/04/2018 20:29:02	476.00	32.00
13/04/2018 20:29:03	494.00	23.00
13/04/2018 20:29:05	544.00	37.00
13/04/2018 20:29:07	507.00	39.00
13/04/2018 20:29:09	492.00	29.00
13/04/2018 20:29:11	485.00	29.00
13/04/2018 20:29:13	512.00	33.00
13/04/2018 20:29:15	507.00	33.00
13/04/2018 20:29:17	545.00	31.00
13/04/2018 20:29:18	507.00	30.00
13/04/2018 20:29:20	461.00	25.00
13/04/2018 20:29:22	521.00	31.00
13/04/2018 20:29:24	512.00	33.00
13/04/2018 20:29:25	523.00	35.00
13/04/2018 20:29:27	505.00	31.00
13/04/2018 20:29:29	469.00	44.00
13/04/2018 20:29:31	527.00	37.00
13/04/2018 20:29:33	486.00	26.00
13/04/2018 20:29:35	459.00	33.00
13/04/2018 20:29:37	452.00	22.00
13/04/2018 20:29:39	501.00	31.00
13/04/2018 20:29:40	527.00	32.00
13/04/2018 20:29:43	507.00	36.00
13/04/2018 20:29:44	503.00	37.00
13/04/2018 20:29:46	470.00	37.00
13/04/2018 20:29:48	469.00	36.00
13/04/2018 20:29:49	528.00	38.00
13/04/2018 20:29:51	494.00	26.00
13/04/2018 20:29:53	506.00	33.00
13/04/2018 20:29:56	489.00	37.00
13/04/2018 20:29:57	489.00	39.00
13/04/2018 20:29:59	473.00	35.00
13/04/2018 20:30:01	527.00	37.00
13/04/2018 20:30:03	483.00	38.00
13/04/2018 20:30:05	499.00	38.00
13/04/2018 20:30:06	478.00	29.00
13/04/2018 20:30:08	508.00	27.00
13/04/2018 20:30:10	475.00	31.00
13/04/2018 20:30:12	502.00	51.00
13/04/2018 20:30:13	497.00	38.00
13/04/2018 20:30:15	501.00	32.00
13/04/2018 20:30:17	487.00	26.00
13/04/2018 20:30:19	453.00	45.00
13/04/2018 20:30:21	460.00	39.00
13/04/2018 20:30:23	462.00	22.00
13/04/2018 20:30:25	503.00	32.00
13/04/2018 20:30:27	505.00	38.00
13/04/2018 20:30:30	513.00	28.00
13/04/2018 20:30:32	513.00	38.00
13/04/2018 20:30:34	485.00	29.00
13/04/2018 20:30:36	539.00	28.00
13/04/2018 20:30:39	492.00	22.00
13/04/2018 20:30:40	533.00	35.00
13/04/2018 20:30:42	487.00	28.00
13/04/2018 20:30:44	470.00	30.00
13/04/2018 20:30:45	550.00	23.00
13/04/2018 20:30:48	505.00	22.00
13/04/2018 20:30:49	523.00	25.00
13/04/2018 20:30:51	501.00	17.00
13/04/2018 20:30:53	512.00	22.00
13/04/2018 20:30:55	493.00	24.00
13/04/2018 20:30:58	504.00	34.00
13/04/2018 20:30:59	505.00	26.00
13/04/2018 20:31:01	490.00	34.00
13/04/2018 20:31:03	507.00	30.00
13/04/2018 20:31:05	533.00	31.00
13/04/2018 20:31:07	483.00	27.00
13/04/2018 20:31:08	550.00	26.00
13/04/2018 20:31:10	514.00	30.00
13/04/2018 20:31:12	514.00	29.00
13/04/2018 20:31:14	493.00	22.00
13/04/2018 20:31:16	498.00	23.00
13/04/2018 20:31:17	490.00	27.00
13/04/2018 20:31:19	511.00	24.00
13/04/2018 20:31:21	519.00	35.00
13/04/2018 20:31:23	521.00	36.00
13/04/2018 20:31:25	536.00	29.00
13/04/2018 20:31:27	519.00	31.00
13/04/2018 20:31:29	501.00	17.00
13/04/2018 20:31:31	523.00	26.00
13/04/2018 20:31:32	515.00	28.00
13/04/2018 20:31:34	480.00	22.00
13/04/2018 20:31:36	542.00	29.00
13/04/2018 20:31:38	550.00	25.00
13/04/2018 20:31:40	491.00	23.00
13/04/2018 20:31:42	508.00	25.00
13/04/2018 20:31:44	542.00	23.00
13/04/2018 20:31:46	487.00	26.00
13/04/2018 20:31:48	548.00	20.00
13/04/2018 20:31:50	505.00	18.00
13/04/2018 20:31:52	499.00	25.00
13/04/2018 20:31:53	539.00	27.00
13/04/2018 20:31:55	518.00	17.00
13/04/2018 20:31:57	537.00	19.00
13/04/2018 20:31:58	527.00	14.00
13/04/2018 20:32:00	510.00	27.00
13/04/2018 20:32:03	546.00	26.00
13/04/2018 20:32:05	502.00	22.00
13/04/2018 20:32:06	515.00	21.00
13/04/2018 20:32:08	521.00	24.00
13/04/2018 20:32:10	484.00	23.00
13/04/2018 20:32:12	503.00	18.00
13/04/2018 20:32:14	517.00	19.00
13/04/2018 20:32:16	496.00	30.00
13/04/2018 20:32:18	551.00	18.00
13/04/2018 20:32:20	487.00	16.00
13/04/2018 20:32:22	542.00	20.00
13/04/2018 20:32:24	535.00	21.00
13/04/2018 20:32:26	498.00	28.00
13/04/2018 20:32:27	524.00	22.00
13/04/2018 20:32:29	486.00	31.00
13/04/2018 20:32:31	525.00	21.00
13/04/2018 20:32:33	504.00	20.00
13/04/2018 20:32:35	536.00	20.00
13/04/2018 20:32:36	498.00	19.00
13/04/2018 20:32:38	515.00	20.00
13/04/2018 20:32:40	509.00	19.00
13/04/2018 20:32:42	520.00	21.00
13/04/2018 20:32:44	476.00	16.00
13/04/2018 20:32:46	543.00	21.00
13/04/2018 20:32:48	492.00	22.00
13/04/2018 20:32:50	515.00	14.00
13/04/2018 20:32:52	533.00	16.00
13/04/2018 20:32:54	549.00	11.00
13/04/2018 20:32:56	541.00	17.00
13/04/2018 20:32:58	521.00	18.00
13/04/2018 20:32:59	501.00	22.00
13/04/2018 20:33:01	504.00	26.00
13/04/2018 20:33:03	506.00	13.00
13/04/2018 20:33:05	528.00	22.00
13/04/2018 20:33:07	536.00	19.00
13/04/2018 20:33:08	502.00	24.00
13/04/2018 20:33:10	474.00	19.00
13/04/2018 20:33:12	503.00	19.00
13/04/2018 20:33:14	517.00	19.00
13/04/2018 20:33:16	504.00	15.00
13/04/2018 20:33:18	562.00	23.00
13/04/2018 20:33:20	503.00	24.00
13/04/2018 20:33:22	570.00	19.00
13/04/2018 20:33:24	562.00	21.00
13/04/2018 20:33:26	533.00	13.00
13/04/2018 20:33:27	508.00	11.00
13/04/2018 20:33:30	515.00	18.00
13/04/2018 20:33:32	528.00	28.00
13/04/2018 20:33:34	538.00	16.00
13/04/2018 20:33:36	557.00	18.00
13/04/2018 20:33:37	506.00	16.00
13/04/2018 20:33:39	500.00	28.00
13/04/2018 20:33:41	519.00	20.00
13/04/2018 20:33:43	545.00	23.00
13/04/2018 20:33:44	546.00	16.00
13/04/2018 20:33:46	489.00	18.00
13/04/2018 20:33:48	498.00	12.00
13/04/2018 20:33:50	497.00	13.00
13/04/2018 20:33:52	547.00	6.00
13/04/2018 20:33:53	538.00	16.00
13/04/2018 20:33:55	516.00	21.00
13/04/2018 20:33:58	565.00	20.00
13/04/2018 20:34:00	559.00	12.00
13/04/2018 20:34:02	514.00	21.00
13/04/2018 20:34:04	523.00	12.00
13/04/2018 20:34:06	502.00	20.00
13/04/2018 20:34:08	514.00	14.00
13/04/2018 20:34:09	521.00	15.00
13/04/2018 20:34:11	528.00	26.00
13/04/2018 20:34:13	535.00	14.00
13/04/2018 20:34:15	546.00	16.00
13/04/2018 20:34:16	533.00	15.00
13/04/2018 20:34:18	513.00	13.00
13/04/2018 20:34:20	528.00	12.00
13/04/2018 20:34:22	559.00	21.00
13/04/2018 20:34:24	539.00	15.00
13/04/2018 20:34:26	513.00	14.00
13/04/2018 20:34:28	502.00	13.00
13/04/2018 20:34:30	529.00	15.00
13/04/2018 20:34:32	510.00	13.00
13/04/2018 20:34:34	554.00	18.00
13/04/2018 20:34:36	535.00	23.00
13/04/2018 20:34:39	531.00	17.00
13/04/2018 20:34:41	492.00	17.00
13/04/2018 20:34:43	528.00	17.00
13/04/2018 20:34:45	507.00	16.00
13/04/2018 20:34:47	533.00	19.00
13/04/2018 20:34:49	532.00	14.00
13/04/2018 20:34:51	503.00	22.00
13/04/2018 20:34:53	557.00	18.00
13/04/2018 20:34:55	558.00	13.00
13/04/2018 20:34:57	525.00	12.00
13/04/2018 20:34:58	526.00	13.00
