Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 20:10:04	548.00	33.00
13/04/2018 20:10:06	571.00	41.00
13/04/2018 20:10:08	584.00	40.00
13/04/2018 20:10:10	563.00	40.00
13/04/2018 20:10:12	524.00	42.00
13/04/2018 20:10:14	545.00	35.00
13/04/2018 20:10:16	500.00	36.00
13/04/2018 20:10:17	540.00	25.00
13/04/2018 20:10:20	508.00	39.00
13/04/2018 20:10:22	536.00	39.00
13/04/2018 20:10:23	540.00	32.00
13/04/2018 20:10:25	540.00	28.00
13/04/2018 20:10:27	526.00	40.00
13/04/2018 20:10:29	489.00	32.00
13/04/2018 20:10:30	562.00	32.00
13/04/2018 20:10:32	529.00	37.00
13/04/2018 20:10:34	514.00	33.00
13/04/2018 20:10:37	528.00	36.00
13/04/2018 20:10:39	523.00	29.00
13/04/2018 20:10:40	528.00	30.00
13/04/2018 20:10:42	525.00	37.00
13/04/2018 20:10:44	492.00	34.00
13/04/2018 20:10:46	444.00	42.00
13/04/2018 20:10:48	508.00	30.00
13/04/2018 20:10:49	511.00	40.00
13/04/2018 20:10:51	508.00	34.00
13/04/2018 20:10:53	497.00	28.00
13/04/2018 20:10:55	466.00	31.00
13/04/2018 20:10:57	509.00	25.00
13/04/2018 20:10:58	494.00	22.00
13/04/2018 20:11:00	485.00	33.00
13/04/2018 20:11:03	512.00	31.00
13/04/2018 20:11:05	499.00	25.00
13/04/2018 20:11:07	512.00	38.00
13/04/2018 20:11:08	539.00	27.00
13/04/2018 20:11:10	506.00	30.00
13/04/2018 20:11:12	565.00	28.00
13/04/2018 20:11:14	549.00	36.00
13/04/2018 20:11:16	507.00	30.00
13/04/2018 20:11:18	518.00	34.00
13/04/2018 20:11:20	577.00	34.00
13/04/2018 20:11:21	506.00	44.00
13/04/2018 20:11:24	503.00	43.00
13/04/2018 20:11:25	500.00	26.00
13/04/2018 20:11:27	494.00	29.00
13/04/2018 20:11:29	510.00	38.00
13/04/2018 20:11:31	514.00	27.00
13/04/2018 20:11:33	505.00	21.00
13/04/2018 20:11:35	496.00	24.00
13/04/2018 20:11:37	501.00	33.00
13/04/2018 20:11:39	516.00	21.00
13/04/2018 20:11:41	498.00	28.00
13/04/2018 20:11:43	498.00	34.00
13/04/2018 20:11:45	543.00	34.00
13/04/2018 20:11:47	495.00	28.00
13/04/2018 20:11:48	510.00	27.00
13/04/2018 20:11:50	505.00	35.00
13/04/2018 20:11:53	527.00	30.00
13/04/2018 20:11:54	493.00	26.00
13/04/2018 20:11:56	477.00	24.00
13/04/2018 20:11:58	522.00	38.00
13/04/2018 20:12:00	508.00	35.00
13/04/2018 20:12:02	486.00	36.00
13/04/2018 20:12:04	501.00	30.00
13/04/2018 20:12:06	492.00	31.00
13/04/2018 20:12:07	503.00	33.00
