Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 22:20:45	1604.00	23.00
13/04/2018 22:20:47	1631.00	17.00
13/04/2018 22:20:49	1608.00	21.00
13/04/2018 22:20:51	1630.00	22.00
13/04/2018 22:20:53	1612.00	28.00
13/04/2018 22:20:54	1653.00	21.00
13/04/2018 22:20:57	1606.00	24.00
13/04/2018 22:20:58	1622.00	26.00
13/04/2018 22:21:00	1527.00	23.00
13/04/2018 22:21:02	1508.00	30.00
13/04/2018 22:21:04	1513.00	16.00
13/04/2018 22:21:06	1552.00	21.00
13/04/2018 22:21:08	1516.00	29.00
13/04/2018 22:21:10	1539.00	23.00
13/04/2018 22:21:12	1505.00	19.00
13/04/2018 22:21:14	1521.00	15.00
13/04/2018 22:21:16	1520.00	17.00
13/04/2018 22:21:18	1521.00	31.00
13/04/2018 22:21:20	1487.00	18.00
13/04/2018 22:21:22	1457.00	16.00
13/04/2018 22:21:24	1501.00	21.00
13/04/2018 22:21:26	1514.00	23.00
13/04/2018 22:21:28	1515.00	22.00
13/04/2018 22:21:30	1570.00	24.00
13/04/2018 22:21:31	1520.00	13.00
13/04/2018 22:21:33	1575.00	23.00
13/04/2018 22:21:36	1569.00	21.00
13/04/2018 22:21:38	1505.00	14.00
13/04/2018 22:21:40	1491.00	16.00
13/04/2018 22:21:41	1543.00	26.00
13/04/2018 22:21:43	1490.00	15.00
13/04/2018 22:21:45	1510.00	27.00
13/04/2018 22:21:47	1591.00	21.00
13/04/2018 22:21:49	1524.00	21.00
13/04/2018 22:21:51	1501.00	22.00
13/04/2018 22:21:53	1564.00	12.00
13/04/2018 22:21:55	1569.00	20.00
13/04/2018 22:21:57	1555.00	23.00
13/04/2018 22:21:59	1526.00	16.00
13/04/2018 22:22:00	1531.00	24.00
13/04/2018 22:22:02	1569.00	15.00
13/04/2018 22:22:04	1480.00	13.00
13/04/2018 22:22:06	1558.00	24.00
13/04/2018 22:22:08	1548.00	20.00
13/04/2018 22:22:10	1525.00	18.00
13/04/2018 22:22:12	1521.00	17.00
13/04/2018 22:22:14	1535.00	20.00
13/04/2018 22:22:16	1501.00	24.00
13/04/2018 22:22:18	1468.00	29.00
13/04/2018 22:22:20	1528.00	19.00
13/04/2018 22:22:22	1522.00	15.00
13/04/2018 22:22:23	1546.00	20.00
13/04/2018 22:22:25	1492.00	16.00
13/04/2018 22:22:28	1546.00	17.00
13/04/2018 22:22:30	1523.00	17.00
13/04/2018 22:22:32	1503.00	16.00
13/04/2018 22:22:33	1551.00	19.00
13/04/2018 22:22:36	1548.00	13.00
13/04/2018 22:22:38	1459.00	15.00
13/04/2018 22:22:40	1506.00	17.00
13/04/2018 22:22:42	1502.00	20.00
13/04/2018 22:22:43	1559.00	20.00
13/04/2018 22:22:45	1509.00	19.00
13/04/2018 22:22:46	1555.00	21.00
13/04/2018 22:22:48	1550.00	16.00
13/04/2018 22:22:50	1516.00	18.00
13/04/2018 22:22:52	1565.00	25.00
13/04/2018 22:22:54	1534.00	17.00
13/04/2018 22:22:56	1515.00	15.00
13/04/2018 22:22:58	1579.00	11.00
13/04/2018 22:23:00	1447.00	23.00
13/04/2018 22:23:02	1541.00	18.00
13/04/2018 22:23:04	1547.00	14.00
13/04/2018 22:23:06	1589.00	14.00
13/04/2018 22:23:08	1586.00	17.00
13/04/2018 22:23:10	1532.00	14.00
13/04/2018 22:23:11	1567.00	23.00
13/04/2018 22:23:13	1520.00	21.00
13/04/2018 22:23:15	1535.00	14.00
13/04/2018 22:23:18	1524.00	23.00
13/04/2018 22:23:19	1501.00	23.00
13/04/2018 22:23:21	1515.00	25.00
13/04/2018 22:23:23	1547.00	19.00
13/04/2018 22:23:25	1552.00	18.00
13/04/2018 22:23:27	1594.00	12.00
13/04/2018 22:23:29	1477.00	21.00
13/04/2018 22:23:31	1553.00	19.00
13/04/2018 22:23:33	1526.00	17.00
13/04/2018 22:23:35	1555.00	14.00
13/04/2018 22:23:37	1540.00	18.00
13/04/2018 22:23:38	1489.00	10.00
13/04/2018 22:23:40	1559.00	16.00
13/04/2018 22:23:42	1544.00	18.00
13/04/2018 22:23:44	1517.00	4.00
13/04/2018 22:23:46	1508.00	14.00
13/04/2018 22:23:48	1539.00	16.00
13/04/2018 22:23:50	1526.00	22.00
13/04/2018 22:23:53	1507.00	13.00
13/04/2018 22:23:55	1520.00	7.00
13/04/2018 22:23:57	1530.00	12.00
13/04/2018 22:23:59	1467.00	16.00
13/04/2018 22:24:00	1607.00	8.00
13/04/2018 22:24:02	1505.00	16.00
13/04/2018 22:24:04	1512.00	8.00
13/04/2018 22:24:06	1568.00	26.00
13/04/2018 22:24:08	1575.00	15.00
13/04/2018 22:24:10	1493.00	14.00
13/04/2018 22:24:12	1598.00	21.00
13/04/2018 22:24:14	1542.00	17.00
13/04/2018 22:24:16	1586.00	11.00
13/04/2018 22:24:18	1518.00	18.00
13/04/2018 22:24:19	1538.00	21.00
13/04/2018 22:24:22	1600.00	19.00
13/04/2018 22:24:24	1496.00	17.00
13/04/2018 22:24:25	1591.00	13.00
13/04/2018 22:24:27	1557.00	17.00
13/04/2018 22:24:29	1551.00	18.00
13/04/2018 22:24:31	1549.00	16.00
13/04/2018 22:24:33	1570.00	20.00
13/04/2018 22:24:35	1514.00	20.00
13/04/2018 22:24:37	1534.00	23.00
13/04/2018 22:24:39	1530.00	15.00
13/04/2018 22:24:40	1522.00	15.00
13/04/2018 22:24:43	1582.00	16.00
13/04/2018 22:24:45	1537.00	11.00
13/04/2018 22:24:47	1608.00	23.00
13/04/2018 22:24:49	1569.00	14.00
13/04/2018 22:24:50	1598.00	9.00
13/04/2018 22:24:53	1562.00	15.00
13/04/2018 22:24:55	1575.00	16.00
13/04/2018 22:24:57	1556.00	18.00
