Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 22:15:16	1737.00	19.00
13/04/2018 22:15:19	1680.00	18.00
13/04/2018 22:15:21	1745.00	18.00
13/04/2018 22:15:22	1659.00	18.00
13/04/2018 22:15:24	1646.00	21.00
13/04/2018 22:15:26	1659.00	22.00
13/04/2018 22:15:28	1628.00	22.00
13/04/2018 22:15:30	1559.00	27.00
13/04/2018 22:15:32	1681.00	18.00
13/04/2018 22:15:34	1698.00	19.00
13/04/2018 22:15:36	1627.00	17.00
13/04/2018 22:15:38	1628.00	22.00
13/04/2018 22:15:40	1636.00	25.00
13/04/2018 22:15:42	1580.00	16.00
13/04/2018 22:15:44	1589.00	25.00
13/04/2018 22:15:46	1582.00	18.00
13/04/2018 22:15:48	1455.00	28.00
13/04/2018 22:15:50	1585.00	16.00
13/04/2018 22:15:52	1587.00	18.00
13/04/2018 22:15:54	1586.00	20.00
13/04/2018 22:15:55	1597.00	21.00
13/04/2018 22:15:57	1495.00	18.00
13/04/2018 22:15:59	1545.00	20.00
13/04/2018 22:16:02	1469.00	21.00
13/04/2018 22:16:04	1585.00	22.00
13/04/2018 22:16:05	1557.00	20.00
13/04/2018 22:16:07	1579.00	19.00
13/04/2018 22:16:09	1549.00	16.00
13/04/2018 22:16:11	1588.00	27.00
13/04/2018 22:16:13	1527.00	15.00
13/04/2018 22:16:15	1539.00	13.00
13/04/2018 22:16:17	1610.00	20.00
13/04/2018 22:16:19	1551.00	20.00
13/04/2018 22:16:21	1483.00	19.00
13/04/2018 22:16:22	1571.00	27.00
13/04/2018 22:16:24	1567.00	28.00
13/04/2018 22:16:26	1571.00	18.00
13/04/2018 22:16:29	1583.00	27.00
13/04/2018 22:16:30	1553.00	21.00
13/04/2018 22:16:32	1473.00	12.00
13/04/2018 22:16:34	1551.00	13.00
13/04/2018 22:16:36	1535.00	27.00
13/04/2018 22:16:38	1602.00	19.00
13/04/2018 22:16:40	1555.00	23.00
13/04/2018 22:16:42	1606.00	16.00
