Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 15:59:38	1633.00	25.00
12/04/2018 15:59:40	1721.00	19.00
12/04/2018 15:59:42	1657.00	18.00
12/04/2018 15:59:44	1650.00	21.00
12/04/2018 15:59:45	1635.00	20.00
12/04/2018 15:59:47	1652.00	21.00
12/04/2018 15:59:49	1655.00	24.00
12/04/2018 15:59:51	1668.00	16.00
12/04/2018 15:59:53	1600.00	20.00
12/04/2018 15:59:55	1609.00	24.00
12/04/2018 15:59:57	1594.00	23.00
12/04/2018 15:59:59	1582.00	20.00
12/04/2018 16:00:01	1615.00	24.00
12/04/2018 16:00:03	1666.00	20.00
12/04/2018 16:00:05	1595.00	18.00
12/04/2018 16:00:06	1625.00	13.00
12/04/2018 16:00:08	1570.00	20.00
12/04/2018 16:00:10	1546.00	15.00
12/04/2018 16:00:12	1577.00	17.00
12/04/2018 16:00:14	1568.00	23.00
12/04/2018 16:00:16	1570.00	29.00
12/04/2018 16:00:18	1506.00	23.00
12/04/2018 16:00:19	1565.00	32.00
12/04/2018 16:00:22	1574.00	16.00
12/04/2018 16:00:24	1554.00	15.00
12/04/2018 16:00:26	1568.00	27.00
12/04/2018 16:00:28	1500.00	20.00
12/04/2018 16:00:30	1595.00	15.00
12/04/2018 16:00:31	1596.00	24.00
12/04/2018 16:00:33	1598.00	23.00
12/04/2018 16:00:35	1592.00	22.00
12/04/2018 16:00:37	1554.00	16.00
12/04/2018 16:00:39	1529.00	15.00
12/04/2018 16:00:41	1562.00	22.00
12/04/2018 16:00:43	1512.00	34.00
12/04/2018 16:00:44	1568.00	29.00
12/04/2018 16:00:46	1598.00	18.00
12/04/2018 16:00:48	1554.00	20.00
12/04/2018 16:00:50	1569.00	19.00
12/04/2018 16:00:52	1497.00	20.00
12/04/2018 16:00:54	1594.00	28.00
12/04/2018 16:00:56	1623.00	18.00
12/04/2018 16:00:58	1540.00	30.00
12/04/2018 16:00:59	1586.00	28.00
12/04/2018 16:01:01	1585.00	22.00
12/04/2018 16:01:03	1579.00	20.00
12/04/2018 16:01:05	1604.00	25.00
12/04/2018 16:01:07	1563.00	19.00
12/04/2018 16:01:09	1593.00	24.00
12/04/2018 16:01:11	1573.00	31.00
12/04/2018 16:01:13	1493.00	15.00
12/04/2018 16:01:15	1542.00	19.00
12/04/2018 16:01:17	1663.00	23.00
12/04/2018 16:01:18	1534.00	16.00
12/04/2018 16:01:20	1531.00	17.00
12/04/2018 16:01:22	1556.00	21.00
12/04/2018 16:01:24	1628.00	24.00
12/04/2018 16:01:25	1499.00	29.00
12/04/2018 16:01:27	1524.00	17.00
12/04/2018 16:01:30	1482.00	16.00
12/04/2018 16:01:32	1540.00	22.00
12/04/2018 16:01:34	1527.00	16.00
12/04/2018 16:01:35	1638.00	24.00
12/04/2018 16:01:37	1587.00	21.00
12/04/2018 16:01:39	1570.00	20.00
12/04/2018 16:01:41	1601.00	15.00
12/04/2018 16:01:42	1557.00	21.00
12/04/2018 16:01:44	1539.00	19.00
12/04/2018 16:01:47	1554.00	28.00
12/04/2018 16:01:49	1513.00	20.00
12/04/2018 16:01:51	1532.00	25.00
12/04/2018 16:01:53	1579.00	13.00
12/04/2018 16:01:54	1563.00	17.00
12/04/2018 16:01:56	1549.00	24.00
12/04/2018 16:01:58	1586.00	16.00
12/04/2018 16:02:00	1525.00	22.00
12/04/2018 16:02:02	1537.00	19.00
12/04/2018 16:02:04	1538.00	20.00
12/04/2018 16:02:06	1605.00	19.00
12/04/2018 16:02:08	1622.00	17.00
12/04/2018 16:02:10	1527.00	17.00
12/04/2018 16:02:12	1557.00	16.00
12/04/2018 16:02:13	1597.00	4.00
12/04/2018 16:02:15	1602.00	17.00
12/04/2018 16:02:17	1547.00	19.00
12/04/2018 16:02:19	1570.00	24.00
12/04/2018 16:02:20	1597.00	21.00
12/04/2018 16:02:22	1536.00	17.00
12/04/2018 16:02:24	1574.00	18.00
12/04/2018 16:02:26	1629.00	10.00
12/04/2018 16:02:29	1572.00	17.00
12/04/2018 16:02:30	1575.00	26.00
12/04/2018 16:02:32	1603.00	14.00
12/04/2018 16:02:34	1548.00	11.00
12/04/2018 16:02:36	1593.00	19.00
