Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 16:03:15	1675.00	16.00
12/04/2018 16:03:17	1668.00	25.00
12/04/2018 16:03:18	1727.00	21.00
12/04/2018 16:03:20	1726.00	21.00
12/04/2018 16:03:22	1756.00	12.00
12/04/2018 16:03:24	1661.00	23.00
12/04/2018 16:03:26	1631.00	18.00
12/04/2018 16:03:28	1661.00	21.00
12/04/2018 16:03:30	1716.00	27.00
12/04/2018 16:03:32	1703.00	17.00
12/04/2018 16:03:34	1688.00	19.00
12/04/2018 16:03:36	1639.00	19.00
12/04/2018 16:03:37	1627.00	22.00
12/04/2018 16:03:39	1641.00	24.00
12/04/2018 16:03:41	1649.00	22.00
12/04/2018 16:03:43	1627.00	25.00
12/04/2018 16:03:45	1658.00	27.00
12/04/2018 16:03:47	1623.00	21.00
12/04/2018 16:03:49	1627.00	28.00
12/04/2018 16:03:50	1603.00	32.00
12/04/2018 16:03:52	1587.00	22.00
12/04/2018 16:03:54	1588.00	16.00
12/04/2018 16:03:56	1633.00	24.00
12/04/2018 16:03:58	1608.00	30.00
12/04/2018 16:03:59	1571.00	15.00
12/04/2018 16:04:01	1601.00	18.00
12/04/2018 16:04:04	1678.00	17.00
12/04/2018 16:04:06	1540.00	15.00
12/04/2018 16:04:08	1599.00	16.00
12/04/2018 16:04:09	1569.00	13.00
12/04/2018 16:04:11	1558.00	22.00
12/04/2018 16:04:13	1578.00	21.00
12/04/2018 16:04:15	1506.00	18.00
12/04/2018 16:04:17	1609.00	20.00
12/04/2018 16:04:19	1592.00	29.00
12/04/2018 16:04:21	1614.00	22.00
12/04/2018 16:04:23	1561.00	20.00
12/04/2018 16:04:25	1557.00	19.00
12/04/2018 16:04:27	1619.00	22.00
12/04/2018 16:04:29	1641.00	15.00
12/04/2018 16:04:31	1616.00	23.00
12/04/2018 16:04:33	1583.00	13.00
12/04/2018 16:04:35	1564.00	21.00
12/04/2018 16:04:37	1568.00	21.00
12/04/2018 16:04:39	1546.00	19.00
12/04/2018 16:04:40	1619.00	17.00
12/04/2018 16:04:42	1594.00	25.00
12/04/2018 16:04:44	1596.00	24.00
12/04/2018 16:04:46	1606.00	25.00
12/04/2018 16:04:48	1636.00	23.00
12/04/2018 16:04:49	1553.00	21.00
12/04/2018 16:04:51	1633.00	14.00
12/04/2018 16:04:54	1550.00	26.00
12/04/2018 16:04:56	1635.00	12.00
12/04/2018 16:04:58	1596.00	30.00
12/04/2018 16:05:00	1583.00	15.00
12/04/2018 16:05:01	1666.00	19.00
12/04/2018 16:05:03	1604.00	16.00
12/04/2018 16:05:05	1680.00	23.00
12/04/2018 16:05:07	1586.00	15.00
12/04/2018 16:05:09	1525.00	9.00
12/04/2018 16:05:11	1666.00	26.00
12/04/2018 16:05:13	1580.00	20.00
12/04/2018 16:05:15	1590.00	19.00
12/04/2018 16:05:17	1556.00	14.00
12/04/2018 16:05:19	1578.00	23.00
12/04/2018 16:05:22	1555.00	21.00
12/04/2018 16:05:24	1554.00	15.00
12/04/2018 16:05:26	1541.00	22.00
12/04/2018 16:05:28	1615.00	16.00
12/04/2018 16:05:30	1635.00	9.00
12/04/2018 16:05:32	1517.00	17.00
12/04/2018 16:05:34	1650.00	25.00
12/04/2018 16:05:36	1593.00	21.00
12/04/2018 16:05:38	1584.00	15.00
12/04/2018 16:05:40	1536.00	15.00
12/04/2018 16:05:42	1631.00	19.00
12/04/2018 16:05:44	1649.00	19.00
12/04/2018 16:05:46	1645.00	15.00
12/04/2018 16:05:47	1576.00	16.00
12/04/2018 16:05:49	1631.00	20.00
12/04/2018 16:05:51	1649.00	20.00
12/04/2018 16:05:53	1545.00	14.00
12/04/2018 16:05:55	1599.00	18.00
12/04/2018 16:05:57	1606.00	13.00
12/04/2018 16:05:59	1752.00	16.00
12/04/2018 16:06:01	1639.00	20.00
12/04/2018 16:06:03	1614.00	13.00
12/04/2018 16:06:05	1568.00	20.00
12/04/2018 16:06:07	1696.00	19.00
12/04/2018 16:06:08	1558.00	19.00
12/04/2018 16:06:10	1625.00	16.00
12/04/2018 16:06:13	1650.00	28.00
12/04/2018 16:06:15	1587.00	14.00
12/04/2018 16:06:17	1681.00	18.00
