Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 13:00:32	449.00	18.00
13/04/2018 13:00:34	443.00	28.00
13/04/2018 13:00:36	417.00	16.00
13/04/2018 13:00:37	393.00	13.00
13/04/2018 13:00:39	457.00	12.00
13/04/2018 13:00:41	445.00	13.00
13/04/2018 13:00:43	400.00	9.00
13/04/2018 13:00:45	443.00	4.00
13/04/2018 13:00:47	439.00	4.00
13/04/2018 13:00:49	443.00	9.00
13/04/2018 13:00:51	423.00	3.00
13/04/2018 13:00:53	427.00	9.00
13/04/2018 13:00:55	446.00	11.00
13/04/2018 13:00:57	501.00	6.00
13/04/2018 13:00:59	392.00	8.00
13/04/2018 13:01:01	411.00	5.00
13/04/2018 13:01:03	447.00	12.00
13/04/2018 13:01:05	419.00	8.00
13/04/2018 13:01:07	397.00	5.00
13/04/2018 13:01:09	466.00	8.00
13/04/2018 13:01:10	484.00	5.00
13/04/2018 13:01:13	466.00	7.00
13/04/2018 13:01:15	472.00	7.00
13/04/2018 13:01:17	446.00	4.00
13/04/2018 13:01:19	440.00	4.00
13/04/2018 13:01:21	473.00	5.00
13/04/2018 13:01:23	484.00	3.00
13/04/2018 13:01:25	468.00	4.00
13/04/2018 13:01:27	441.00	7.00
13/04/2018 13:01:29	457.00	8.00
13/04/2018 13:01:31	436.00	5.00
13/04/2018 13:01:33	444.00	4.00
13/04/2018 13:01:35	439.00	5.00
13/04/2018 13:01:37	440.00	4.00
13/04/2018 13:01:39	442.00	2.00
13/04/2018 13:01:41	432.00	3.00
13/04/2018 13:01:43	416.00	3.00
13/04/2018 13:01:45	394.00	3.00
13/04/2018 13:01:47	400.00	6.00
13/04/2018 13:01:49	415.00	4.00
13/04/2018 13:01:51	448.00	6.00
13/04/2018 13:01:53	434.00	9.00
13/04/2018 13:01:56	443.00	5.00
13/04/2018 13:01:58	422.00	6.00
13/04/2018 13:02:00	442.00	7.00
13/04/2018 13:02:02	414.00	4.00
13/04/2018 13:02:04	443.00	3.00
13/04/2018 13:02:06	405.00	6.00
13/04/2018 13:02:08	495.00	4.00
13/04/2018 13:02:10	409.00	1.00
13/04/2018 13:02:12	470.00	4.00
13/04/2018 13:02:14	460.00	4.00
13/04/2018 13:02:16	420.00	4.00
13/04/2018 13:02:17	431.00	5.00
13/04/2018 13:02:19	416.00	4.00
13/04/2018 13:02:21	435.00	6.00
13/04/2018 13:02:24	489.00	3.00
13/04/2018 13:02:26	446.00	5.00
13/04/2018 13:02:27	451.00	5.00
13/04/2018 13:02:29	454.00	5.00
13/04/2018 13:02:31	443.00	2.00
13/04/2018 13:02:34	421.00	3.00
13/04/2018 13:02:35	418.00	4.00
13/04/2018 13:02:37	408.00	4.00
13/04/2018 13:02:39	415.00	0.00
13/04/2018 13:02:41	460.00	1.00
13/04/2018 13:02:43	455.00	3.00
13/04/2018 13:02:45	455.00	2.00
13/04/2018 13:02:46	445.00	5.00
13/04/2018 13:02:48	414.00	9.00
13/04/2018 13:02:50	423.00	2.00
13/04/2018 13:02:52	456.00	3.00
13/04/2018 13:02:54	405.00	3.00
13/04/2018 13:02:56	430.00	2.00
13/04/2018 13:02:58	440.00	1.00
13/04/2018 13:03:00	423.00	6.00
13/04/2018 13:03:02	419.00	2.00
13/04/2018 13:03:04	395.00	5.00
13/04/2018 13:03:06	438.00	3.00
13/04/2018 13:03:08	434.00	4.00
13/04/2018 13:03:10	452.00	6.00
13/04/2018 13:03:12	425.00	3.00
13/04/2018 13:03:14	424.00	2.00
13/04/2018 13:03:16	445.00	6.00
13/04/2018 13:03:17	424.00	5.00
13/04/2018 13:03:19	415.00	4.00
13/04/2018 13:03:21	415.00	4.00
13/04/2018 13:03:24	462.00	3.00
13/04/2018 13:03:26	443.00	4.00
13/04/2018 13:03:27	394.00	3.00
13/04/2018 13:03:29	428.00	2.00
13/04/2018 13:03:31	438.00	3.00
13/04/2018 13:03:33	421.00	3.00
13/04/2018 13:03:34	445.00	3.00
13/04/2018 13:03:36	424.00	4.00
13/04/2018 13:03:38	448.00	2.00
13/04/2018 13:03:41	424.00	2.00
