Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 12:25:23	3673.00	799.00
12/04/2018 12:25:25	3704.00	767.00
12/04/2018 12:25:27	3704.00	809.00
12/04/2018 12:25:29	3787.00	737.00
12/04/2018 12:25:31	3648.00	810.00
12/04/2018 12:25:33	3824.00	790.00
12/04/2018 12:25:35	3562.00	760.00
12/04/2018 12:25:37	3688.00	801.00
12/04/2018 12:25:39	3668.00	807.00
12/04/2018 12:25:41	3712.00	742.00
12/04/2018 12:25:43	3725.00	777.00
12/04/2018 12:25:45	3610.00	753.00
12/04/2018 12:25:47	3562.00	762.00
12/04/2018 12:25:49	3786.00	782.00
12/04/2018 12:25:51	3629.00	744.00
12/04/2018 12:25:53	3760.00	742.00
12/04/2018 12:25:55	3711.00	725.00
12/04/2018 12:25:57	3805.00	775.00
12/04/2018 12:25:59	3789.00	763.00
12/04/2018 12:26:01	3684.00	778.00
12/04/2018 12:26:03	3669.00	823.00
12/04/2018 12:26:05	3766.00	740.00
12/04/2018 12:26:07	3720.00	765.00
12/04/2018 12:26:10	3678.00	753.00
12/04/2018 12:26:12	3696.00	784.00
12/04/2018 12:26:14	3640.00	773.00
12/04/2018 12:26:16	3737.00	728.00
12/04/2018 12:26:17	3764.00	787.00
12/04/2018 12:26:20	3631.00	728.00
12/04/2018 12:26:22	3743.00	813.00
12/04/2018 12:26:24	3643.00	755.00
12/04/2018 12:26:26	3625.00	784.00
12/04/2018 12:26:29	3709.00	744.00
12/04/2018 12:26:31	3734.00	808.00
12/04/2018 12:26:33	3754.00	688.00
12/04/2018 12:26:35	3628.00	795.00
12/04/2018 12:26:37	3644.00	756.00
12/04/2018 12:26:39	3691.00	769.00
12/04/2018 12:26:41	3659.00	750.00
12/04/2018 12:26:43	3712.00	783.00
12/04/2018 12:26:46	3823.00	814.00
12/04/2018 12:26:48	3700.00	739.00
12/04/2018 12:26:50	3637.00	769.00
12/04/2018 12:26:51	3688.00	756.00
12/04/2018 12:26:54	3787.00	754.00
12/04/2018 12:26:55	3688.00	805.00
12/04/2018 12:26:57	3744.00	746.00
12/04/2018 12:26:59	3720.00	752.00
12/04/2018 12:27:02	3775.00	803.00
12/04/2018 12:27:04	3663.00	781.00
12/04/2018 12:27:05	3761.00	757.00
12/04/2018 12:27:07	3774.00	720.00
12/04/2018 12:27:09	3700.00	787.00
12/04/2018 12:27:12	3641.00	818.00
12/04/2018 12:27:14	3637.00	725.00
12/04/2018 12:27:16	3769.00	752.00
12/04/2018 12:27:18	3681.00	747.00
12/04/2018 12:27:20	3669.00	753.00
12/04/2018 12:27:22	3743.00	748.00
12/04/2018 12:27:24	3654.00	720.00
12/04/2018 12:27:26	3668.00	797.00
12/04/2018 12:27:29	3706.00	772.00
12/04/2018 12:27:31	3668.00	782.00
12/04/2018 12:27:33	3753.00	773.00
12/04/2018 12:27:35	3699.00	767.00
12/04/2018 12:27:37	3694.00	739.00
12/04/2018 12:27:39	3741.00	751.00
12/04/2018 12:27:41	3715.00	829.00
12/04/2018 12:27:43	3685.00	770.00
12/04/2018 12:27:45	3733.00	733.00
12/04/2018 12:27:48	3703.00	774.00
12/04/2018 12:27:49	3539.00	814.00
12/04/2018 12:27:52	3755.00	754.00
12/04/2018 12:27:54	3706.00	718.00
12/04/2018 12:27:55	3718.00	748.00
12/04/2018 12:27:57	3698.00	727.00
12/04/2018 12:28:00	3730.00	739.00
12/04/2018 12:28:02	3741.00	778.00
12/04/2018 12:28:04	3618.00	802.00
12/04/2018 12:28:06	3649.00	805.00
12/04/2018 12:28:08	3666.00	761.00
12/04/2018 12:28:10	3732.00	794.00
12/04/2018 12:28:12	3647.00	727.00
12/04/2018 12:28:14	3698.00	759.00
12/04/2018 12:28:15	3752.00	812.00
12/04/2018 12:28:18	3599.00	807.00
12/04/2018 12:28:20	3770.00	756.00
