Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 12:29:26	3588.00	754.00
12/04/2018 12:29:28	3634.00	750.00
12/04/2018 12:29:30	3740.00	749.00
12/04/2018 12:29:32	3765.00	708.00
12/04/2018 12:29:34	3647.00	790.00
12/04/2018 12:29:36	3770.00	768.00
12/04/2018 12:29:38	3702.00	786.00
12/04/2018 12:29:40	3634.00	752.00
12/04/2018 12:29:42	3641.00	786.00
12/04/2018 12:29:44	3645.00	759.00
12/04/2018 12:29:46	3764.00	746.00
12/04/2018 12:29:48	3678.00	745.00
12/04/2018 12:29:50	3623.00	762.00
12/04/2018 12:29:52	3636.00	729.00
12/04/2018 12:29:54	3757.00	709.00
12/04/2018 12:29:56	3591.00	739.00
12/04/2018 12:29:59	3732.00	786.00
12/04/2018 12:30:01	3683.00	752.00
12/04/2018 12:30:03	3669.00	769.00
12/04/2018 12:30:05	3656.00	817.00
12/04/2018 12:30:07	3676.00	797.00
12/04/2018 12:30:09	3795.00	745.00
12/04/2018 12:30:11	3659.00	748.00
12/04/2018 12:30:13	3637.00	763.00
12/04/2018 12:30:16	3586.00	728.00
12/04/2018 12:30:18	3659.00	803.00
12/04/2018 12:30:20	3645.00	782.00
12/04/2018 12:30:22	3637.00	756.00
12/04/2018 12:30:24	3591.00	747.00
12/04/2018 12:30:26	3720.00	735.00
12/04/2018 12:30:28	3610.00	726.00
12/04/2018 12:30:30	3637.00	795.00
12/04/2018 12:30:32	3583.00	734.00
12/04/2018 12:30:34	3630.00	759.00
12/04/2018 12:30:36	3607.00	773.00
12/04/2018 12:30:38	3513.00	709.00
12/04/2018 12:30:40	3675.00	757.00
12/04/2018 12:30:42	3687.00	764.00
12/04/2018 12:30:44	3769.00	721.00
12/04/2018 12:30:46	3613.00	767.00
12/04/2018 12:30:48	3555.00	791.00
12/04/2018 12:30:49	3679.00	766.00
12/04/2018 12:30:51	3677.00	730.00
12/04/2018 12:30:53	3583.00	772.00
12/04/2018 12:30:55	3638.00	742.00
12/04/2018 12:30:57	3629.00	814.00
12/04/2018 12:30:59	3607.00	732.00
12/04/2018 12:31:00	3738.00	736.00
12/04/2018 12:31:03	3601.00	743.00
12/04/2018 12:31:05	3690.00	774.00
12/04/2018 12:31:07	3605.00	804.00
12/04/2018 12:31:09	3578.00	808.00
12/04/2018 12:31:12	3760.00	768.00
12/04/2018 12:31:14	3573.00	769.00
12/04/2018 12:31:16	3537.00	774.00
12/04/2018 12:31:17	3722.00	773.00
12/04/2018 12:31:20	3666.00	764.00
12/04/2018 12:31:22	3686.00	814.00
12/04/2018 12:31:24	3799.00	731.00
12/04/2018 12:31:26	3629.00	773.00
12/04/2018 12:31:29	3612.00	780.00
12/04/2018 12:31:31	3547.00	757.00
12/04/2018 12:31:33	3532.00	736.00
12/04/2018 12:31:35	3609.00	742.00
12/04/2018 12:31:37	3672.00	744.00
12/04/2018 12:31:39	3706.00	771.00
12/04/2018 12:31:40	3738.00	741.00
12/04/2018 12:31:42	3597.00	730.00
12/04/2018 12:31:45	3606.00	761.00
12/04/2018 12:31:47	3601.00	765.00
12/04/2018 12:31:49	3685.00	753.00
12/04/2018 12:31:50	3617.00	731.00
12/04/2018 12:31:54	3571.00	766.00
12/04/2018 12:31:55	3715.00	773.00
12/04/2018 12:31:58	3671.00	737.00
12/04/2018 12:32:00	3604.00	734.00
12/04/2018 12:32:02	3677.00	709.00
12/04/2018 12:32:04	3665.00	783.00
12/04/2018 12:32:06	3680.00	733.00
12/04/2018 12:32:08	3646.00	742.00
12/04/2018 12:32:10	3608.00	767.00
12/04/2018 12:32:12	3648.00	780.00
12/04/2018 12:32:14	3585.00	741.00
12/04/2018 12:32:15	3713.00	762.00
12/04/2018 12:32:17	3585.00	741.00
12/04/2018 12:32:20	3647.00	791.00
12/04/2018 12:32:22	3648.00	756.00
12/04/2018 12:32:24	3660.00	730.00
12/04/2018 12:32:26	3702.00	756.00
12/04/2018 12:32:28	3740.00	748.00
12/04/2018 12:32:29	3614.00	789.00
12/04/2018 12:32:32	3702.00	771.00
12/04/2018 12:32:34	3581.00	807.00
12/04/2018 12:32:36	3647.00	719.00
