Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 12:33:14	3623.00	780.00
12/04/2018 12:33:16	3637.00	794.00
12/04/2018 12:33:18	3619.00	809.00
12/04/2018 12:33:21	3634.00	720.00
12/04/2018 12:33:23	3622.00	771.00
12/04/2018 12:33:25	3663.00	780.00
12/04/2018 12:33:27	3598.00	796.00
12/04/2018 12:33:29	3593.00	754.00
12/04/2018 12:33:31	3557.00	745.00
12/04/2018 12:33:33	3541.00	814.00
12/04/2018 12:33:35	3581.00	810.00
12/04/2018 12:33:37	3543.00	769.00
12/04/2018 12:33:39	3612.00	776.00
12/04/2018 12:33:41	3677.00	787.00
12/04/2018 12:33:43	3610.00	770.00
12/04/2018 12:33:45	3492.00	755.00
12/04/2018 12:33:47	3643.00	779.00
12/04/2018 12:33:49	3697.00	782.00
12/04/2018 12:33:51	3637.00	768.00
12/04/2018 12:33:53	3681.00	748.00
12/04/2018 12:33:55	3679.00	828.00
12/04/2018 12:33:56	3662.00	807.00
12/04/2018 12:33:58	3582.00	813.00
12/04/2018 12:34:00	3643.00	766.00
12/04/2018 12:34:03	3638.00	820.00
12/04/2018 12:34:05	3661.00	721.00
12/04/2018 12:34:07	3697.00	764.00
12/04/2018 12:34:09	3678.00	800.00
12/04/2018 12:34:11	3700.00	778.00
12/04/2018 12:34:14	3668.00	777.00
12/04/2018 12:34:15	3565.00	751.00
12/04/2018 12:34:17	3656.00	805.00
12/04/2018 12:34:19	3666.00	765.00
12/04/2018 12:34:22	3617.00	788.00
12/04/2018 12:34:24	3620.00	771.00
12/04/2018 12:34:26	3581.00	740.00
12/04/2018 12:34:28	3679.00	797.00
12/04/2018 12:34:31	3689.00	803.00
12/04/2018 12:34:32	3636.00	759.00
12/04/2018 12:34:35	3648.00	742.00
12/04/2018 12:34:37	3601.00	766.00
12/04/2018 12:34:39	3635.00	743.00
12/04/2018 12:34:41	3606.00	842.00
12/04/2018 12:34:43	3618.00	742.00
12/04/2018 12:34:46	3728.00	862.00
12/04/2018 12:34:48	3650.00	769.00
12/04/2018 12:34:49	3660.00	743.00
12/04/2018 12:34:51	3627.00	745.00
12/04/2018 12:34:54	3580.00	774.00
12/04/2018 12:34:56	3612.00	781.00
12/04/2018 12:34:58	3618.00	747.00
12/04/2018 12:35:00	3580.00	845.00
12/04/2018 12:35:02	3565.00	728.00
12/04/2018 12:35:04	3673.00	754.00
12/04/2018 12:35:06	3556.00	733.00
12/04/2018 12:35:08	3633.00	792.00
12/04/2018 12:35:10	3628.00	769.00
12/04/2018 12:35:13	3644.00	801.00
12/04/2018 12:35:15	3649.00	776.00
12/04/2018 12:35:17	3682.00	787.00
12/04/2018 12:35:19	3681.00	793.00
12/04/2018 12:35:21	3647.00	785.00
12/04/2018 12:35:23	3656.00	816.00
12/04/2018 12:35:25	3624.00	771.00
12/04/2018 12:35:27	3615.00	808.00
12/04/2018 12:35:29	3537.00	772.00
12/04/2018 12:35:31	3628.00	740.00
12/04/2018 12:35:33	3632.00	797.00
12/04/2018 12:35:35	3653.00	763.00
12/04/2018 12:35:37	3584.00	778.00
12/04/2018 12:35:39	3735.00	794.00
12/04/2018 12:35:41	3670.00	811.00
12/04/2018 12:35:43	3663.00	776.00
12/04/2018 12:35:45	3589.00	805.00
12/04/2018 12:35:47	3585.00	794.00
12/04/2018 12:35:49	3586.00	800.00
12/04/2018 12:35:51	3740.00	825.00
12/04/2018 12:35:53	3626.00	797.00
12/04/2018 12:35:55	3644.00	761.00
12/04/2018 12:35:57	3556.00	713.00
12/04/2018 12:35:59	3597.00	823.00
12/04/2018 12:36:00	3622.00	792.00
12/04/2018 12:36:03	3666.00	755.00
12/04/2018 12:36:05	3599.00	801.00
12/04/2018 12:36:07	3640.00	735.00
12/04/2018 12:36:09	3632.00	755.00
12/04/2018 12:36:11	3592.00	792.00
12/04/2018 12:36:12	3697.00	828.00
12/04/2018 12:36:14	3758.00	809.00
12/04/2018 12:36:16	3647.00	802.00
