Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 09:26:01	1693.00	56.00
13/04/2018 09:26:03	1798.00	57.00
13/04/2018 09:26:05	1779.00	59.00
13/04/2018 09:26:08	1722.00	58.00
13/04/2018 09:26:09	1704.00	60.00
13/04/2018 09:26:11	1801.00	40.00
13/04/2018 09:26:13	1705.00	49.00
13/04/2018 09:26:15	1746.00	77.00
13/04/2018 09:26:17	1768.00	61.00
13/04/2018 09:26:19	1689.00	48.00
13/04/2018 09:26:21	1631.00	56.00
13/04/2018 09:26:23	1647.00	58.00
13/04/2018 09:26:25	1575.00	42.00
13/04/2018 09:26:27	1710.00	50.00
13/04/2018 09:26:29	1621.00	47.00
13/04/2018 09:26:31	1649.00	59.00
13/04/2018 09:26:33	1704.00	59.00
13/04/2018 09:26:35	1593.00	38.00
13/04/2018 09:26:37	1708.00	55.00
13/04/2018 09:26:39	1735.00	33.00
13/04/2018 09:26:41	1694.00	50.00
13/04/2018 09:26:43	1604.00	51.00
13/04/2018 09:26:45	1648.00	41.00
13/04/2018 09:26:47	1623.00	47.00
13/04/2018 09:26:49	1717.00	49.00
13/04/2018 09:26:51	1613.00	43.00
13/04/2018 09:26:53	1647.00	39.00
13/04/2018 09:26:55	1661.00	40.00
13/04/2018 09:26:57	1604.00	44.00
13/04/2018 09:26:59	1637.00	41.00
13/04/2018 09:27:02	1612.00	41.00
13/04/2018 09:27:03	1589.00	40.00
13/04/2018 09:27:05	1660.00	41.00
13/04/2018 09:27:07	1607.00	41.00
13/04/2018 09:27:09	1623.00	29.00
13/04/2018 09:27:11	1592.00	61.00
13/04/2018 09:27:13	1625.00	44.00
13/04/2018 09:27:15	1622.00	46.00
13/04/2018 09:27:17	1609.00	38.00
13/04/2018 09:27:19	1593.00	45.00
13/04/2018 09:27:21	1540.00	50.00
13/04/2018 09:27:23	1561.00	40.00
13/04/2018 09:27:25	1553.00	46.00
13/04/2018 09:27:27	1578.00	35.00
13/04/2018 09:27:29	1548.00	52.00
13/04/2018 09:27:31	1582.00	30.00
13/04/2018 09:27:34	1659.00	47.00
13/04/2018 09:27:35	1601.00	37.00
13/04/2018 09:27:37	1509.00	42.00
13/04/2018 09:27:39	1536.00	45.00
13/04/2018 09:27:41	1566.00	46.00
13/04/2018 09:27:43	1541.00	53.00
13/04/2018 09:27:45	1530.00	35.00
13/04/2018 09:27:47	1573.00	40.00
13/04/2018 09:27:49	1552.00	34.00
13/04/2018 09:27:51	1499.00	38.00
13/04/2018 09:27:53	1453.00	44.00
13/04/2018 09:27:55	1567.00	37.00
13/04/2018 09:27:57	1619.00	28.00
13/04/2018 09:27:59	1589.00	38.00
13/04/2018 09:28:01	1560.00	35.00
13/04/2018 09:28:02	1569.00	39.00
13/04/2018 09:28:04	1545.00	39.00
13/04/2018 09:28:07	1571.00	42.00
13/04/2018 09:28:09	1473.00	51.00
13/04/2018 09:28:11	1498.00	35.00
13/04/2018 09:28:13	1499.00	44.00
13/04/2018 09:28:15	1541.00	29.00
13/04/2018 09:28:17	1573.00	51.00
13/04/2018 09:28:19	1563.00	45.00
13/04/2018 09:28:21	1546.00	35.00
13/04/2018 09:28:23	1447.00	40.00
13/04/2018 09:28:25	1528.00	48.00
13/04/2018 09:28:27	1500.00	42.00
13/04/2018 09:28:29	1459.00	34.00
13/04/2018 09:28:31	1439.00	44.00
13/04/2018 09:28:33	1533.00	44.00
13/04/2018 09:28:35	1446.00	43.00
13/04/2018 09:28:37	1488.00	46.00
13/04/2018 09:28:39	1410.00	49.00
13/04/2018 09:28:41	1422.00	51.00
13/04/2018 09:28:43	1504.00	42.00
13/04/2018 09:28:45	1455.00	37.00
13/04/2018 09:28:47	1541.00	30.00
13/04/2018 09:28:49	1469.00	43.00
13/04/2018 09:28:51	1442.00	32.00
13/04/2018 09:28:53	1488.00	44.00
13/04/2018 09:28:55	1509.00	39.00
13/04/2018 09:28:57	1464.00	31.00
13/04/2018 09:28:59	1414.00	44.00
13/04/2018 09:29:01	1427.00	31.00
13/04/2018 09:29:03	1408.00	34.00
