Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 21:14:06	2217.00	47.00
12/04/2018 21:14:08	2167.00	46.00
12/04/2018 21:14:10	2120.00	41.00
12/04/2018 21:14:12	2116.00	40.00
12/04/2018 21:14:14	2122.00	43.00
12/04/2018 21:14:16	2011.00	29.00
12/04/2018 21:14:17	2151.00	47.00
12/04/2018 21:14:20	2026.00	35.00
12/04/2018 21:14:21	2005.00	33.00
12/04/2018 21:14:23	1996.00	40.00
12/04/2018 21:14:25	1967.00	44.00
12/04/2018 21:14:27	1972.00	31.00
12/04/2018 21:14:29	2049.00	40.00
12/04/2018 21:14:31	1985.00	31.00
12/04/2018 21:14:32	1916.00	49.00
12/04/2018 21:14:34	1952.00	43.00
12/04/2018 21:14:36	1952.00	40.00
12/04/2018 21:14:38	1951.00	32.00
12/04/2018 21:14:40	1986.00	31.00
12/04/2018 21:14:43	1944.00	35.00
12/04/2018 21:14:44	1908.00	49.00
12/04/2018 21:14:47	1933.00	35.00
12/04/2018 21:14:49	1891.00	43.00
12/04/2018 21:14:51	1840.00	40.00
12/04/2018 21:14:53	1867.00	38.00
12/04/2018 21:14:55	1936.00	47.00
12/04/2018 21:14:57	1926.00	36.00
12/04/2018 21:14:59	1942.00	38.00
12/04/2018 21:15:01	1859.00	44.00
12/04/2018 21:15:03	1857.00	47.00
12/04/2018 21:15:05	1877.00	49.00
12/04/2018 21:15:07	1874.00	42.00
12/04/2018 21:15:09	1802.00	37.00
12/04/2018 21:15:11	1910.00	41.00
12/04/2018 21:15:13	1896.00	37.00
12/04/2018 21:15:15	1834.00	43.00
12/04/2018 21:15:17	1810.00	43.00
12/04/2018 21:15:19	1826.00	44.00
12/04/2018 21:15:21	1872.00	27.00
12/04/2018 21:15:23	1769.00	38.00
12/04/2018 21:15:25	1817.00	39.00
12/04/2018 21:15:27	1862.00	41.00
12/04/2018 21:15:29	1809.00	40.00
12/04/2018 21:15:31	1867.00	38.00
12/04/2018 21:15:34	1833.00	29.00
12/04/2018 21:15:36	1798.00	48.00
12/04/2018 21:15:37	1813.00	35.00
12/04/2018 21:15:39	1776.00	35.00
12/04/2018 21:15:41	1920.00	46.00
12/04/2018 21:15:43	1826.00	33.00
12/04/2018 21:15:45	1829.00	33.00
12/04/2018 21:15:47	1760.00	32.00
12/04/2018 21:15:49	1824.00	35.00
12/04/2018 21:15:51	1871.00	43.00
12/04/2018 21:15:53	1757.00	25.00
12/04/2018 21:15:55	1763.00	41.00
12/04/2018 21:15:57	1769.00	45.00
12/04/2018 21:16:00	1695.00	34.00
12/04/2018 21:16:02	1803.00	44.00
12/04/2018 21:16:03	1770.00	35.00
12/04/2018 21:16:05	1858.00	42.00
12/04/2018 21:16:08	1773.00	29.00
12/04/2018 21:16:10	1734.00	32.00
12/04/2018 21:16:12	1804.00	26.00
12/04/2018 21:16:14	1804.00	35.00
12/04/2018 21:16:16	1797.00	35.00
12/04/2018 21:16:18	1737.00	41.00
12/04/2018 21:16:20	1730.00	43.00
12/04/2018 21:16:22	1767.00	49.00
12/04/2018 21:16:24	1671.00	47.00
12/04/2018 21:16:26	1781.00	41.00
12/04/2018 21:16:27	1761.00	39.00
12/04/2018 21:16:29	1719.00	42.00
12/04/2018 21:16:31	1696.00	36.00
12/04/2018 21:16:33	1746.00	37.00
12/04/2018 21:16:35	1791.00	40.00
12/04/2018 21:16:37	1686.00	35.00
12/04/2018 21:16:39	1728.00	29.00
12/04/2018 21:16:41	1675.00	37.00
12/04/2018 21:16:43	1730.00	41.00
12/04/2018 21:16:45	1730.00	44.00
12/04/2018 21:16:47	1749.00	34.00
12/04/2018 21:16:49	1753.00	38.00
12/04/2018 21:16:51	1684.00	37.00
12/04/2018 21:16:53	1674.00	35.00
12/04/2018 21:16:55	1628.00	30.00
12/04/2018 21:16:57	1740.00	40.00
12/04/2018 21:17:00	1686.00	41.00
12/04/2018 21:17:02	1650.00	42.00
12/04/2018 21:17:04	1713.00	34.00
12/04/2018 21:17:06	1669.00	35.00
12/04/2018 21:17:08	1688.00	44.00
12/04/2018 21:17:10	1697.00	31.00
12/04/2018 21:17:12	1688.00	31.00
12/04/2018 21:17:14	1690.00	42.00
12/04/2018 21:17:16	1713.00	29.00
12/04/2018 21:17:18	1664.00	30.00
12/04/2018 21:17:20	1666.00	24.00
12/04/2018 21:17:22	1693.00	45.00
12/04/2018 21:17:24	1704.00	31.00
12/04/2018 21:17:26	1691.00	39.00
12/04/2018 21:17:28	1747.00	40.00
12/04/2018 21:17:30	1742.00	36.00
12/04/2018 21:17:32	1627.00	43.00
12/04/2018 21:17:35	1606.00	27.00
12/04/2018 21:17:37	1676.00	36.00
12/04/2018 21:17:39	1679.00	45.00
12/04/2018 21:17:41	1682.00	28.00
12/04/2018 21:17:43	1643.00	34.00
12/04/2018 21:17:45	1690.00	40.00
12/04/2018 21:17:47	1659.00	35.00
12/04/2018 21:17:49	1637.00	36.00
12/04/2018 21:17:51	1634.00	32.00
12/04/2018 21:17:53	1660.00	28.00
12/04/2018 21:17:54	1582.00	42.00
12/04/2018 21:17:57	1675.00	35.00
12/04/2018 21:17:59	1641.00	34.00
12/04/2018 21:18:00	1686.00	30.00
12/04/2018 21:18:03	1649.00	44.00
12/04/2018 21:18:05	1648.00	35.00
12/04/2018 21:18:06	1610.00	41.00
12/04/2018 21:18:09	1638.00	32.00
12/04/2018 21:18:11	1628.00	41.00
12/04/2018 21:18:12	1668.00	43.00
