Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 15:00:47	6446.00	736.00
12/04/2018 15:00:49	6520.00	702.00
12/04/2018 15:00:52	6330.00	740.00
12/04/2018 15:00:53	6352.00	719.00
12/04/2018 15:00:56	6407.00	757.00
12/04/2018 15:00:57	6382.00	738.00
12/04/2018 15:00:59	6417.00	702.00
12/04/2018 15:01:02	6476.00	732.00
12/04/2018 15:01:04	6493.00	770.00
12/04/2018 15:01:06	6367.00	678.00
12/04/2018 15:01:08	6384.00	735.00
12/04/2018 15:01:10	6336.00	740.00
12/04/2018 15:01:11	6347.00	718.00
12/04/2018 15:01:13	6275.00	762.00
12/04/2018 15:01:15	6389.00	720.00
12/04/2018 15:01:17	6347.00	755.00
12/04/2018 15:01:19	6279.00	724.00
12/04/2018 15:01:21	6246.00	707.00
12/04/2018 15:01:23	6260.00	689.00
12/04/2018 15:01:25	6287.00	767.00
12/04/2018 15:01:27	6307.00	719.00
12/04/2018 15:01:29	6306.00	737.00
12/04/2018 15:01:31	6248.00	785.00
12/04/2018 15:01:33	6321.00	729.00
12/04/2018 15:01:34	6330.00	705.00
12/04/2018 15:01:36	6334.00	702.00
12/04/2018 15:01:38	6359.00	764.00
12/04/2018 15:01:40	6166.00	673.00
12/04/2018 15:01:42	6127.00	745.00
12/04/2018 15:01:45	6322.00	700.00
12/04/2018 15:01:46	6163.00	739.00
12/04/2018 15:01:48	6254.00	709.00
12/04/2018 15:01:50	6241.00	734.00
12/04/2018 15:01:52	6423.00	728.00
12/04/2018 15:01:54	6341.00	728.00
12/04/2018 15:01:56	6386.00	782.00
12/04/2018 15:01:58	6341.00	714.00
12/04/2018 15:02:00	6317.00	705.00
12/04/2018 15:02:02	6293.00	697.00
12/04/2018 15:02:04	6260.00	722.00
12/04/2018 15:02:06	6293.00	701.00
12/04/2018 15:02:07	6102.00	717.00
12/04/2018 15:02:09	6196.00	702.00
12/04/2018 15:02:11	6207.00	738.00
12/04/2018 15:02:13	6330.00	775.00
12/04/2018 15:02:15	6345.00	713.00
12/04/2018 15:02:17	6155.00	650.00
12/04/2018 15:02:19	6405.00	766.00
12/04/2018 15:02:21	6262.00	765.00
12/04/2018 15:02:23	6264.00	717.00
12/04/2018 15:02:25	6138.00	723.00
12/04/2018 15:02:27	6293.00	701.00
12/04/2018 15:02:30	6139.00	754.00
12/04/2018 15:02:31	6228.00	736.00
12/04/2018 15:02:33	6200.00	725.00
12/04/2018 15:02:36	6193.00	701.00
12/04/2018 15:02:38	6242.00	759.00
12/04/2018 15:02:40	6193.00	748.00
12/04/2018 15:02:42	6192.00	723.00
12/04/2018 15:02:43	6211.00	705.00
12/04/2018 15:02:45	6267.00	727.00
12/04/2018 15:02:47	6181.00	722.00
12/04/2018 15:02:49	6122.00	710.00
12/04/2018 15:02:51	6111.00	716.00
12/04/2018 15:02:54	6174.00	724.00
12/04/2018 15:02:55	6179.00	671.00
12/04/2018 15:02:57	6101.00	738.00
12/04/2018 15:02:59	6145.00	707.00
12/04/2018 15:03:02	6197.00	735.00
12/04/2018 15:03:03	6224.00	765.00
12/04/2018 15:03:05	6045.00	721.00
12/04/2018 15:03:07	6208.00	721.00
12/04/2018 15:03:09	6131.00	742.00
12/04/2018 15:03:11	6128.00	690.00
12/04/2018 15:03:13	6070.00	726.00
12/04/2018 15:03:15	6120.00	788.00
12/04/2018 15:03:17	6058.00	708.00
12/04/2018 15:03:19	6090.00	758.00
12/04/2018 15:03:21	6164.00	724.00
12/04/2018 15:03:23	6156.00	711.00
12/04/2018 15:03:25	6058.00	771.00
12/04/2018 15:03:27	6121.00	724.00
12/04/2018 15:03:28	6092.00	701.00
12/04/2018 15:03:31	6198.00	706.00
12/04/2018 15:03:33	6002.00	718.00
12/04/2018 15:03:35	5993.00	770.00
12/04/2018 15:03:37	6182.00	745.00
12/04/2018 15:03:39	6117.00	695.00
12/04/2018 15:03:41	6067.00	748.00
12/04/2018 15:03:43	6016.00	738.00
12/04/2018 15:03:45	6256.00	757.00
12/04/2018 15:03:47	6132.00	756.00
