Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 12:27:55	558.00	810.00
13/04/2018 12:27:58	541.00	795.00
13/04/2018 12:28:00	572.00	764.00
13/04/2018 12:28:02	531.00	776.00
13/04/2018 12:28:04	508.00	760.00
13/04/2018 12:28:06	538.00	776.00
13/04/2018 12:28:08	544.00	790.00
13/04/2018 12:28:10	569.00	710.00
13/04/2018 12:28:12	579.00	788.00
13/04/2018 12:28:14	541.00	776.00
13/04/2018 12:28:16	531.00	812.00
13/04/2018 12:28:17	528.00	785.00
13/04/2018 12:28:20	566.00	752.00
13/04/2018 12:28:22	533.00	798.00
13/04/2018 12:28:23	575.00	821.00
13/04/2018 12:28:25	517.00	763.00
13/04/2018 12:28:27	533.00	760.00
13/04/2018 12:28:29	516.00	757.00
13/04/2018 12:28:32	516.00	749.00
13/04/2018 12:28:34	520.00	732.00
13/04/2018 12:28:36	513.00	808.00
13/04/2018 12:28:38	510.00	727.00
13/04/2018 12:28:40	529.00	776.00
13/04/2018 12:28:42	497.00	767.00
13/04/2018 12:28:44	497.00	745.00
13/04/2018 12:28:46	504.00	795.00
13/04/2018 12:28:48	468.00	810.00
13/04/2018 12:28:50	485.00	779.00
13/04/2018 12:28:52	550.00	770.00
13/04/2018 12:28:54	461.00	739.00
13/04/2018 12:28:56	490.00	756.00
13/04/2018 12:28:58	530.00	797.00
13/04/2018 12:29:00	505.00	817.00
13/04/2018 12:29:02	490.00	802.00
13/04/2018 12:29:04	472.00	761.00
13/04/2018 12:29:06	499.00	773.00
13/04/2018 12:29:08	469.00	825.00
13/04/2018 12:29:10	522.00	769.00
13/04/2018 12:29:12	485.00	778.00
13/04/2018 12:29:15	431.00	750.00
13/04/2018 12:29:17	453.00	800.00
13/04/2018 12:29:18	434.00	785.00
13/04/2018 12:29:20	449.00	760.00
13/04/2018 12:29:22	459.00	810.00
13/04/2018 12:29:24	479.00	762.00
13/04/2018 12:29:26	485.00	733.00
13/04/2018 12:29:28	470.00	760.00
13/04/2018 12:29:30	478.00	760.00
13/04/2018 12:29:32	467.00	801.00
13/04/2018 12:29:34	500.00	765.00
13/04/2018 12:29:35	486.00	724.00
13/04/2018 12:29:37	436.00	821.00
13/04/2018 12:29:39	491.00	802.00
13/04/2018 12:29:41	465.00	735.00
13/04/2018 12:29:43	490.00	754.00
13/04/2018 12:29:45	439.00	794.00
13/04/2018 12:29:47	495.00	769.00
13/04/2018 12:29:49	446.00	766.00
13/04/2018 12:29:52	470.00	813.00
13/04/2018 12:29:54	427.00	765.00
13/04/2018 12:29:55	447.00	782.00
13/04/2018 12:29:58	465.00	774.00
13/04/2018 12:30:00	466.00	789.00
13/04/2018 12:30:02	468.00	771.00
13/04/2018 12:30:04	435.00	787.00
13/04/2018 12:30:06	467.00	780.00
13/04/2018 12:30:08	469.00	732.00
13/04/2018 12:30:10	460.00	768.00
13/04/2018 12:30:12	461.00	812.00
13/04/2018 12:30:14	425.00	782.00
13/04/2018 12:30:16	448.00	777.00
13/04/2018 12:30:18	430.00	804.00
13/04/2018 12:30:20	436.00	779.00
13/04/2018 12:30:22	443.00	772.00
13/04/2018 12:30:24	474.00	729.00
13/04/2018 12:30:26	426.00	739.00
13/04/2018 12:30:28	443.00	799.00
13/04/2018 12:30:30	460.00	771.00
13/04/2018 12:30:32	428.00	769.00
13/04/2018 12:30:34	442.00	736.00
13/04/2018 12:30:36	424.00	766.00
13/04/2018 12:30:38	484.00	769.00
13/04/2018 12:30:40	420.00	754.00
13/04/2018 12:30:42	426.00	757.00
13/04/2018 12:30:44	491.00	815.00
13/04/2018 12:30:46	431.00	794.00
13/04/2018 12:30:48	415.00	765.00
13/04/2018 12:30:50	418.00	729.00
13/04/2018 12:30:52	446.00	773.00
13/04/2018 12:30:54	415.00	766.00
13/04/2018 12:30:56	478.00	791.00
