Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 12:04:51	898.00	704.00
13/04/2018 12:04:52	946.00	688.00
13/04/2018 12:04:54	890.00	651.00
13/04/2018 12:04:56	936.00	680.00
13/04/2018 12:04:58	895.00	718.00
13/04/2018 12:05:00	879.00	697.00
13/04/2018 12:05:02	861.00	709.00
13/04/2018 12:05:04	867.00	700.00
13/04/2018 12:05:06	876.00	703.00
13/04/2018 12:05:08	880.00	719.00
13/04/2018 12:05:10	854.00	637.00
13/04/2018 12:05:12	900.00	676.00
13/04/2018 12:05:14	835.00	656.00
13/04/2018 12:05:16	871.00	635.00
13/04/2018 12:05:18	886.00	661.00
13/04/2018 12:05:19	881.00	665.00
13/04/2018 12:05:21	809.00	646.00
13/04/2018 12:05:23	880.00	671.00
13/04/2018 12:05:25	853.00	699.00
13/04/2018 12:05:27	871.00	665.00
13/04/2018 12:05:29	852.00	699.00
13/04/2018 12:05:32	870.00	691.00
13/04/2018 12:05:33	864.00	709.00
13/04/2018 12:05:35	821.00	696.00
13/04/2018 12:05:37	891.00	660.00
13/04/2018 12:05:39	874.00	668.00
13/04/2018 12:05:41	834.00	679.00
13/04/2018 12:05:43	878.00	637.00
13/04/2018 12:05:45	811.00	659.00
13/04/2018 12:05:48	798.00	658.00
13/04/2018 12:05:49	847.00	680.00
13/04/2018 12:05:51	772.00	690.00
13/04/2018 12:05:53	831.00	687.00
13/04/2018 12:05:55	823.00	682.00
13/04/2018 12:05:58	878.00	655.00
13/04/2018 12:05:59	853.00	720.00
13/04/2018 12:06:01	824.00	713.00
13/04/2018 12:06:03	836.00	688.00
13/04/2018 12:06:05	810.00	736.00
13/04/2018 12:06:07	843.00	657.00
13/04/2018 12:06:09	896.00	644.00
13/04/2018 12:06:11	819.00	672.00
13/04/2018 12:06:13	800.00	724.00
13/04/2018 12:06:15	826.00	677.00
13/04/2018 12:06:17	847.00	685.00
13/04/2018 12:06:19	781.00	642.00
13/04/2018 12:06:20	806.00	666.00
13/04/2018 12:06:22	781.00	689.00
13/04/2018 12:06:24	861.00	701.00
13/04/2018 12:06:26	818.00	684.00
13/04/2018 12:06:28	764.00	671.00
13/04/2018 12:06:30	812.00	665.00
13/04/2018 12:06:32	785.00	634.00
13/04/2018 12:06:34	836.00	663.00
13/04/2018 12:06:35	789.00	717.00
13/04/2018 12:06:37	826.00	696.00
13/04/2018 12:06:39	828.00	727.00
13/04/2018 12:06:41	819.00	709.00
13/04/2018 12:06:43	765.00	711.00
13/04/2018 12:06:45	791.00	665.00
13/04/2018 12:06:47	798.00	720.00
13/04/2018 12:06:49	813.00	659.00
13/04/2018 12:06:51	745.00	675.00
13/04/2018 12:06:53	786.00	668.00
13/04/2018 12:06:55	772.00	680.00
13/04/2018 12:06:57	819.00	705.00
13/04/2018 12:06:59	787.00	762.00
13/04/2018 12:07:01	779.00	706.00
13/04/2018 12:07:03	774.00	720.00
13/04/2018 12:07:05	835.00	709.00
13/04/2018 12:07:07	773.00	697.00
13/04/2018 12:07:09	845.00	726.00
13/04/2018 12:07:11	836.00	711.00
13/04/2018 12:07:13	778.00	694.00
13/04/2018 12:07:15	807.00	639.00
13/04/2018 12:07:17	784.00	645.00
13/04/2018 12:07:19	794.00	701.00
13/04/2018 12:07:21	784.00	717.00
13/04/2018 12:07:23	776.00	666.00
13/04/2018 12:07:25	764.00	680.00
13/04/2018 12:07:26	811.00	685.00
13/04/2018 12:07:28	786.00	678.00
13/04/2018 12:07:30	761.00	698.00
13/04/2018 12:07:32	776.00	754.00
13/04/2018 12:07:34	789.00	675.00
13/04/2018 12:07:35	809.00	637.00
13/04/2018 12:07:38	746.00	680.00
13/04/2018 12:07:39	732.00	659.00
13/04/2018 12:07:42	819.00	644.00
13/04/2018 12:07:44	794.00	695.00
13/04/2018 12:07:46	754.00	678.00
13/04/2018 12:07:48	787.00	642.00
13/04/2018 12:07:50	822.00	655.00
13/04/2018 12:07:52	743.00	697.00
13/04/2018 12:07:53	759.00	662.00
13/04/2018 12:07:56	752.00	724.00
13/04/2018 12:07:58	715.00	705.00
13/04/2018 12:08:00	815.00	684.00
13/04/2018 12:08:01	799.00	673.00
13/04/2018 12:08:03	746.00	692.00
13/04/2018 12:08:05	769.00	673.00
13/04/2018 12:08:07	781.00	649.00
