Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 20:57:18	651.00	23.00
13/04/2018 20:57:20	611.00	26.00
13/04/2018 20:57:21	589.00	26.00
13/04/2018 20:57:23	583.00	38.00
13/04/2018 20:57:25	611.00	24.00
13/04/2018 20:57:27	611.00	31.00
13/04/2018 20:57:29	578.00	22.00
13/04/2018 20:57:31	617.00	27.00
13/04/2018 20:57:33	620.00	27.00
13/04/2018 20:57:35	621.00	22.00
13/04/2018 20:57:37	619.00	23.00
13/04/2018 20:57:39	583.00	23.00
13/04/2018 20:57:40	542.00	20.00
13/04/2018 20:57:42	536.00	14.00
13/04/2018 20:57:44	545.00	29.00
13/04/2018 20:57:46	554.00	32.00
13/04/2018 20:57:48	543.00	29.00
13/04/2018 20:57:50	587.00	23.00
13/04/2018 20:57:51	555.00	25.00
13/04/2018 20:57:53	594.00	28.00
13/04/2018 20:57:56	536.00	29.00
13/04/2018 20:57:58	595.00	22.00
13/04/2018 20:58:00	504.00	28.00
13/04/2018 20:58:02	594.00	26.00
13/04/2018 20:58:04	529.00	30.00
13/04/2018 20:58:06	572.00	16.00
13/04/2018 20:58:07	519.00	30.00
13/04/2018 20:58:10	567.00	29.00
13/04/2018 20:58:12	551.00	32.00
13/04/2018 20:58:14	565.00	32.00
13/04/2018 20:58:16	562.00	35.00
13/04/2018 20:58:17	539.00	30.00
13/04/2018 20:58:19	554.00	34.00
13/04/2018 20:58:22	577.00	21.00
13/04/2018 20:58:24	562.00	20.00
13/04/2018 20:58:25	554.00	22.00
13/04/2018 20:58:27	552.00	27.00
13/04/2018 20:58:29	522.00	41.00
13/04/2018 20:58:31	548.00	20.00
13/04/2018 20:58:33	538.00	32.00
13/04/2018 20:58:34	519.00	19.00
13/04/2018 20:58:37	540.00	26.00
13/04/2018 20:58:39	529.00	22.00
13/04/2018 20:58:40	544.00	29.00
13/04/2018 20:58:42	565.00	24.00
13/04/2018 20:58:44	552.00	32.00
13/04/2018 20:58:46	555.00	25.00
