Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 20:47:12	573.00	31.00
13/04/2018 20:47:14	618.00	27.00
13/04/2018 20:47:16	577.00	26.00
13/04/2018 20:47:17	555.00	32.00
13/04/2018 20:47:20	578.00	26.00
13/04/2018 20:47:22	582.00	30.00
13/04/2018 20:47:23	541.00	26.00
13/04/2018 20:47:25	521.00	24.00
13/04/2018 20:47:27	531.00	23.00
13/04/2018 20:47:29	484.00	35.00
13/04/2018 20:47:32	515.00	32.00
13/04/2018 20:47:33	511.00	26.00
13/04/2018 20:47:35	537.00	19.00
13/04/2018 20:47:37	551.00	29.00
13/04/2018 20:47:39	531.00	23.00
13/04/2018 20:47:41	526.00	27.00
13/04/2018 20:47:43	519.00	23.00
13/04/2018 20:47:45	515.00	39.00
13/04/2018 20:47:47	514.00	27.00
13/04/2018 20:47:49	534.00	29.00
13/04/2018 20:47:50	508.00	23.00
13/04/2018 20:47:52	551.00	25.00
13/04/2018 20:47:54	501.00	34.00
13/04/2018 20:47:56	523.00	15.00
13/04/2018 20:47:58	512.00	26.00
13/04/2018 20:47:59	472.00	29.00
13/04/2018 20:48:01	512.00	34.00
13/04/2018 20:48:04	547.00	26.00
13/04/2018 20:48:06	503.00	20.00
13/04/2018 20:48:08	550.00	38.00
13/04/2018 20:48:10	501.00	29.00
13/04/2018 20:48:11	499.00	19.00
13/04/2018 20:48:13	495.00	25.00
13/04/2018 20:48:15	513.00	32.00
13/04/2018 20:48:17	505.00	34.00
13/04/2018 20:48:19	486.00	18.00
13/04/2018 20:48:21	475.00	18.00
13/04/2018 20:48:23	480.00	27.00
13/04/2018 20:48:24	528.00	34.00
13/04/2018 20:48:26	503.00	24.00
13/04/2018 20:48:28	515.00	24.00
13/04/2018 20:48:30	544.00	29.00
13/04/2018 20:48:32	474.00	27.00
13/04/2018 20:48:34	488.00	36.00
13/04/2018 20:48:36	473.00	31.00
13/04/2018 20:48:38	551.00	28.00
13/04/2018 20:48:40	483.00	30.00
13/04/2018 20:48:42	500.00	25.00
13/04/2018 20:48:44	494.00	22.00
13/04/2018 20:48:47	500.00	24.00
13/04/2018 20:48:49	478.00	32.00
13/04/2018 20:48:50	535.00	34.00
13/04/2018 20:48:53	498.00	22.00
13/04/2018 20:48:55	498.00	28.00
13/04/2018 20:48:57	547.00	29.00
13/04/2018 20:48:59	527.00	25.00
13/04/2018 20:49:01	481.00	25.00
13/04/2018 20:49:03	496.00	33.00
13/04/2018 20:49:05	547.00	28.00
13/04/2018 20:49:07	536.00	24.00
13/04/2018 20:49:09	519.00	33.00
13/04/2018 20:49:10	517.00	30.00
13/04/2018 20:49:12	524.00	19.00
13/04/2018 20:49:15	487.00	31.00
13/04/2018 20:49:16	481.00	25.00
13/04/2018 20:49:18	508.00	29.00
13/04/2018 20:49:20	506.00	27.00
13/04/2018 20:49:22	512.00	24.00
13/04/2018 20:49:24	520.00	26.00
13/04/2018 20:49:26	528.00	26.00
13/04/2018 20:49:28	520.00	24.00
13/04/2018 20:49:30	510.00	32.00
13/04/2018 20:49:32	487.00	24.00
13/04/2018 20:49:34	518.00	27.00
13/04/2018 20:49:36	506.00	23.00
13/04/2018 20:49:38	482.00	25.00
13/04/2018 20:49:40	519.00	15.00
13/04/2018 20:49:42	558.00	20.00
13/04/2018 20:49:44	501.00	23.00
13/04/2018 20:49:46	507.00	22.00
13/04/2018 20:49:48	479.00	25.00
13/04/2018 20:49:49	523.00	26.00
13/04/2018 20:49:51	492.00	17.00
13/04/2018 20:49:53	548.00	15.00
13/04/2018 20:49:55	542.00	19.00
13/04/2018 20:49:57	504.00	18.00
13/04/2018 20:49:59	528.00	28.00
13/04/2018 20:50:01	546.00	26.00
13/04/2018 20:50:03	539.00	22.00
