Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 15:13:25	577.00	15.00
13/04/2018 15:13:27	610.00	13.00
13/04/2018 15:13:28	576.00	23.00
13/04/2018 15:13:31	567.00	20.00
13/04/2018 15:13:33	495.00	22.00
13/04/2018 15:13:35	528.00	19.00
13/04/2018 15:13:37	535.00	23.00
13/04/2018 15:13:38	525.00	13.00
13/04/2018 15:13:41	542.00	29.00
13/04/2018 15:13:43	575.00	23.00
13/04/2018 15:13:44	523.00	23.00
13/04/2018 15:13:46	483.00	23.00
13/04/2018 15:13:48	537.00	16.00
13/04/2018 15:13:50	574.00	17.00
13/04/2018 15:13:52	516.00	27.00
13/04/2018 15:13:54	550.00	23.00
13/04/2018 15:13:56	557.00	20.00
13/04/2018 15:13:58	558.00	19.00
13/04/2018 15:14:00	533.00	20.00
13/04/2018 15:14:02	508.00	25.00
13/04/2018 15:14:03	523.00	24.00
13/04/2018 15:14:06	528.00	19.00
13/04/2018 15:14:08	517.00	24.00
13/04/2018 15:14:10	478.00	14.00
13/04/2018 15:14:12	525.00	18.00
13/04/2018 15:14:13	509.00	17.00
13/04/2018 15:14:16	471.00	26.00
13/04/2018 15:14:18	514.00	20.00
13/04/2018 15:14:19	529.00	19.00
13/04/2018 15:14:21	502.00	22.00
13/04/2018 15:14:23	460.00	22.00
13/04/2018 15:14:25	484.00	17.00
13/04/2018 15:14:27	506.00	21.00
13/04/2018 15:14:29	553.00	16.00
13/04/2018 15:14:31	480.00	15.00
13/04/2018 15:14:33	495.00	26.00
13/04/2018 15:14:35	523.00	16.00
13/04/2018 15:14:36	543.00	19.00
13/04/2018 15:14:38	476.00	23.00
13/04/2018 15:14:40	485.00	27.00
13/04/2018 15:14:42	491.00	22.00
13/04/2018 15:14:44	501.00	15.00
13/04/2018 15:14:46	503.00	17.00
13/04/2018 15:14:48	522.00	12.00
13/04/2018 15:14:50	523.00	27.00
13/04/2018 15:14:52	511.00	19.00
13/04/2018 15:14:54	496.00	19.00
13/04/2018 15:14:56	544.00	14.00
13/04/2018 15:14:58	497.00	22.00
13/04/2018 15:14:59	491.00	19.00
13/04/2018 15:15:01	516.00	19.00
13/04/2018 15:15:03	474.00	22.00
13/04/2018 15:15:05	505.00	18.00
13/04/2018 15:15:07	500.00	21.00
13/04/2018 15:15:09	520.00	24.00
13/04/2018 15:15:11	523.00	21.00
13/04/2018 15:15:13	516.00	23.00
13/04/2018 15:15:15	512.00	20.00
13/04/2018 15:15:17	512.00	23.00
13/04/2018 15:15:19	497.00	17.00
13/04/2018 15:15:21	503.00	25.00
13/04/2018 15:15:23	478.00	13.00
13/04/2018 15:15:25	517.00	25.00
13/04/2018 15:15:27	504.00	24.00
13/04/2018 15:15:28	518.00	22.00
13/04/2018 15:15:30	499.00	14.00
13/04/2018 15:15:32	498.00	18.00
13/04/2018 15:15:34	506.00	26.00
13/04/2018 15:15:36	530.00	22.00
13/04/2018 15:15:38	469.00	25.00
13/04/2018 15:15:40	502.00	26.00
13/04/2018 15:15:42	492.00	20.00
13/04/2018 15:15:44	480.00	20.00
13/04/2018 15:15:46	499.00	9.00
13/04/2018 15:15:48	507.00	24.00
13/04/2018 15:15:50	493.00	17.00
13/04/2018 15:15:52	498.00	23.00
13/04/2018 15:15:53	524.00	18.00
13/04/2018 15:15:56	492.00	22.00
13/04/2018 15:15:58	507.00	19.00
13/04/2018 15:16:00	521.00	18.00
13/04/2018 15:16:01	524.00	20.00
13/04/2018 15:16:03	473.00	16.00
13/04/2018 15:16:05	530.00	19.00
13/04/2018 15:16:07	504.00	20.00
13/04/2018 15:16:09	539.00	18.00
13/04/2018 15:16:11	522.00	14.00
13/04/2018 15:16:13	509.00	14.00
13/04/2018 15:16:15	514.00	18.00
13/04/2018 15:16:17	493.00	14.00
13/04/2018 15:16:19	499.00	12.00
13/04/2018 15:16:21	550.00	12.00
13/04/2018 15:16:23	502.00	25.00
13/04/2018 15:16:25	496.00	12.00
13/04/2018 15:16:27	534.00	19.00
13/04/2018 15:16:29	501.00	20.00
13/04/2018 15:16:31	515.00	22.00
13/04/2018 15:16:33	498.00	12.00
13/04/2018 15:16:35	489.00	9.00
13/04/2018 15:16:37	520.00	14.00
13/04/2018 15:16:38	528.00	6.00
13/04/2018 15:16:40	521.00	17.00
13/04/2018 15:16:43	503.00	23.00
13/04/2018 15:16:44	475.00	17.00
13/04/2018 15:16:46	537.00	12.00
13/04/2018 15:16:48	493.00	14.00
13/04/2018 15:16:50	503.00	10.00
13/04/2018 15:16:52	546.00	20.00
13/04/2018 15:16:54	530.00	23.00
13/04/2018 15:16:56	465.00	14.00
13/04/2018 15:16:58	518.00	16.00
13/04/2018 15:17:00	531.00	20.00
13/04/2018 15:17:01	519.00	16.00
13/04/2018 15:17:03	517.00	9.00
13/04/2018 15:17:05	531.00	12.00
13/04/2018 15:17:07	510.00	16.00
13/04/2018 15:17:09	513.00	12.00
13/04/2018 15:17:11	542.00	20.00
13/04/2018 15:17:13	477.00	18.00
13/04/2018 15:17:15	469.00	16.00
13/04/2018 15:17:17	492.00	14.00
13/04/2018 15:17:19	507.00	20.00
13/04/2018 15:17:21	529.00	13.00
13/04/2018 15:17:23	475.00	15.00
13/04/2018 15:17:25	564.00	19.00
13/04/2018 15:17:27	532.00	16.00
13/04/2018 15:17:29	542.00	11.00
13/04/2018 15:17:31	508.00	15.00
13/04/2018 15:17:33	483.00	12.00
13/04/2018 15:17:35	520.00	13.00
13/04/2018 15:17:37	521.00	18.00
13/04/2018 15:17:39	519.00	14.00
13/04/2018 15:17:41	492.00	8.00
13/04/2018 15:17:43	549.00	17.00
13/04/2018 15:17:45	532.00	12.00
13/04/2018 15:17:46	518.00	9.00
13/04/2018 15:17:48	539.00	13.00
13/04/2018 15:17:50	545.00	11.00
13/04/2018 15:17:52	486.00	16.00
13/04/2018 15:17:54	492.00	11.00
13/04/2018 15:17:56	523.00	13.00
13/04/2018 15:17:58	505.00	20.00
13/04/2018 15:18:00	499.00	8.00
13/04/2018 15:18:01	527.00	13.00
13/04/2018 15:18:03	520.00	22.00
13/04/2018 15:18:05	527.00	14.00
13/04/2018 15:18:07	517.00	11.00
13/04/2018 15:18:09	512.00	15.00
13/04/2018 15:18:11	513.00	11.00
13/04/2018 15:18:13	535.00	10.00
13/04/2018 15:18:15	528.00	10.00
13/04/2018 15:18:17	486.00	14.00
13/04/2018 15:18:19	507.00	16.00
13/04/2018 15:18:20	530.00	13.00
13/04/2018 15:18:22	548.00	15.00
13/04/2018 15:18:24	489.00	10.00
13/04/2018 15:18:26	477.00	12.00
13/04/2018 15:18:28	532.00	11.00
13/04/2018 15:18:30	483.00	15.00
13/04/2018 15:18:32	521.00	12.00
13/04/2018 15:18:34	553.00	11.00
13/04/2018 15:18:36	552.00	17.00
13/04/2018 15:18:38	515.00	3.00
13/04/2018 15:18:40	508.00	10.00
13/04/2018 15:18:41	499.00	13.00
13/04/2018 15:18:43	506.00	11.00
13/04/2018 15:18:45	519.00	11.00
13/04/2018 15:18:47	551.00	9.00
13/04/2018 15:18:49	578.00	15.00
13/04/2018 15:18:51	542.00	15.00
13/04/2018 15:18:53	542.00	11.00
13/04/2018 15:18:55	521.00	16.00
13/04/2018 15:18:57	520.00	9.00
13/04/2018 15:19:00	542.00	16.00
13/04/2018 15:19:01	519.00	9.00
13/04/2018 15:19:03	540.00	10.00
13/04/2018 15:19:05	530.00	8.00
13/04/2018 15:19:07	508.00	23.00
13/04/2018 15:19:09	517.00	2.00
13/04/2018 15:19:11	491.00	10.00
13/04/2018 15:19:13	515.00	9.00
13/04/2018 15:19:15	540.00	11.00
13/04/2018 15:19:17	539.00	14.00
13/04/2018 15:19:19	499.00	9.00
13/04/2018 15:19:21	572.00	12.00
13/04/2018 15:19:23	514.00	8.00
13/04/2018 15:19:25	572.00	7.00
13/04/2018 15:19:27	534.00	10.00
13/04/2018 15:19:29	556.00	16.00
13/04/2018 15:19:30	521.00	18.00
13/04/2018 15:19:32	538.00	9.00
13/04/2018 15:19:34	534.00	8.00
13/04/2018 15:19:36	515.00	15.00
13/04/2018 15:19:38	520.00	9.00
13/04/2018 15:19:40	526.00	9.00
13/04/2018 15:19:42	517.00	8.00
13/04/2018 15:19:44	542.00	14.00
13/04/2018 15:19:46	524.00	5.00
13/04/2018 15:19:48	509.00	6.00
13/04/2018 15:19:50	537.00	6.00
13/04/2018 15:19:51	502.00	10.00
13/04/2018 15:19:54	538.00	9.00
13/04/2018 15:19:55	536.00	10.00
13/04/2018 15:19:57	500.00	12.00
13/04/2018 15:19:59	525.00	12.00
13/04/2018 15:20:01	531.00	6.00
13/04/2018 15:20:03	516.00	4.00
13/04/2018 15:20:05	555.00	6.00
13/04/2018 15:20:07	569.00	7.00
13/04/2018 15:20:09	512.00	11.00
13/04/2018 15:20:11	550.00	10.00
13/04/2018 15:20:13	510.00	9.00
13/04/2018 15:20:15	507.00	11.00
13/04/2018 15:20:17	526.00	10.00
13/04/2018 15:20:19	530.00	7.00
13/04/2018 15:20:21	524.00	11.00
13/04/2018 15:20:23	512.00	7.00
13/04/2018 15:20:25	528.00	9.00
13/04/2018 15:20:27	545.00	16.00
13/04/2018 15:20:29	553.00	8.00
13/04/2018 15:20:31	509.00	11.00
13/04/2018 15:20:33	519.00	6.00
13/04/2018 15:20:35	524.00	11.00
13/04/2018 15:20:37	553.00	6.00
13/04/2018 15:20:39	522.00	11.00
13/04/2018 15:20:40	540.00	12.00
13/04/2018 15:20:42	557.00	9.00
13/04/2018 15:20:44	526.00	7.00
13/04/2018 15:20:46	535.00	7.00
13/04/2018 15:20:48	541.00	10.00
13/04/2018 15:20:51	513.00	12.00
13/04/2018 15:20:53	533.00	8.00
