Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 15:10:29	458.00	42.00
12/04/2018 15:10:30	432.00	38.00
12/04/2018 15:10:33	428.00	51.00
12/04/2018 15:10:35	435.00	64.00
12/04/2018 15:10:37	424.00	46.00
12/04/2018 15:10:39	433.00	46.00
12/04/2018 15:10:41	474.00	52.00
12/04/2018 15:10:43	427.00	44.00
12/04/2018 15:10:45	429.00	41.00
12/04/2018 15:10:47	429.00	58.00
12/04/2018 15:10:49	423.00	59.00
12/04/2018 15:10:51	462.00	42.00
12/04/2018 15:10:53	425.00	52.00
12/04/2018 15:10:55	432.00	37.00
12/04/2018 15:10:57	419.00	36.00
12/04/2018 15:10:59	438.00	65.00
12/04/2018 15:11:00	460.00	60.00
12/04/2018 15:11:02	432.00	53.00
12/04/2018 15:11:04	455.00	46.00
12/04/2018 15:11:06	457.00	54.00
12/04/2018 15:11:08	430.00	50.00
12/04/2018 15:11:10	423.00	46.00
12/04/2018 15:11:12	423.00	43.00
12/04/2018 15:11:14	463.00	41.00
12/04/2018 15:11:16	481.00	60.00
12/04/2018 15:11:18	449.00	58.00
12/04/2018 15:11:19	422.00	50.00
12/04/2018 15:11:22	459.00	50.00
12/04/2018 15:11:24	458.00	58.00
12/04/2018 15:11:26	434.00	41.00
12/04/2018 15:11:28	426.00	48.00
12/04/2018 15:11:30	461.00	41.00
12/04/2018 15:11:32	444.00	50.00
12/04/2018 15:11:34	450.00	43.00
12/04/2018 15:11:36	435.00	48.00
12/04/2018 15:11:37	454.00	35.00
12/04/2018 15:11:39	452.00	39.00
12/04/2018 15:11:42	442.00	61.00
12/04/2018 15:11:43	456.00	47.00
12/04/2018 15:11:45	415.00	48.00
12/04/2018 15:11:47	419.00	46.00
12/04/2018 15:11:50	402.00	43.00
12/04/2018 15:11:52	421.00	42.00
12/04/2018 15:11:54	442.00	52.00
12/04/2018 15:11:56	422.00	47.00
12/04/2018 15:11:58	458.00	43.00
12/04/2018 15:11:59	438.00	41.00
12/04/2018 15:12:01	467.00	45.00
12/04/2018 15:12:04	446.00	47.00
12/04/2018 15:12:06	445.00	48.00
12/04/2018 15:12:07	431.00	61.00
12/04/2018 15:12:09	447.00	37.00
12/04/2018 15:12:11	427.00	61.00
12/04/2018 15:12:13	454.00	52.00
12/04/2018 15:12:15	394.00	61.00
12/04/2018 15:12:16	419.00	44.00
12/04/2018 15:12:18	407.00	42.00
12/04/2018 15:12:20	441.00	52.00
12/04/2018 15:12:22	402.00	46.00
12/04/2018 15:12:24	454.00	47.00
12/04/2018 15:12:26	469.00	53.00
12/04/2018 15:12:28	429.00	68.00
12/04/2018 15:12:30	457.00	42.00
12/04/2018 15:12:32	427.00	50.00
12/04/2018 15:12:34	438.00	35.00
12/04/2018 15:12:36	439.00	45.00
12/04/2018 15:12:38	440.00	61.00
12/04/2018 15:12:40	440.00	45.00
12/04/2018 15:12:42	410.00	63.00
12/04/2018 15:12:44	455.00	45.00
12/04/2018 15:12:46	442.00	44.00
12/04/2018 15:12:48	439.00	54.00
12/04/2018 15:12:50	420.00	48.00
12/04/2018 15:12:52	442.00	55.00
12/04/2018 15:12:54	437.00	47.00
12/04/2018 15:12:56	459.00	48.00
12/04/2018 15:12:57	481.00	50.00
12/04/2018 15:12:59	469.00	46.00
12/04/2018 15:13:01	458.00	36.00
12/04/2018 15:13:03	480.00	50.00
12/04/2018 15:13:05	442.00	43.00
12/04/2018 15:13:07	457.00	51.00
12/04/2018 15:13:09	425.00	43.00
12/04/2018 15:13:11	450.00	49.00
12/04/2018 15:13:13	488.00	50.00
12/04/2018 15:13:15	397.00	47.00
12/04/2018 15:13:17	425.00	46.00
12/04/2018 15:13:19	427.00	41.00
12/04/2018 15:13:20	433.00	38.00
12/04/2018 15:13:22	439.00	48.00
12/04/2018 15:13:24	432.00	40.00
12/04/2018 15:13:26	451.00	61.00
