Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 12:38:38	178.00	129.00
13/04/2018 12:38:40	170.00	132.00
13/04/2018 12:38:42	174.00	157.00
13/04/2018 12:38:44	188.00	128.00
13/04/2018 12:38:46	164.00	139.00
13/04/2018 12:38:48	171.00	150.00
13/04/2018 12:38:50	146.00	133.00
13/04/2018 12:38:52	146.00	126.00
13/04/2018 12:38:54	207.00	120.00
13/04/2018 12:38:56	153.00	150.00
13/04/2018 12:38:58	163.00	151.00
13/04/2018 12:39:00	174.00	134.00
13/04/2018 12:39:02	163.00	156.00
13/04/2018 12:39:04	163.00	157.00
13/04/2018 12:39:06	183.00	146.00
13/04/2018 12:39:08	170.00	158.00
13/04/2018 12:39:10	191.00	152.00
13/04/2018 12:39:12	158.00	144.00
13/04/2018 12:39:14	170.00	129.00
13/04/2018 12:39:15	169.00	136.00
13/04/2018 12:39:17	167.00	130.00
13/04/2018 12:39:19	170.00	135.00
13/04/2018 12:39:21	158.00	139.00
13/04/2018 12:39:23	160.00	126.00
13/04/2018 12:39:25	145.00	149.00
13/04/2018 12:39:27	157.00	137.00
13/04/2018 12:39:29	152.00	123.00
13/04/2018 12:39:31	177.00	140.00
13/04/2018 12:39:33	163.00	134.00
13/04/2018 12:39:36	163.00	143.00
13/04/2018 12:39:37	182.00	132.00
13/04/2018 12:39:39	174.00	141.00
13/04/2018 12:39:41	167.00	136.00
13/04/2018 12:39:43	188.00	124.00
13/04/2018 12:39:45	177.00	164.00
13/04/2018 12:39:47	162.00	145.00
13/04/2018 12:39:49	157.00	154.00
13/04/2018 12:39:51	161.00	171.00
13/04/2018 12:39:53	129.00	138.00
13/04/2018 12:39:55	139.00	143.00
13/04/2018 12:39:57	168.00	173.00
13/04/2018 12:39:59	176.00	142.00
13/04/2018 12:40:00	173.00	142.00
13/04/2018 12:40:03	176.00	170.00
13/04/2018 12:40:05	158.00	159.00
13/04/2018 12:40:06	160.00	138.00
13/04/2018 12:40:08	156.00	154.00
13/04/2018 12:40:10	158.00	151.00
13/04/2018 12:40:12	158.00	140.00
13/04/2018 12:40:14	173.00	136.00
13/04/2018 12:40:16	157.00	144.00
13/04/2018 12:40:18	162.00	149.00
13/04/2018 12:40:20	149.00	144.00
13/04/2018 12:40:21	148.00	127.00
13/04/2018 12:40:23	163.00	141.00
13/04/2018 12:40:25	143.00	128.00
13/04/2018 12:40:27	167.00	128.00
13/04/2018 12:40:29	161.00	133.00
13/04/2018 12:40:31	162.00	124.00
13/04/2018 12:40:33	160.00	148.00
13/04/2018 12:40:35	155.00	137.00
13/04/2018 12:40:37	150.00	138.00
13/04/2018 12:40:39	149.00	153.00
13/04/2018 12:40:41	165.00	143.00
13/04/2018 12:40:43	150.00	134.00
13/04/2018 12:40:44	157.00	130.00
13/04/2018 12:40:46	161.00	142.00
13/04/2018 12:40:48	163.00	151.00
13/04/2018 12:40:50	172.00	134.00
13/04/2018 12:40:52	155.00	121.00
13/04/2018 12:40:54	150.00	130.00
13/04/2018 12:40:56	155.00	128.00
13/04/2018 12:40:57	164.00	146.00
13/04/2018 12:40:59	164.00	153.00
13/04/2018 12:41:01	154.00	127.00
13/04/2018 12:41:03	167.00	152.00
13/04/2018 12:41:04	174.00	137.00
13/04/2018 12:41:06	183.00	134.00
13/04/2018 12:41:09	153.00	155.00
13/04/2018 12:41:10	152.00	135.00
13/04/2018 12:41:12	160.00	138.00
13/04/2018 12:41:14	151.00	139.00
13/04/2018 12:41:16	169.00	129.00
13/04/2018 12:41:18	158.00	126.00
13/04/2018 12:41:20	142.00	125.00
13/04/2018 12:41:22	157.00	130.00
13/04/2018 12:41:24	159.00	135.00
13/04/2018 12:41:26	149.00	139.00
13/04/2018 12:41:28	179.00	147.00
13/04/2018 12:41:30	139.00	124.00
13/04/2018 12:41:32	151.00	133.00
13/04/2018 12:41:34	173.00	143.00
