Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
13/04/2018 12:31:34	215.00	123.00
13/04/2018 12:31:36	206.00	93.00
13/04/2018 12:31:38	186.00	110.00
13/04/2018 12:31:39	159.00	128.00
13/04/2018 12:31:41	179.00	119.00
13/04/2018 12:31:44	201.00	130.00
13/04/2018 12:31:46	203.00	125.00
13/04/2018 12:31:48	213.00	103.00
13/04/2018 12:31:49	186.00	111.00
13/04/2018 12:31:51	184.00	116.00
13/04/2018 12:31:53	189.00	130.00
13/04/2018 12:31:55	187.00	138.00
13/04/2018 12:31:57	180.00	104.00
13/04/2018 12:31:59	178.00	122.00
13/04/2018 12:32:01	176.00	119.00
13/04/2018 12:32:03	200.00	110.00
13/04/2018 12:32:05	197.00	114.00
13/04/2018 12:32:07	191.00	114.00
13/04/2018 12:32:09	190.00	129.00
13/04/2018 12:32:11	192.00	130.00
13/04/2018 12:32:13	202.00	127.00
13/04/2018 12:32:15	190.00	115.00
13/04/2018 12:32:17	204.00	117.00
13/04/2018 12:32:19	194.00	130.00
13/04/2018 12:32:20	171.00	109.00
13/04/2018 12:32:22	200.00	114.00
13/04/2018 12:32:24	196.00	134.00
13/04/2018 12:32:26	207.00	116.00
13/04/2018 12:32:28	175.00	112.00
13/04/2018 12:32:29	184.00	131.00
13/04/2018 12:32:31	184.00	140.00
13/04/2018 12:32:33	195.00	127.00
13/04/2018 12:32:35	187.00	122.00
13/04/2018 12:32:37	183.00	112.00
13/04/2018 12:32:39	194.00	121.00
13/04/2018 12:32:41	174.00	122.00
13/04/2018 12:32:43	190.00	100.00
13/04/2018 12:32:45	196.00	153.00
13/04/2018 12:32:47	194.00	117.00
13/04/2018 12:32:48	173.00	123.00
13/04/2018 12:32:50	183.00	130.00
13/04/2018 12:32:52	155.00	126.00
13/04/2018 12:32:54	176.00	130.00
13/04/2018 12:32:55	187.00	120.00
13/04/2018 12:32:57	205.00	135.00
13/04/2018 12:32:59	206.00	118.00
13/04/2018 12:33:01	201.00	118.00
13/04/2018 12:33:03	167.00	110.00
13/04/2018 12:33:05	204.00	97.00
13/04/2018 12:33:07	193.00	113.00
13/04/2018 12:33:09	193.00	128.00
13/04/2018 12:33:11	190.00	123.00
13/04/2018 12:33:12	194.00	158.00
13/04/2018 12:33:14	181.00	127.00
13/04/2018 12:33:16	184.00	103.00
13/04/2018 12:33:18	178.00	116.00
13/04/2018 12:33:20	186.00	124.00
13/04/2018 12:33:22	215.00	113.00
13/04/2018 12:33:24	179.00	129.00
13/04/2018 12:33:26	209.00	127.00
13/04/2018 12:33:28	188.00	116.00
13/04/2018 12:33:29	183.00	108.00
13/04/2018 12:33:32	200.00	121.00
13/04/2018 12:33:34	186.00	112.00
13/04/2018 12:33:35	210.00	120.00
13/04/2018 12:33:38	173.00	132.00
13/04/2018 12:33:39	175.00	115.00
13/04/2018 12:33:41	189.00	117.00
13/04/2018 12:33:43	174.00	122.00
13/04/2018 12:33:45	163.00	120.00
13/04/2018 12:33:46	174.00	119.00
13/04/2018 12:33:48	168.00	116.00
13/04/2018 12:33:50	175.00	123.00
13/04/2018 12:33:53	178.00	118.00
13/04/2018 12:33:54	157.00	125.00
13/04/2018 12:33:56	166.00	136.00
13/04/2018 12:33:58	158.00	128.00
13/04/2018 12:34:00	160.00	124.00
13/04/2018 12:34:02	181.00	126.00
13/04/2018 12:34:04	170.00	136.00
13/04/2018 12:34:06	182.00	133.00
13/04/2018 12:34:08	196.00	125.00
13/04/2018 12:34:10	192.00	122.00
13/04/2018 12:34:12	200.00	119.00
13/04/2018 12:34:14	157.00	139.00
13/04/2018 12:34:16	200.00	111.00
13/04/2018 12:34:18	157.00	106.00
13/04/2018 12:34:20	178.00	121.00
13/04/2018 12:34:22	188.00	135.00
13/04/2018 12:34:24	186.00	127.00
13/04/2018 12:34:27	173.00	140.00
13/04/2018 12:34:29	199.00	107.00
13/04/2018 12:34:31	185.00	137.00
