Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 14:37:45	5418.00	1163.00
12/04/2018 14:37:47	5363.00	1149.00
12/04/2018 14:37:49	5330.00	1174.00
12/04/2018 14:37:51	5313.00	1136.00
12/04/2018 14:37:53	5296.00	1151.00
12/04/2018 14:37:55	5489.00	1118.00
12/04/2018 14:37:57	5272.00	1128.00
12/04/2018 14:37:59	5309.00	1056.00
12/04/2018 14:38:01	5344.00	1151.00
12/04/2018 14:38:03	5321.00	1171.00
12/04/2018 14:38:05	5309.00	1113.00
12/04/2018 14:38:07	5301.00	1146.00
12/04/2018 14:38:09	5401.00	1090.00
12/04/2018 14:38:11	5283.00	1106.00
12/04/2018 14:38:13	5353.00	1156.00
12/04/2018 14:38:15	5432.00	1135.00
12/04/2018 14:38:16	5344.00	1122.00
12/04/2018 14:38:19	5326.00	1174.00
12/04/2018 14:38:20	5303.00	1068.00
12/04/2018 14:38:22	5444.00	1127.00
12/04/2018 14:38:24	5225.00	1136.00
12/04/2018 14:38:26	5331.00	1157.00
12/04/2018 14:38:28	5329.00	1114.00
12/04/2018 14:38:30	5394.00	1114.00
12/04/2018 14:38:32	5325.00	1149.00
12/04/2018 14:38:35	5331.00	1147.00
12/04/2018 14:38:37	5350.00	1147.00
12/04/2018 14:38:38	5188.00	1094.00
12/04/2018 14:38:40	5339.00	1112.00
12/04/2018 14:38:42	5326.00	1166.00
12/04/2018 14:38:44	5220.00	1125.00
12/04/2018 14:38:46	5445.00	1115.00
12/04/2018 14:38:48	5370.00	1156.00
12/04/2018 14:38:50	5323.00	1072.00
12/04/2018 14:38:52	5315.00	1074.00
12/04/2018 14:38:54	5238.00	1111.00
12/04/2018 14:38:55	5272.00	1116.00
12/04/2018 14:38:57	5350.00	1109.00
12/04/2018 14:39:00	5385.00	1116.00
12/04/2018 14:39:02	5305.00	1127.00
12/04/2018 14:39:04	5406.00	1095.00
12/04/2018 14:39:06	5360.00	1141.00
12/04/2018 14:39:08	5251.00	1108.00
12/04/2018 14:39:09	5383.00	1122.00
12/04/2018 14:39:12	5290.00	1110.00
12/04/2018 14:39:13	5302.00	1083.00
12/04/2018 14:39:15	5371.00	1108.00
12/04/2018 14:39:17	5326.00	1145.00
12/04/2018 14:39:19	5354.00	1084.00
12/04/2018 14:39:21	5233.00	1052.00
12/04/2018 14:39:23	5405.00	1141.00
12/04/2018 14:39:25	5212.00	1114.00
12/04/2018 14:39:27	5263.00	1112.00
12/04/2018 14:39:29	5474.00	1141.00
12/04/2018 14:39:31	5249.00	1096.00
12/04/2018 14:39:33	5372.00	1109.00
12/04/2018 14:39:35	5351.00	1123.00
12/04/2018 14:39:37	5366.00	1123.00
12/04/2018 14:39:38	5297.00	1123.00
12/04/2018 14:39:40	5249.00	1123.00
12/04/2018 14:39:43	5354.00	1138.00
12/04/2018 14:39:44	5246.00	1064.00
12/04/2018 14:39:46	5476.00	1161.00
12/04/2018 14:39:48	5341.00	1128.00
12/04/2018 14:39:50	5338.00	1125.00
12/04/2018 14:39:52	5247.00	1107.00
12/04/2018 14:39:54	5289.00	1162.00
12/04/2018 14:39:56	5412.00	1144.00
12/04/2018 14:39:58	5469.00	1101.00
12/04/2018 14:40:01	5360.00	1103.00
12/04/2018 14:40:03	5202.00	1087.00
12/04/2018 14:40:04	5391.00	1174.00
12/04/2018 14:40:06	5354.00	1106.00
12/04/2018 14:40:08	5291.00	1144.00
12/04/2018 14:40:10	5089.00	1127.00
12/04/2018 14:40:13	5434.00	1172.00
12/04/2018 14:40:14	5303.00	1118.00
12/04/2018 14:40:17	5410.00	1132.00
12/04/2018 14:40:18	5317.00	1098.00
12/04/2018 14:40:20	5513.00	1120.00
12/04/2018 14:40:22	5319.00	1073.00
12/04/2018 14:40:24	5430.00	1109.00
12/04/2018 14:40:26	5452.00	1102.00
12/04/2018 14:40:28	5358.00	1183.00
12/04/2018 14:40:30	5344.00	1152.00
12/04/2018 14:40:32	5373.00	1131.00
12/04/2018 14:40:34	5342.00	1090.00
12/04/2018 14:40:36	5262.00	1087.00
12/04/2018 14:40:37	5312.00	1079.00
12/04/2018 14:40:39	5442.00	1121.00
12/04/2018 14:40:41	5288.00	1073.00
12/04/2018 14:40:43	5398.00	1113.00
