Time	Counting_Sp1(c/s)	Counting_Sp4(c/s)
12/04/2018 14:41:22	5221.00	1065.00
12/04/2018 14:41:24	5321.00	1056.00
12/04/2018 14:41:25	5326.00	1124.00
12/04/2018 14:41:27	5461.00	1101.00
12/04/2018 14:41:29	5441.00	1099.00
12/04/2018 14:41:31	5424.00	1161.00
12/04/2018 14:41:33	5452.00	1078.00
12/04/2018 14:41:35	5466.00	1071.00
12/04/2018 14:41:37	5439.00	1081.00
12/04/2018 14:41:39	5371.00	1061.00
12/04/2018 14:41:40	5433.00	1108.00
12/04/2018 14:41:43	5356.00	1147.00
12/04/2018 14:41:45	5464.00	1094.00
12/04/2018 14:41:46	5298.00	1095.00
12/04/2018 14:41:48	5447.00	1144.00
12/04/2018 14:41:51	5470.00	1071.00
12/04/2018 14:41:52	5422.00	1070.00
12/04/2018 14:41:54	5245.00	1091.00
12/04/2018 14:41:57	5337.00	1082.00
12/04/2018 14:41:58	5334.00	1072.00
12/04/2018 14:42:01	5485.00	1083.00
12/04/2018 14:42:03	5369.00	1075.00
12/04/2018 14:42:05	5455.00	1084.00
12/04/2018 14:42:06	5433.00	1067.00
12/04/2018 14:42:08	5572.00	1124.00
12/04/2018 14:42:10	5289.00	1173.00
12/04/2018 14:42:12	5305.00	1076.00
12/04/2018 14:42:14	5332.00	1112.00
12/04/2018 14:42:16	5244.00	1089.00
12/04/2018 14:42:18	5537.00	1081.00
12/04/2018 14:42:20	5359.00	1101.00
12/04/2018 14:42:22	5283.00	1163.00
12/04/2018 14:42:24	5390.00	1148.00
12/04/2018 14:42:26	5393.00	1111.00
12/04/2018 14:42:28	5482.00	1119.00
12/04/2018 14:42:30	5428.00	1112.00
12/04/2018 14:42:32	5410.00	1104.00
12/04/2018 14:42:34	5508.00	1081.00
12/04/2018 14:42:36	5528.00	1115.00
12/04/2018 14:42:37	5342.00	1073.00
12/04/2018 14:42:39	5432.00	1008.00
12/04/2018 14:42:41	5393.00	1097.00
12/04/2018 14:42:44	5531.00	1178.00
12/04/2018 14:42:46	5312.00	1096.00
12/04/2018 14:42:47	5460.00	1143.00
12/04/2018 14:42:49	5366.00	1117.00
12/04/2018 14:42:51	5376.00	1098.00
12/04/2018 14:42:53	5333.00	1089.00
12/04/2018 14:42:55	5238.00	1128.00
12/04/2018 14:42:56	5378.00	1147.00
12/04/2018 14:42:58	5369.00	1129.00
12/04/2018 14:43:01	5584.00	1101.00
12/04/2018 14:43:03	5346.00	1062.00
12/04/2018 14:43:05	5291.00	1081.00
12/04/2018 14:43:07	5398.00	1168.00
12/04/2018 14:43:09	5327.00	1085.00
12/04/2018 14:43:11	5454.00	1068.00
12/04/2018 14:43:13	5343.00	1059.00
12/04/2018 14:43:15	5487.00	1145.00
12/04/2018 14:43:17	5356.00	1116.00
12/04/2018 14:43:19	5316.00	1056.00
12/04/2018 14:43:21	5222.00	1080.00
12/04/2018 14:43:23	5472.00	1096.00
12/04/2018 14:43:25	5385.00	1095.00
12/04/2018 14:43:27	5362.00	1109.00
12/04/2018 14:43:28	5332.00	1168.00
12/04/2018 14:43:31	5482.00	1126.00
12/04/2018 14:43:33	5377.00	1133.00
12/04/2018 14:43:35	5378.00	1061.00
12/04/2018 14:43:37	5325.00	1128.00
12/04/2018 14:43:39	5457.00	1084.00
12/04/2018 14:43:41	5349.00	1058.00
12/04/2018 14:43:43	5394.00	1064.00
12/04/2018 14:43:45	5363.00	1063.00
12/04/2018 14:43:47	5405.00	1102.00
12/04/2018 14:43:49	5438.00	1109.00
12/04/2018 14:43:51	5433.00	1088.00
12/04/2018 14:43:52	5309.00	1043.00
12/04/2018 14:43:54	5580.00	1083.00
12/04/2018 14:43:56	5538.00	1110.00
12/04/2018 14:43:59	5382.00	1061.00
12/04/2018 14:44:01	5331.00	1083.00
12/04/2018 14:44:03	5355.00	1105.00
12/04/2018 14:44:05	5449.00	1110.00
12/04/2018 14:44:07	5458.00	1067.00
12/04/2018 14:44:08	5449.00	1101.00
12/04/2018 14:44:10	5332.00	1139.00
12/04/2018 14:44:12	5394.00	1089.00
12/04/2018 14:44:14	5439.00	1060.00
12/04/2018 14:44:17	5440.00	1096.00
12/04/2018 14:44:19	5320.00	1077.00
12/04/2018 14:44:21	5305.00	1034.00
12/04/2018 14:44:22	5411.00	1033.00
