,L,counts,cps,cps_per_nA
0,136.0,2292.0,35.207373271889395,0.6991138457483994
1,136.25,2216.0,34.03993855606758,0.6759320602872833
2,136.5,2263.0,34.76190476190476,0.6902681644540262
3,136.75,2176.0,33.42549923195084,0.6637311205709062
4,137.0,2163.0,33.2258064516129,0.6597658151630837
5,137.25,2209.0,33.93241167434715,0.6737968958369173
6,137.5,2092.0,32.13517665130568,0.6381091471665147
7,137.75,2133.0,32.76497695852534,0.650615110375801
8,138.0,2122.0,32.596006144393236,0.6472598519537974
9,138.25,2039.0,31.321044546850995,0.6219429020423153
10,138.5,1959.0,30.09216589861751,0.5975410226095613
11,138.75,1967.0,30.215053763440856,0.5999812105528367
12,139.0,1925.0,29.569892473118276,0.5871702238506409
13,139.25,1934.0,29.708141321044543,0.5899154352868258
14,139.5,1867.0,28.678955453148998,0.5694788612618943
15,139.75,1898.0,29.155145929339472,0.5789345895420864
16,140.0,1875.0,28.801843317972345,0.5719190492051697
17,140.25,1776.0,27.281105990783406,0.5417217234071368
18,140.5,1743.0,26.774193548387093,0.5316559481411257
19,140.75,1791.0,27.511520737327185,0.5462970758007781
20,141.0,1691.0,25.975422427035326,0.5157947265098357
21,141.25,1737.0,26.68202764976958,0.5298258071836692
22,141.5,1629.0,25.023041474654374,0.4968832699494514
23,141.75,1668.0,25.6221198156682,0.508779186172919
24,142.0,1653.0,25.39170506912442,0.5042038337792776
25,142.25,1680.0,25.806451612903224,0.5124394680878321
26,142.5,1664.0,25.560675883256526,0.5075590922012813
27,142.75,1598.0,24.5468509984639,0.48742754166925933
28,143.0,1663.0,25.545314900153606,0.5072540687083719
29,143.25,1622.0,24.915514592933945,0.4947481054990855
30,143.5,1630.0,25.038402457757293,0.4971882934423609
31,143.75,1614.0,24.792626728110594,0.49230791755581005
32,144.0,1695.0,26.036866359447,0.5170148204814734
33,144.25,1650.0,25.345622119815665,0.5032887633005494
34,144.5,1776.0,27.281105990783406,0.5417217234071368
35,144.75,1753.0,26.92780337941628,0.53470618307022
36,145.0,1756.0,26.973886328725033,0.5356212535489483
37,145.25,1879.0,28.863287250384023,0.5731391431768075
38,145.5,1915.0,29.41628264208909,0.5841199889215467
39,145.75,1926.0,29.585253456221196,0.5874752473435504
40,146.0,1989.0,30.552995391705064,0.606691727396844
41,146.25,2176.0,33.42549923195084,0.6637311205709062
42,146.5,2227.0,34.20890937019969,0.6792873187092869
43,146.75,2246.0,34.50076804915514,0.685082765074566
44,147.0,2371.0,36.42089093701996,0.7232107016882439
45,147.25,2457.0,37.74193548387096,0.7494427220784543
46,147.5,2589.0,39.76958525345621,0.7897058231424983
47,147.75,2625.0,40.32258064516129,0.8006866688872377
48,148.0,2738.0,42.058371735791084,0.8351543235860025
49,148.25,2708.0,41.597542242703526,0.8260036187987198
50,148.5,2584.0,39.69278033794162,0.7881807056779512
51,148.75,2451.0,37.64976958525345,0.7476125811209978
52,149.0,2381.0,36.57450076804915,0.7262609366173381
53,149.25,2316.0,35.576036866359445,0.7064344095782257
54,149.5,2097.0,32.21198156682027,0.6396342646310618
55,149.75,1925.0,29.569892473118276,0.5871702238506409
56,150.0,1750.0,26.881720430107524,0.5337911125914917
57,150.25,1686.0,25.898617511520733,0.5142696090452886
58,150.5,1659.0,25.483870967741932,0.5060339747367342
59,150.75,1509.0,23.179723502304146,0.4602804508003206
60,151.0,1341.0,20.599078341013822,0.4090365039915374
61,151.25,1303.0,20.015360983102916,0.39744561126097927
62,151.5,1222.0,18.77112135176651,0.3727387083353159
63,151.75,1152.0,17.69585253456221,0.3513870638316563
64,152.0,1127.0,17.311827956989244,0.34376147650892064
65,152.25,1088.0,16.71274961597542,0.3318655602854531
66,152.5,1103.0,16.943164362519198,0.3364409126790945
67,152.75,1096.0,16.83563748079877,0.33430574822872855
68,153.0,1009.0,15.499231950844852,0.30776870434560866
69,153.25,1046.0,16.06758832565284,0.31905457358325734
70,153.5,981.0,15.069124423963132,0.2992280465441448
71,153.75,999.0,15.345622119815665,0.3047184694165144
72,154.0,956.0,14.685099846390168,0.2916024592214092
73,154.25,1024.0,15.729646697388631,0.31234405673925003
74,154.5,1012.0,15.545314900153608,0.30868377482433695
75,154.75,939.0,14.423963133640552,0.286417059841949
76,155.0,997.0,15.314900153609829,0.3041084224306956
77,155.25,905.0,13.901689708141319,0.2760462610830286
78,155.5,888.0,13.640552995391703,0.2708608617035684
79,155.75,863.0,13.256528417818739,0.2632352743808328
80,156.0,889.0,13.655913978494622,0.27116588519647783
81,156.25,865.0,13.287250384024576,0.2638453213666516
82,156.5,835.0,12.826420890937019,0.2546946165793689
83,156.75,813.0,12.48847926267281,0.2479840997353616
84,157.0,756.0,11.61290322580645,0.23059776063952442
85,157.25,807.0,12.396313364055297,0.24615395877790502
86,157.5,743.0,11.413210445468508,0.2266324552317019
87,157.75,718.0,11.029185867895544,0.2190068679089663
88,158.0,752.0,11.551459293394776,0.22937766666788675
89,158.25,731.0,11.228878648233486,0.22297217331678884
90,158.5,696.0,10.691244239631335,0.21229635106495898
91,158.75,749.0,11.50537634408602,0.22846259618915846
92,159.0,636.0,9.76958525345622,0.1939949414903936
93,159.25,716.0,10.998463901689707,0.2183968209231475
94,159.5,638.0,9.800307219662058,0.19460498847621244
95,159.75,694.0,10.660522273425498,0.21168630407914016
96,160.0,682.0,10.476190476190474,0.20802602216422705
